-28.76871552403467, -39.26319936958214
-28.248620961386912, 4.472025216706356
-27.783687943262404, 69.32624113475202
-27.247832939322294, 135.59889676910979
-26.649921197793525, 190.61268715524062
-25.987982663514565, 237.18479117415313
-25.04531126871551, 285.2048857368009
-23.967691095350652, 326.2017336485425
-22.19464144996058, 361.66272655634384
-19.52324665090621, 381.757289204098
-16.158392434988162, 393.4988179669034
-12.449763593380595, 396.83806146572135
-9.438534278959793, 402.8959810874707
