"calcium_concentration.Cai","environment.time","icab.i_Cab","ical.i_CaL","icat.i_CaT","iha.i_ha","ik1.i_K1","ikr.i_Kr","ikur.i_Kur","ina.i_Na","inab.i_Nab","inak.i_NaK","incx.i_NaCa","ipca.i_pCa","ito.i_to","membrane.V"
 2.94165360689785105e-01, 0.00000000000000000e+00,-9.92620087291980341e-02,-3.89764041333135635e-08,-2.35926292040084057e-01,-1.71800747880892235e+00, 1.92124068083127791e-01, 3.28580840430765320e-03, 2.87673846502802151e-03,-5.31358654130317576e-01,-2.12895008192668517e-02, 7.39708095731759441e-01,-6.02350115943147066e-02, 1.65149281562688421e+00, 5.22621981200423777e-04,-8.12542718740567835e+01
 2.94053872689472806e-01, 5.00000000029103830e-02,-9.92625554957260042e-02,-3.89532069659293053e-08,-2.36190169567865177e-01,-1.71781271666106616e+00, 1.93832858933064345e-01, 3.31394389654457921e-03, 2.90113540708545909e-03,-5.32162817722755976e-01,-2.12889217329904380e-02, 7.39755565131498982e-01,-6.01967741862584962e-02, 1.65056286984703848e+00, 5.27606762183787455e-04,-8.12504698129033329e+01
 2.93942606292597330e-01, 1.00000000005820766e-01,-9.92630995057963844e-02,-3.89300502549395277e-08,-2.36453905704098993e-01,-1.71761808422510520e+00, 1.95539936641059675e-01, 3.34203101126109500e-03, 2.92548559075070424e-03,-5.32966952945811312e-01,-2.12883430226135616e-02, 7.39803002903399065e-01,-6.01586071615621415e-02, 1.64963476268573772e+00, 5.32592494274604887e-04,-8.12466702197638426e+01
 2.93831561273436570e-01, 1.50000000008731149e-01,-9.92636407592848713e-02,-3.89069339646370141e-08,-2.36717500265753500e-01,-1.71742358148817020e+00, 1.97245302619998952e-01, 3.37006980452571932e-03, 2.94978906509876793e-03,-5.33771059476535248e-01,-2.12877646880586732e-02, 7.39850409054938707e-01,-6.01205104420983183e-02, 1.64870849251742979e+00, 5.37579164038636133e-04,-8.12428730941291803e+01
 2.93720737406268251e-01, 2.00000000011641532e-01,-9.92641792560783470e-02,-3.88838580593238653e-08,-2.36980953070131950e-01,-1.71722920843737969e+00, 1.98948958281725374e-01, 3.39806033236163827e-03, 2.97404587918169124e-03,-5.34575136992021527e-01,-2.12871867292482274e-02, 7.39897783593595704e-01,-6.00824839497676941e-02, 1.64778405771415248e+00, 5.42566758061860106e-04,-8.12390784354901996e+01
 2.93610134465402461e-01, 2.50000000000000000e-01,-9.92647149960746988e-02,-3.88608225033182361e-08,-2.37244263934796140e-01,-1.71703496505989994e+00, 2.00650905036536736e-01, 3.42600265073844884e-03, 2.99825608202136358e-03,-5.35379185169171712e-01,-2.12866091461048450e-02, 7.39945126526836749e-01,-6.00445276065100023e-02, 1.64686145664581884e+00, 5.47555262949001899e-04,-8.12352862433388623e+01
 2.93499752225052535e-01, 3.00000000002910383e-01,-9.92652479791834852e-02,-3.88378272609275014e-08,-2.37507432677873248e-01,-1.71684085134271691e+00, 2.02351144295156299e-01, 3.45389681560452763e-03, 3.02241972263754197e-03,-5.36183203685631549e-01,-2.12860319385506438e-02, 7.39992437862167840e-01,-6.00066413342597652e-02, 1.64594068767915203e+00, 5.52544665329314619e-04,-8.12314965171638477e+01
 2.93389590459528560e-01, 3.50000000005820766e-01,-9.92657782053249227e-02,-3.88148722964884639e-08,-2.37770459117595284e-01,-1.71664686727297378e+00, 2.04049677465798801e-01, 3.48174288283890866e-03, 3.04653685000615387e-03,-5.36987192218386089e-01,-2.12854551065082449e-02, 7.40039717607056002e-01,-5.99688250550125257e-02, 1.64502174917931332e+00, 5.57534951847978087e-04,-8.12277092564570893e+01
 2.93279648943108318e-01, 4.00000000008731149e-01,-9.92663056744306632e-02,-3.87919575743405271e-08,-2.38033343072606318e-01,-1.71645301283774843e+00, 2.05746505956103470e-01, 3.50954090828300676e-03, 3.07060751308674013e-03,-5.37791150444696275e-01,-2.12848786499000991e-02, 7.40086965768981142e-01,-5.99310786907808341e-02, 1.64410463950883945e+00, 5.62526109171771491e-04,-8.12239244607094690e+01
 2.93169927450069701e-01, 4.50000000011641532e-01,-9.92668303864434470e-02,-3.87690830588324249e-08,-2.38296084361885457e-01,-1.71625928802410965e+00, 2.07441631172674862e-01, 3.53729094773312441e-03, 3.09463176081595714e-03,-5.38595078041864239e-01,-2.12843025686486748e-02, 7.40134182355423831e-01,-5.98934021636050098e-02, 1.64318935702792257e+00, 5.67518123987726915e-04,-8.12201421294118404e+01
