"calcium_concentration.Cai","environment.time","icab.i_Cab","ical.i_CaL","icat.i_CaT","iha.i_ha","ik1.i_K1","ikr.i_Kr","ikur.i_Kur","ina.i_Na","inab.i_Nab","inak.i_NaK","incx.i_NaCa","ipca.i_pCa","ito.i_to","membrane.V"
 3.48543697186457502e-01, 0.00000000000000000e+00,-7.33925875250749371e-02,-1.19869616713263280e-01,-1.72757909227996720e+00, 1.16643786669854199e+00, 5.76317543939123933e-01, 4.65630014235211220e-01, 6.35851834529382098e-01,-1.30043619609736161e+00,-1.39528695227290993e-02, 1.18205550975193519e+00, 2.21856308466751237e-02, 2.10037810128578029e+00, 1.54950752403246211e-01,-3.30847296381865874e+01
 3.48771214177795275e-01, 5.00000000029103830e-02,-7.34670294699010795e-02,-1.14279513121526261e-01,-1.71677775646286968e+00, 1.15731894869505103e+00, 5.82340794775630277e-01, 4.64992132502687117e-01, 6.30128443997491461e-01,-1.31337673743475691e+00,-1.39762116600959368e-02, 1.18124147760108711e+00, 2.18435613222957396e-02, 2.10222329416835318e+00, 1.53058836448903363e-01,-3.32379852709588022e+01
 3.48995315941165729e-01, 1.00000000005820766e-01,-7.35413490546960452e-02,-1.08892115746690443e-01,-1.70600839644014379e+00, 1.14822256551984525e+00, 5.88404983010850202e-01, 4.64345168610548142e-01, 6.24464677357338571e-01,-1.32634779763430433e+00,-1.39994975618182027e-02, 1.18042609710722735e+00, 2.15025317698588625e-02, 2.10404042525980017e+00, 1.51182343828303367e-01,-3.33908716817888447e+01
 3.49216025813587350e-01, 1.50000000008731149e-01,-7.36155414721359758e-02,-1.03703510918741901e-01,-1.69527328091341611e+00, 1.13914919968355255e+00, 5.94509743921525891e-01, 4.63689289181419328e-01, 6.18860122785643396e-01,-1.33934687849890444e+00,-1.40227259714769317e-02, 1.17960942639705024e+00, 2.11625591944972595e-02, 2.10582969924753138e+00, 1.49321337835880280e-01,-3.35433806215056833e+01
 3.49433367319568200e-01, 2.00000000011641532e-01,-7.36896019992735879e-02,-9.87096710218044598e-02,-1.68457469208858912e+00, 1.13009932394223500e+00, 6.00654702405815977e-01, 4.63024661367177071e-01, 6.13314359276542431e-01,-1.35237143802521387e+00,-1.40458956577314258e-02, 1.17879152353308037e+00, 2.08236602367066759e-02, 2.10759132203300537e+00, 1.47475882936649150e-01,-3.36955040055926460e+01
 3.49647364171043695e-01, 2.50000000000000000e-01,-7.37635259974685070e-02,-9.39064538177267066e-02,-1.67391492720007729e+00, 1.12107340130161792e+00, 6.06839473123038209e-01, 4.62351452748961056e-01, 6.07826956870999302e-01,-1.36541889041638198e+00,-1.40690054143125191e-02, 1.17797244649623178e+00, 2.04858511713856169e-02, 2.10932550073069036e+00, 1.45646044554904874e-01,-3.38472339141433167e+01
 3.49858040267625015e-01, 3.00000000002910383e-01,-7.38373089124256254e-02,-8.92896017895152688e-02,-1.66329630005209772e+00, 1.11207188500816789e+00, 6.13063660652056308e-01, 4.61669831237685901e-01, 6.02397476875196514e-01,-1.37848660612108564e+00,-1.40920540600494859e-02, 1.17715225316694516e+00, 2.01491479063775104e-02, 2.11103244366973986e+00, 1.43831888866072649e-01,-3.39985625920380770e+01
 3.50065412189996927e-01, 3.50000000005820766e-01,-7.39109475396933502e-02,-8.48536870127387516e-02,-1.65271898649569815e+00, 1.10309508901921038e+00, 6.19326950849202973e-01, 4.60979953395591224e-01, 5.97025567598897799e-01,-1.39157315405884452e+00,-1.41150407720797965e-02, 1.17633098937845681e+00, 1.98135624170717346e-02, 2.11271229959085227e+00, 1.42033425874623032e-01,-3.41494846366732432e+01
 3.50269498586807781e-01, 4.00000000008731149e-01,-7.39844384416109141e-02,-8.05934198462250617e-02,-1.64218370005902692e+00, 1.09414335000687668e+00, 6.25629000016655779e-01, 4.60281978350043475e-01, 5.91710844254773605e-01,-1.40467676154193732e+00,-1.41379646691306531e-02, 1.17550870363854232e+00, 1.94791072113680436e-02, 2.11436523372151131e+00, 1.40250680316753751e-01,-3.42999942619454146e+01
 3.50470328675670240e-01, 4.50000000011641532e-01,-7.40577765142217542e-02,-7.65048515178902711e-02,-1.63169415553566788e+00, 1.08521717405968188e+00, 6.31969328951294429e-01, 4.59576081268963543e-01, 5.86452781832322967e-01,-1.41779389495844255e+00,-1.41608244341250751e-02, 1.17468546078829927e+00, 1.91457993579044958e-02, 2.11599149659315522e+00, 1.38483755569930866e-01,-3.44500828204259975e+01
 3.50667925589604301e-01, 5.00000000000000000e-01,-7.41309577951956566e-02,-7.25830346928414138e-02,-1.62125228857876302e+00, 1.07631694927972288e+00, 6.38347525269794991e-01, 4.58862427605507328e-01, 5.81250927269454265e-01,-1.43092201486883908e+00,-1.41836190535058037e-02, 1.17386131552868989e+00, 1.88136525756368751e-02, 2.11759128914587524e+00, 1.36732707611214921e-01,-3.45997436574819304e+01
 3.50862312540270171e-01, 5.50000000002910383e-01,-7.42039784246366074e-02,-6.88228865238578735e-02,-1.61086002221996205e+00, 1.06744305213762702e+00, 6.44763169459673380e-01, 4.58141182404320113e-01, 5.76104821028690983e-01,-1.44405855931934868e+00,-1.42063475436538175e-02, 1.17303632215315989e+00, 1.84826801612253191e-02, 2.11916481266055712e+00, 1.34997591452560045e-01,-3.47489703150432732e+01
 3.51053512817623647e-01, 6.00000000005820766e-01,-7.42768346449063227e-02,-6.52191880079334846e-02,-1.60051926793782195e+00, 1.05859584748963864e+00, 6.51215835139905219e-01, 4.57412510206888168e-01, 5.71013997294993025e-01,-1.45720094411483592e+00,-1.42290089508485262e-02, 1.17221053452657298e+00, 1.81528949886894768e-02, 2.12071226875725438e+00, 1.33278460979461055e-01,-3.48977565313418836e+01
 3.51241549790146712e-01, 6.50000000008731149e-01,-7.43495228006611358e-02,-6.17665833583465398e-02,-1.59023192669667957e+00, 1.04977568856876724e+00, 6.57705089349446270e-01, 4.56676574956727088e-01, 5.65977984155289437e-01,-1.47034656313317691e+00,-1.42516023512943308e-02, 1.17138400606159010e+00, 1.78243095080956801e-02, 2.12223385939834408e+00, 1.31575368790729008e-01,-3.50460962410857562e+01
 3.51426446904789913e-01, 7.00000000011641532e-01,-7.44220393387828999e-02,-5.84595794090810306e-02,-1.57999989000049679e+00, 1.04098291698887335e+00, 6.64230492835685693e-01, 4.55933539907529162e-01, 5.60996303782464567e-01,-1.48349278862357203e+00,-1.42741268511139812e-02, 1.17055678969610422e+00, 1.74969357447282287e-02, 2.12372978688947134e+00, 1.29888366047040460e-01,-3.51939835754154089e+01
 3.51608217770775278e-01, 7.50000000000000000e-01,-7.44943832307753684e-02,-5.53025411386821111e-02,-1.56982346222258284e+00, 1.03221760501303961e+00, 6.70791794882845793e-01, 4.55183543712191940e-01, 5.56068489234071262e-01,-1.49663787116717995e+00,-1.42965822492735709e-02, 1.16972891338264318e+00, 1.71707776057706714e-02, 2.12520017367335834e+00, 1.28217415948487706e-01,-3.53414172144183780e+01
 3.51786881104041271e-01, 8.00000000002910383e-01,-7.45665523216316323e-02,-5.22947004879063052e-02,-1.55970372368228549e+00, 1.02347994398836772e+00, 6.77388646242644166e-01, 4.54426735406253224e-01, 5.51194059836154659e-01,-1.50977959364026360e+00,-1.43189680385191042e-02, 1.16890041663995548e+00, 1.68458424809822399e-02, 2.12664518325654228e+00, 1.26562525449832763e-01,-3.54883938276570419e+01
 3.51962465465009255e-01, 8.50000000005820766e-01,-7.46385421726127735e-02,-4.94253051985608233e-02,-1.54964330267505801e+00, 1.01477036748523886e+00, 6.84020500741276072e-01, 4.53663286545735733e-01, 5.46372513151419437e-01,-1.52291483210221656e+00,-1.43412830886080062e-02, 1.16807136256055744e+00, 1.65221449087867567e-02, 2.12806505848533467e+00, 1.24923784695918083e-01,-3.56349059943867843e+01
 3.52134992827685456e-01, 9.00000000008731149e-01,-7.47103500752331756e-02,-4.66901827424310023e-02,-1.53964376032948458e+00, 1.00608912422924512e+00, 6.90686938019132168e-01, 4.52893351640299480e-01, 5.41603352686525819e-01,-1.53604104696585786e+00,-1.43635267447910775e-02, 1.16724179720651433e+00, 1.61996938289414825e-02, 2.12945998864604391e+00, 1.23301223789476291e-01,-3.57809494157723194e+01
 3.52304485116585575e-01, 9.50000000011641532e-01,-7.47819734542023717e-02,-4.40851654882615518e-02,-1.52970662870014462e+00, 9.97436448011390642e-01, 6.97387536826655330e-01, 4.52117083605359460e-01, 5.36886077155447561e-01,-1.54915569218784066e+00,-1.43856983907919306e-02, 1.16641176566092408e+00, 1.58784976545260637e-02, 2.13083016235053169e+00, 1.21694869955465079e-01,-3.59265200455763463e+01
 3.52470964206686665e-01, 1.00000000000000000e+00,-7.48534098673566961e-02,-4.16060914886175748e-02,-1.51983341130594329e+00, 9.88812557692185345e-01, 7.04121875476180881e-01, 4.51334633670939511e-01, 5.32220180645755492e-01,-1.56225621573285811e+00,-1.44077974488005904e-02, 1.16558131199879367e+00, 1.55585642712960850e-02, 2.13217576753832772e+00, 1.20104747449941984e-01,-3.60716140901173929e+01
 3.52634451923620251e-01, 1.05000000000291038e+00,-7.49246570056958522e-02,-3.92488052712680752e-02,-1.51002558362665185e+00, 9.80217657193177994e-01, 7.10889532311396621e-01, 4.50546151291730146e-01, 5.27605152774776709e-01,-1.57534006005566218e+00,-1.44298233794991852e-02, 1.16475047925666653e+00, 1.52399010365778936e-02, 2.13349699148075356e+00, 1.18530877471873880e-01,-3.62162280084385912e+01
 3.52794970043381340e-01, 1.10000000000582077e+00,-7.49957126932120910e-02,-3.70091586450652307e-02,-1.50028459359911093e+00, 9.71651935513554887e-01, 7.17690086164688434e-01, 4.49751784061765580e-01, 5.23040478855996360e-01,-1.58840466254341162e+00,-1.44517756820233580e-02, 1.16391930940463451e+00, 1.49225147791011547e-02, 2.13479402078118419e+00, 1.16973278084746932e-01,-3.63603585120543116e+01
 3.52952536152935537e-01, 1.15000000000873115e+00,-7.50665745237138471e-02,-3.48804166160323753e-02,-1.49060999569175889e+00, 9.63115617649688671e-01, 7.24523075887498980e-01, 4.48951683821564307e-01, 5.18525798659116743e-01,-1.60144809040219060e+00,-1.44736537633915873e-02, 1.16308784828839817e+00, 1.46064141004644925e-02, 2.13606700793775328e+00, 1.15431903047423290e-01,-3.65040017076724439e+01
 3.53107170757177513e-01, 1.20000000001164153e+00,-7.51372404842128305e-02,-3.28576958307649422e-02,-1.48100263734092197e+00, 9.54608877158277913e-01, 7.31388070052019890e-01, 4.48145996080994369e-01, 5.14060632515587201e-01,-1.61446795677083399e+00,-1.44954571627067680e-02, 1.16225613712398945e+00, 1.42916054273489312e-02, 2.13731612877533284e+00, 1.13906748207061717e-01,-3.66471545692171929e+01
 3.53258897040278186e-01, 1.25000000000000000e+00,-7.52077089340899840e-02,-3.09378342499245611e-02,-1.47146457031693312e+00, 9.46131839098631966e-01, 7.38284666229784725e-01, 4.47334860150000957e-01, 5.09644392462390905e-01,-1.62746145262433872e+00,-1.45171855436354337e-02, 1.16142421269041818e+00, 1.39780931372131406e-02, 2.13854158050301280e+00, 1.12397846207152582e-01,-3.67898148884503939e+01
 3.53407735908210952e-01, 1.30000000000291038e+00,-7.52779781700927270e-02,-2.91162827741705439e-02,-1.46199681428044026e+00, 9.37684641020531284e-01, 7.45212442346990245e-01, 4.46518416489103009e-01, 5.05276572178650629e-01,-1.64042610743747663e+00,-1.45388385380166678e-02, 1.16059211326031408e+00, 1.36658823155113938e-02, 2.13974354166955028e+00, 1.10905193407068850e-01,-3.69319802481669299e+01
 3.53553708169376590e-01, 1.35000000000582077e+00,-7.53480466175168728e-02,-2.73884700598893971e-02,-1.45260033698332802e+00, 9.29267406146967012e-01, 7.52170978557137881e-01, 4.45696803396839647e-01, 5.00956663266629798e-01,-1.65335945625011482e+00,-1.45604158146306773e-02, 1.15975987596292107e+00, 1.33549775434841870e-02, 2.14092218978507365e+00, 1.09428782287997212e-01,-3.70736484737030949e+01
 3.53696834534781179e-01, 1.40000000000873115e+00,-7.54179128302458618e-02,-2.57498030733980948e-02,-1.44327605400433501e+00, 9.20880243365545859e-01, 7.59159857736728005e-01, 4.44870156937518246e-01, 4.96684155358839641e-01,-1.66625904020894189e+00,-1.45819170792240976e-02, 1.15892753675476112e+00, 1.30453828972199263e-02, 2.14207770132553943e+00, 1.07968601417892426e-01,-3.72148176331027543e+01
 3.53837135617991350e-01, 1.45000000001164153e+00,-7.54875754906886021e-02,-2.41956676536878093e-02,-1.43402482843731605e+00, 9.12523247232210233e-01, 7.66178665976169015e-01, 4.44038610872292960e-01, 4.92458536228854937e-01,-1.67912240708593141e+00,-1.46033420745036707e-02, 1.15809513039155432e+00, 1.27371019471842119e-02, 2.14321025173541013e+00, 1.06524635422435038e-01,-3.73554860370757993e+01
 3.53974631935094652e-01, 1.50000000000000000e+00,-7.55570334097179774e-02,-2.27214290800589608e-02,-1.42484747051630078e+00, 9.04196497974903757e-01, 7.73226993075535329e-01, 4.43202296592382028e-01, 4.88279291899352652e-01,-1.69194711179225243e+00,-1.46246905801300231e-02, 1.15726269040017571e+00, 1.24301377577585893e-02, 2.14432001543039519e+00, 1.05096864959679334e-01,-3.74956522389573976e+01
 3.54109348263136448e-01, 1.55000000000291038e+00,-7.56262862267612634e-02,-2.13280128604691893e-02,-1.41574437092244643e+00, 8.95899971519293237e-01, 7.80304510399918994e-01, 4.42361334167694686e-01, 4.84145943622260155e-01,-1.70473099128068339e+00,-1.46459626443171970e-02, 1.15643023997086036e+00, 1.21244891743592566e-02, 2.14540720097166826e+00, 1.03685234996608810e-01,-3.76353165553026443e+01
 3.54241306565769021e-01, 1.60000000000582077e+00,-7.56953332734506684e-02,-2.00128847633529935e-02,-1.40671609133642539e+00, 8.87633685536642902e-01, 7.87410847834187244e-01, 4.41515846462428752e-01, 4.80057987848839518e-01,-1.71747172225113265e+00,-1.46671582079137344e-02, 1.15559780655672451e+00, 1.18201568417952933e-02, 2.14647199396641142e+00, 1.02289707289243331e-01,-3.77744785977455209e+01
 3.54370526718762457e-01, 1.65000000000873115e+00,-7.57641736901079332e-02,-1.87709493401992666e-02,-1.39776330557983819e+00, 8.79397684456653339e-01, 7.94545605528118593e-01, 4.40665957801379571e-01, 4.76014902686302865e-01,-1.73016686518897500e+00,-1.46882771429751122e-02, 1.15476542042424524e+00, 1.15171425911540105e-02, 2.14751456293842313e+00, 1.00910254205030692e-01,-3.79131375262507220e+01
 3.54497030291720139e-01, 1.70000000001164153e+00,-7.58328070331221044e-02,-1.75993960536267070e-02,-1.38888648081688548e+00, 8.71191961408549265e-01, 8.01708421709481533e-01, 4.39811786179487241e-01, 4.72016179973194339e-01,-1.74281410317215357e+00,-1.47093194536936350e-02, 1.15393310673773719e+00, 1.12154462178800426e-02, 2.14853508984716957e+00, 9.95468312977778880e-02,-3.80512933683433445e+01
 3.54620838903091706e-01, 1.75000000000000000e+00,-7.59012330106906968e-02,-1.64955995328560229e-02,-1.38008601445539791e+00, 8.63016492180524342e-01, 8.08898944330829761e-01, 4.38953446521303969e-01, 4.68061311408723202e-01,-1.75541113920375746e+00,-1.47302851889902758e-02, 1.15310088894059382e+00, 1.09150668813078940e-02, 2.14953375681426895e+00, 9.81993894215961449e-02,-3.81889464452199405e+01
 3.54741973251510578e-01, 1.80000000000291038e+00,-7.59694510942726248e-02,-1.54558520590478785e-02,-1.37136230014798621e+00, 8.54871282085118978e-01, 8.16116789896863204e-01, 4.38091055944961616e-01, 4.64149807621563881e-01,-1.76795597714964869e+00,-1.47511743220118518e-02, 1.15226879353071565e+00, 1.06160048656552698e-02, 2.15051073831414730e+00, 9.68678769731565886e-02,-3.83260965805727096e+01
 3.54860452780815017e-01, 1.85000000000582077e+00,-7.60374603841206670e-02,-1.44749142006161905e-02,-1.36271575223358110e+00, 8.46756382166762744e-01, 8.23361527975524532e-01, 4.37224735730571634e-01, 4.60281204401437549e-01,-1.78044702223129847e+00,-1.47719867084451905e-02, 1.15143685178078203e+00, 1.03182621916273996e-02, 2.15146619848000986e+00, 9.55522407230052495e-02,-3.84627428268960188e+01
 3.54976299978705945e-01, 1.90000000000873115e+00,-7.61052613335120448e-02,-1.35516561030362449e-02,-1.35414650608316256e+00, 8.38671681219475662e-01, 8.30632867961250576e-01, 4.36354587533515248e-01, 4.56454978653409726e-01,-1.79288183661778633e+00,-1.47927226213159999e-02, 1.15060507832861458e+00, 1.00218347956731700e-02, 2.15240032577236651e+00, 9.42524160230975572e-02,-3.85988869767732439e+01
 3.55089535999522143e-01, 1.95000000001164153e+00,-7.61728539929834858e-02,-1.26833274212906980e-02,-1.34565471892477073e+00, 8.30617117575025210e-01, 8.37930471424838674e-01, 4.35480717337017320e-01, 4.52670634448228804e-01,-1.80525840540775340e+00,-1.48133822064213574e-02, 1.14977349284264485e+00, 9.72672048983271899e-03, 2.15331329767863178e+00, 9.29683368225360379e-02,-3.87345299874527811e+01
 3.55200181977933183e-01, 2.00000000000000000e+00,-7.62402385372141500e-02,-1.18672772538165848e-02,-1.33724047830562176e+00, 8.22592615542496297e-01, 8.45254008892376563e-01, 4.34603228227903760e-01, 4.48927677201609365e-01,-1.81757475804232982e+00,-1.48339656457627620e-02, 1.14894211349637576e+00, 9.43291657255152828e-03, 2.15420529131211014e+00, 9.16999327161068939e-02,-3.88696730538875173e+01
 3.55308258586942094e-01, 2.05000000000291038e+00,-7.63074152541913381e-02,-1.11009396773651126e-02,-1.32890381351132336e+00, 8.14598087600161280e-01, 8.52603158337365219e-01, 4.33722220603169506e-01, 4.45225614337627751e-01,-1.82982894958465381e+00,-1.48544731519123594e-02, 1.14811095717046352e+00, 9.14041996483074513e-03, 2.15507647985241446e+00, 9.04471293719309732e-02,-3.90043175717456876e+01
 3.55413764717011305e-01, 2.10000000000582077e+00,-7.63743840200497848e-02,-1.03810693410855380e-02,-1.32064531163635457e+00, 8.06633540545275363e-01, 8.59977506762567567e-01, 4.32837804348388477e-01, 4.41563985379111790e-01,-1.84201811966185258e+00,-1.48749046950661830e-02, 1.14728005054914295e+00, 8.84923382683162028e-03, 2.15592686071259187e+00, 8.92098673201286441e-02,-3.91384633453456914e+01
 3.55516728879968325e-01, 2.15000000000873115e+00,-7.64411455645511162e-02,-9.70558499877132233e-03,-1.31246463666064761e+00, 7.98698819591106002e-01, 8.67376787171569075e-01, 4.31950069558127425e-01, 4.37942289163606668e-01,-1.85414075738679007e+00,-1.48952606610457342e-02, 1.14644940339031698e+00, 8.55935162876746841e-03, 2.15675666988326720e+00, 8.79880566824614019e-02,-3.92721129078454041e+01
 3.55617167966773229e-01, 2.20000000001164153e+00,-7.65077004558768481e-02,-9.07209416026009616e-03,-1.30436171214474617e+00, 7.90793813680794599e-01, 8.74800690030575367e-01, 4.31059109881598734e-01, 4.34360042430713744e-01,-1.86619488752855611e+00,-1.49155413233856109e-02, 1.14561902988836040e+00, 8.27076992243542392e-03, 2.15756604948495401e+00, 8.67816136031444724e-02,-3.94052680551693655e+01
 3.55715098410239239e-01, 2.25000000000000000e+00,-7.65740493753110374e-02,-8.47829368378835886e-03,-1.29633640007590145e+00, 7.82918399919695140e-01, 8.82248914736085132e-01, 4.30165016178730542e-01, 4.30816763971805572e-01,-1.87817856166868546e+00,-1.49357469862123719e-02, 1.14478894287087662e+00, 7.98348488653320525e-03, 2.15835513775781651e+00, 8.55904504308191566e-02,-3.95379307840973908e+01
 3.55810536185145798e-01, 2.30000000000291038e+00,-7.66401931172804307e-02,-7.92197096638124799e-03,-1.28838849949266243e+00, 7.75072443566789948e-01, 8.89721170071664957e-01, 4.29267876489430433e-01, 4.27311974648372117e-01,-1.89008985870204138e+00,-1.49558779842680432e-02, 1.14395915377550206e+00, 7.69749232670968730e-03, 2.15912406906662513e+00, 8.44144757567003995e-02,-3.96701032924188155e+01
 3.55903497758014997e-01, 2.35000000000582077e+00,-7.67061322414047259e-02,-7.40021613069712179e-03,-1.28051811417600647e+00, 7.67255836114183243e-01, 8.97217137936861420e-01, 4.28367780785169128e-01, 4.23845218572728444e-01,-1.90192682870297158e+00,-1.49759345849983065e-02, 1.14312967668383036e+00, 7.41278887126807159e-03, 2.15987298155588903e+00, 8.32536041543459754e-02,-3.98017873360806860e+01
 3.55993998410402634e-01, 2.40000000000873115e+00,-7.67718676864611732e-02,-6.91081132112897692e-03,-1.27272500561354884e+00, 7.59468428085843916e-01, 9.04736537783457084e-01, 4.27464812587819931e-01, 4.20416025531058779e-01,-1.91368759278822420e+00,-1.49959171613400898e-02, 1.14230052118501635e+00, 7.12936986158500385e-03, 2.16060200364429855e+00, 8.21077391202832130e-02,-3.99329853636456420e+01
 3.56082052725918807e-01, 2.45000000001164153e+00,-7.68374005920411662e-02,-6.45183135913095576e-03,-1.26500877549035873e+00, 7.51710048554543597e-01, 9.12279108946605355e-01, 4.26559051321211580e-01, 4.17023922069735764e-01,-1.92537031501888789e+00,-1.50158261415459741e-02, 1.14147169439477159e+00, 6.84722996562244553e-03, 2.16131125795378898e+00, 8.09767780674460480e-02,-4.00637001868579077e+01
 3.56167675133370498e-01, 2.50000000000000000e+00,-7.69027320995985253e-02,-6.02119309304408566e-03,-1.25736907594087954e+00, 7.43980526913545104e-01, 9.19844589982615757e-01, 4.25650575030539602e-01, 4.13668443576091727e-01,-1.93697317041560990e+00,-1.50356619532032668e-02, 1.14064320325872637e+00, 6.56636386166636540e-03, 2.16200086568831917e+00, 7.98606179150458534e-02,-4.01939346130937736e+01
 3.56250879631660855e-01, 2.55000000000291038e+00,-7.69678634532633965e-02,-5.61688450776794915e-03,-1.24980550168034354e+00, 7.36279681839098421e-01, 9.27432729647007847e-01, 4.24739458983770968e-01, 4.10349128129105789e-01,-1.94849436174683066e+00,-1.50554250516149457e-02, 1.13981505336094835e+00, 6.28676589217906905e-03, 2.16267094442098351e+00, 7.87591523213733991e-02,-4.03236916317001572e+01
 3.56331694770616658e-01, 2.60000000000582077e+00,-7.70327956191801666e-02,-5.23787844007796068e-03,-1.24231777319409575e+00, 7.28607333204805752e-01, 9.35043275423609765e-01, 4.23825777284605743e-01, 4.07065526304962788e-01,-1.95993237424793110e+00,-1.50751158891721908e-02, 1.13898725019405078e+00, 6.00842837443258879e-03, 2.16332172872952722e+00, 7.76722758460007684e-02,-4.04529742129062058e+01
 3.56410160495997608e-01, 2.65000000000873115e+00,-7.70975293659666994e-02,-4.88394891489070306e-03,-1.23490570075507189e+00, 7.20963299567459526e-01, 9.42675976060695087e-01, 4.22909602544654040e-01, 4.03817198951601009e-01,-1.97128592493789956e+00,-1.50947349218146423e-02, 1.13815979888765373e+00, 5.73134193112679897e-03, 2.16395354475006796e+00, 7.65998831710813372e-02,-4.05817853502388672e+01
 3.56486281278636186e-01, 2.70000000001164153e+00,-7.71620664550784624e-02,-4.55281248729605403e-03,-1.22756860273043178e+00, 7.13347360932050645e-01, 9.50330619272879318e-01, 4.21991000745862099e-01, 4.00603686628135502e-01,-1.98255316612050581e+00,-1.51142827047543449e-02, 1.13733270014865639e+00, 5.45550079154728893e-03, 2.16456643277992722e+00, 7.55418562328510207e-02,-4.07101286890101619e+01
 3.56560078090595978e-01, 2.75000000000000000e+00,-7.72264083204360630e-02,-4.24329394363660156e-03,-1.22030594349531896e+00, 7.05759300047724247e-01, 9.58006991075728398e-01, 4.21070036873159970e-01, 3.97424543636942296e-01,-1.99373256746541849e+00,-1.51337597863172579e-02, 1.13650595470681326e+00, 5.18089693477907353e-03, 2.16516056582854688e+00, 7.44980785388058286e-02,-4.08380078293206452e+01
 3.56631572354869752e-01, 2.80000000000291038e+00,-7.72905564762413205e-02,-3.95435140667595338e-03,-1.21311713500757179e+00, 6.98198889647675847e-01, 9.65704888797455197e-01, 4.20146773160156750e-01, 3.94279327481698638e-01,-2.00482264462151649e+00,-1.51531667407458302e-02, 1.13567956192006547e+00, 4.90752189353199208e-03, 2.16573612036515950e+00, 7.34684308091354960e-02,-4.09654265414287337e+01
 3.56700786378625068e-01, 2.85000000000582077e+00,-7.73545124520146204e-02,-3.68488812253138422e-03,-1.20600157399519547e+00, 6.90665899011041473e-01, 9.73424114693644649e-01, 4.19221269909281657e-01, 3.91167600982036567e-01,-2.01582191364329644e+00,-1.51725041513231119e-02, 1.13485352047881327e+00, 4.63536692041319719e-03, 2.16629327980820108e+00, 7.24527920713848722e-02,-4.10923886549499926e+01
 3.56767749095600328e-01, 2.90000000000873115e+00,-7.74182769335520493e-02,-3.43123653221328196e-03,-1.19895915792314023e+00, 6.83160180730218780e-01, 9.81164386174468328e-01, 4.18293596569209503e-01, 3.88088960163285313e-01,-2.02672827928901089e+00,-1.51917723872070417e-02, 1.13402783797775975e+00, 4.36442519471083416e-03, 2.16683228074685053e+00, 7.14510535895439836e-02,-4.12188965936356411e+01
 3.56832481080173403e-01, 2.95000000001164153e+00,-7.74818520049524312e-02,-3.19371288013052708e-03,-1.19198894309105574e+00, 6.75681444246784446e-01, 9.88925569328154008e-01, 4.17363802976479958e-01, 3.85042961018510654e-01,-2.03754062842632688e+00,-1.52109721858798477e-02, 1.13320250598301953e+00, 4.09468605232206004e-03, 2.16735329231336893e+00, 7.04630826281375938e-02,-4.13449551995146720e+01
 3.56895006873274467e-01, 3.00000000000000000e+00,-7.75452393044560734e-02,-2.97123316441861305e-03,-1.18509024212646774e+00, 6.68229442124628426e-01, 9.96707488135958886e-01, 4.16431942929069876e-01, 3.82029179857623635e-01,-2.04825752179771170e+00,-1.52301041740740255e-02, 1.13237752047463380e+00, 3.82613973199666304e-03, 2.16785651540725643e+00, 6.94887523449306543e-02,-4.14705685874752419e+01
 3.56955351604341609e-01, 3.05000000000291038e+00,-7.76084405299137803e-02,-2.76278878534164541e-03,-1.17826232192280012e+00, 6.60803918990481964e-01, 1.00450997702285005e+00, 4.15498067730317888e-01, 3.79047196712264556e-01,-2.05887755272204087e+00,-1.52491689990907082e-02, 1.13155287623204548e+00, 3.55877607240960223e-03, 2.16834215550403409e+00, 6.85279336477084833e-02,-4.15957410074514087e+01
 3.57013540991212019e-01, 3.10000000000582077e+00,-7.76714574386554862e-02,-2.56744732195052401e-03,-1.17150440210021234e+00, 6.53404611546985370e-01, 1.01233288113690212e+00, 4.14562226186483751e-01, 3.76096595318940685e-01,-2.06939934740537401e+00,-1.52681673287662564e-02, 1.13072856682183365e+00, 3.29258451150416225e-03, 2.16881042265680479e+00, 6.75804952367604211e-02,-4.17204768442037874e+01
 3.57069530814881408e-01, 3.15000000000873115e+00,-7.77342931117625813e-02,-2.38535150893286066e-03,-1.16481619982103712e+00, 6.46031253022264274e-01, 1.02017605189765748e+00, 4.13624465448666268e-01, 3.73176963556965891e-01,-2.07982107758974166e+00,-1.52870998400615760e-02, 1.12990458508149527e+00, 3.02756442630841430e-03, 2.16926096400887136e+00, 6.66463151728490522e-02,-4.18447805424012671e+01
