"calcium_concentration.Cai","environment.time","icab.i_Cab","ical.i_CaL","icat.i_CaT","iha.i_ha","ik1.i_K1","ikr.i_Kr","ikur.i_Kur","ina.i_Na","inab.i_Nab","inak.i_NaK","incx.i_NaCa","ipca.i_pCa","ito.i_to","membrane.V"
 3.55591573427535335e-01, 0.00000000000000000e+00,-7.18251966633022820e-02,-3.53470507059912065e-01,-2.19185083220081900e+00, 1.56493821278223799e+00, 4.75839291734156511e-01, 4.11887863564590562e-01, 1.06965106384193476e+00,-9.68866985197256114e-01,-1.35274014179310419e-02, 1.19632336653125693e+00, 2.71193401442591416e-02, 2.15735980558370866e+00, 3.15727463154804988e-01,-3.02912672143957984e+01
 3.55978054464388516e-01, 5.00000000029103830e-02,-7.19110117899762341e-02,-3.40026223065382271e-01,-2.17720178544722431e+00, 1.55298167691067768e+00, 4.81836067215342112e-01, 4.11506861210504948e-01, 1.06026133514933107e+00,-9.80146571726818627e-01,-1.35549628463694002e-02, 1.19543121115336959e+00, 2.66996766611166010e-02, 2.16047357287556707e+00, 3.12509173062844259e-01,-3.04722251142249725e+01
 3.56359851640859815e-01, 1.00000000005820766e-01,-7.19969073324671915e-02,-3.26916266594622806e-01,-2.16251668778272244e+00, 1.54102791029489206e+00, 4.87900121681711541e-01, 4.11112109468780795e-01, 1.05094053952011812e+00,-9.91471372691083652e-01,-1.35825201088553491e-02, 1.19453482100958008e+00, 2.62803412752841588e-02, 2.16354845699767884e+00, 3.09307785801142876e-01,-3.06531556619885350e+01
 3.56736983730708002e-01, 1.50000000008731149e-01,-7.20828766154864298e-02,-3.14141571844012535e-01,-2.14779924613545958e+00, 1.52907767734730360e+00, 4.94031632966377532e-01, 4.10703707166628740e-01, 1.04168905443030346e+00,-1.00283863088172476e+00,-1.36100714170843962e-02, 1.19363423950360237e+00, 2.58613595067646619e-02, 2.16658464642987214e+00, 3.06123224514109504e-01,-3.08340471163565404e+01
 3.57109470026055420e-01, 2.00000000011641532e-01,-7.21689129961167047e-02,-3.01702934961199376e-01,-2.13305329124042231e+00, 1.51713173785674460e+00, 5.00230763959624070e-01, 4.10281756635495320e-01, 1.03250722420157248e+00,-1.01424550746630282e+00,-1.36376149933783997e-02, 1.19272951086615264e+00, 2.54427567095638595e-02, 2.16958233344206608e+00, 3.02955425914543997e-01,-3.10148878057676463e+01
 3.57477334209263087e-01, 2.50000000000000000e-01,-7.22550082791849624e-02,-2.89580201281103955e-01,-2.11827974108800143e+00, 1.50519104087203370e+00, 5.06497559569230371e-01, 4.09846376507813304e-01, 1.02339564928277538e+00,-1.02568949460581771e+00,-1.36651486221571906e-02, 1.19182069499892807e+00, 2.50245637361541581e-02, 2.17254174522189425e+00, 2.99804505364932194e-01,-3.11956631835616172e+01
 3.57840595631325364e-01, 3.00000000002910383e-01,-7.23411562780361256e-02,-2.77778652203330589e-01,-2.10348338598870210e+00, 1.49325628907961150e+00, 5.12832173822286630e-01, 4.09397673220479486e-01, 1.01435453540136544e+00,-1.03716749583708601e+00,-1.36926706576839807e-02, 1.19090783433232694e+00, 2.46068042089212964e-02, 2.17546307367790437e+00, 2.96670381270053352e-01,-3.13763624444540810e+01
 3.58199274874984541e-01, 3.50000000005820766e-01,-7.24273505382708876e-02,-2.66299334623258888e-01,-2.08866853888756721e+00, 1.48132821729781838e+00, 5.19234725865291957e-01, 4.08935758775851421e-01, 1.00538411258123306e+00,-1.04867641413210877e+00,-1.37201793798458552e-02, 1.18999097490211270e+00, 2.41895026564691931e-02, 2.17834652021012909e+00, 2.93553020159183220e-01,-3.15569742948351326e+01
 3.58553393712428725e-01, 4.00000000008731149e-01,-7.25135843526868995e-02,-2.55139130706359407e-01,-2.07383905171053007e+00, 1.46940759066153115e+00, 5.25705299495460299e-01, 4.08460750712010046e-01, 9.96484632088241229e-01,-1.06021315062165655e+00,-1.37476729983460055e-02, 1.18907016627918583e+00, 2.37726844599878556e-02, 2.18119229534623837e+00, 2.90452433306300828e-01,-3.17374869802940403e+01
 3.58902974404044062e-01, 4.50000000011641532e-01,-7.25998510448863793e-02,-2.44294389350070668e-01,-2.05899884688676948e+00, 1.45749516993756578e+00, 5.32243960932410443e-01, 4.07972769744164798e-01, 9.87656315263074069e-01,-1.07177453265257738e+00,-1.37751497329473265e-02, 1.18814545892999091e+00, 2.33563748392514696e-02, 2.18400061308663229e+00, 2.87368647238512076e-01,-3.19178888124682452e+01
