"calcium_concentration.Cai","environment.time","icab.i_Cab","ical.i_CaL","icat.i_CaT","iha.i_ha","ik1.i_K1","ikr.i_Kr","ikur.i_Kur","ina.i_Na","inab.i_Nab","inak.i_NaK","incx.i_NaCa","ipca.i_pCa","ito.i_to","membrane.V"
 1.57706718238722066e-01, 0.00000000000000000e+00,-1.02142896726356361e-01,-1.05070417163218707e-11,-4.38466116293334929e-01,-1.66490090394221002e+00, 1.14990019246885922e+00, 4.03342773965693565e-04, 2.03197828446327963e-04,-2.61169116592239237e-01,-2.09245737614529165e-02, 7.69441588985256164e-01,-1.86820291219144848e-02, 5.81155615243720058e-01, 2.19239331322047728e-03,-7.88582990339502317e+01
 1.57702302243848236e-01, 5.00000000029103830e-02,-1.02143004583788069e-01,-1.04984482812574818e-11,-4.38472432326042938e-01,-1.66491166644159438e+00, 1.14995260698990975e+00, 4.03197150255843462e-04, 2.03167758386542938e-04,-2.61177458690171338e-01,-2.09245509836383410e-02, 7.69443432402610594e-01,-1.86806377920545226e-02, 5.81126014177092420e-01, 2.19252549802472635e-03,-7.88581494834471926e+01
 1.57697887339354359e-01, 1.00000000005820766e-01,-1.02143112413581885e-01,-1.04898618462415435e-11,-4.38478747391351009e-01,-1.66492242925971645e+00, 1.15000501187546456e+00, 4.03051580778968077e-04, 2.03137711978776544e-04,-2.61185799231374471e-01,-2.09245282096171756e-02, 7.69445275511262183e-01,-1.86792467960909883e-02, 5.81096420948144177e-01, 2.19265766258616799e-03,-7.88579999578501969e+01
 1.57693473524941674e-01, 1.50000000008731149e-01,-1.02143220215743444e-01,-1.04812823985023840e-11,-4.38485061489493955e-01,-1.66493319239633220e+00, 1.15005740712819593e+00, 4.02906065519462490e-04, 2.03107689211119306e-04,-2.61194138216367500e-01,-2.09245054393884453e-02, 7.69447118311289979e-01,-1.86778561339312164e-02, 5.81066835554501782e-01, 2.19278980690951718e-03,-7.88578504571529209e+01
 1.57689060800311642e-01, 2.00000000011641532e-01,-1.02143327990278504e-01,-1.04727099252643731e-11,-4.38491374620705643e-01,-1.66494395585119892e+00, 1.15010979275078040e+00, 4.02760604461731102e-04, 2.03077690071674737e-04,-2.61202475645669452e-01,-2.09244826729511925e-02, 7.69448960802772253e-01,-1.86764658054825693e-02, 5.81037257993793355e-01, 2.19292193099949887e-03,-7.88577009813490264e+01
 1.57684649165167057e-01, 2.50000000000000000e-01,-1.02143435737192687e-01,-1.04641444137504075e-11,-4.38497686785218999e-01,-1.66495471962406993e+00, 1.15016216874587029e+00, 4.02615197590223527e-04, 2.03047714548565156e-04,-2.61210811519796915e-01,-2.09244599103044562e-02, 7.69450802985787385e-01,-1.86750758106529260e-02, 5.81007688263656119e-01, 2.19305403486077990e-03,-7.88575515304322465e+01
 1.57680238619207019e-01, 3.00000000002910383e-01,-1.02143543456491778e-01,-1.04555858511719387e-11,-4.38503997983271609e-01,-1.66496548371471009e+00, 1.15021453511616722e+00, 4.02469844889271147e-04, 2.03017762629899550e-04,-2.61219145839273803e-01,-2.09244371514472616e-02, 7.69452644860415647e-01,-1.86736861493489240e-02, 5.80978126361702873e-01, 2.19318611849815071e-03,-7.88574021043961721e+01
 1.57675829162134629e-01, 3.50000000005820766e-01,-1.02143651148181414e-01,-1.04470342247439324e-11,-4.38510308215095956e-01,-1.66497624812287137e+00, 1.15026689186433684e+00, 4.02324546343343524e-04, 2.02987834303827345e-04,-2.61227478604616870e-01,-2.09244143963786544e-02, 7.69454486426735307e-01,-1.86722968214784596e-02, 5.80948572285572840e-01, 2.19331818191631153e-03,-7.88572527032344937e+01
 1.57671420793651818e-01, 4.00000000008731149e-01,-1.02143758812267310e-01,-1.04384895216748983e-11,-4.38516617480926074e-01,-1.66498701284831219e+00, 1.15031923899303568e+00, 4.02179301936864738e-04, 2.02957929558496232e-04,-2.61235809816345255e-01,-2.09243916450976668e-02, 7.69456327684824637e-01,-1.86709078269490722e-02, 5.80919026032898800e-01, 2.19345022511994352e-03,-7.88571033269409298e+01
 1.57667013513460658e-01, 4.50000000011641532e-01,-1.02143866448755116e-01,-1.04299517291693831e-11,-4.38522925780995831e-01,-1.66499777789078940e+00, 1.15037157650493982e+00, 4.02034111654273778e-04, 2.02928048382069868e-04,-2.61244139474978321e-01,-2.09243688976033446e-02, 7.69458168634762574e-01,-1.86695191656683669e-02, 5.80889487601313315e-01, 2.19358224811377510e-03,-7.88569539755091427e+01
