"calcium_concentration.Cai","environment.time","icab.i_Cab","ical.i_CaL","icat.i_CaT","iha.i_ha","ik1.i_K1","ikr.i_Kr","ikur.i_Kur","ina.i_Na","inab.i_Nab","inak.i_NaK","incx.i_NaCa","ipca.i_pCa","ito.i_to","membrane.V"
 1.19311768947857291e-01, 0.00000000000000000e+00,-1.03400834177169929e-01,-4.22024913383928843e-11,-2.78035876919655811e-01,-1.95576906374452708e+00, 1.52132417084037264e+00, 7.12702266363868741e-04, 6.32861507435822715e-04,-2.92984202782307579e-01,-2.07519570114100028e-02, 7.83360750714483189e-01,-6.95748888504945425e-03, 3.46016934765044526e-01, 3.22099088988413640e-03,-7.77249628343057850e+01
 1.19308366999767518e-01, 5.00000000029103830e-02,-1.03400954661759428e-01,-4.21693670784889561e-11,-2.78039782650381928e-01,-1.95576383937569354e+00, 1.52136431837914787e+00, 7.12465581501100435e-04, 6.32830063973489833e-04,-2.93009175808261191e-01,-2.07519369758908459e-02, 7.83362360186553475e-01,-6.95643120623070255e-03, 3.45998265979521769e-01, 3.22112006294131455e-03,-7.77248312886757162e+01
 1.19304965680244582e-01, 1.00000000005820766e-01,-1.03401075123438727e-01,-4.21362767857844476e-11,-2.78043688055869265e-01,-1.95575861566433629e+00, 1.52140446138969199e+00, 7.12228975935171949e-04, 6.32798662178183009e-04,-2.93034147669685774e-01,-2.07519169422920695e-02, 7.83363969502887003e-01,-6.95537371358022176e-03, 3.45979601060863506e-01, 3.22124922521436997e-03,-7.77246997556541999e+01
 1.19301564989167400e-01, 1.50000000008731149e-01,-1.03401195562210890e-01,-4.21032204716252330e-11,-2.78047593136150850e-01,-1.95575339261034231e+00, 1.52144459987277658e+00, 7.11992449647122646e-04, 6.32767302042097288e-04,-2.93059118366561455e-01,-2.07518969106134064e-02, 7.83365578663506423e-01,-6.95431640706194610e-03, 3.45960940008182505e-01, 3.22137837670470172e-03,-7.77245682352393601e+01
 1.19298164926414929e-01, 2.00000000011641532e-01,-1.03401315978078959e-01,-4.20701981474183333e-11,-2.78051497891260102e-01,-1.95574817021359482e+00, 1.52148473382917149e+00, 7.11756002618008587e-04, 6.32735983557480082e-04,-2.93084087898868084e-01,-2.07518768808545515e-02, 7.83367187668435716e-01,-6.95325928663982542e-03, 3.45942282820592029e-01, 3.22150751741370712e-03,-7.77244367274293211e+01
 1.19294765491867211e-01, 2.50000000000000000e-01,-1.03401436371045971e-01,-4.20372098246414740e-11,-2.78055402321228939e-01,-1.95574294847398100e+00, 1.52152486325963920e+00, 7.11519634828973544e-04, 6.32704706716641471e-04,-2.93109056266578460e-01,-2.07518568530152409e-02, 7.83368796517697419e-01,-6.95220235227812441e-03, 3.45923629497211338e-01, 3.22163664734275270e-03,-7.77243052322222354e+01
 1.19291366685401343e-01, 3.00000000002910383e-01,-1.03401556741115050e-01,-4.20042555148047377e-11,-2.78059306426092612e-01,-1.95573772739138119e+00, 1.52156498816497243e+00, 7.11283346260968520e-04, 6.32673471511914303e-04,-2.93134023469686922e-01,-2.07518368270951693e-02, 7.83370405211316290e-01,-6.95114560394021874e-03, 3.45904980037143650e-01, 3.22176576649330906e-03,-7.77241737496161562e+01
 1.19287968506897490e-01, 3.50000000005820766e-01,-1.03401677088289207e-01,-4.19713352295081368e-11,-2.78063210205883093e-01,-1.95573250696568213e+00, 1.52160510854593212e+00, 7.11047136895171113e-04, 6.32642277935712631e-04,-2.93158989508166101e-01,-2.07518168030940559e-02, 7.83372013749314977e-01,-6.95008904159041124e-03, 3.45886334439509058e-01, 3.22189487486674361e-03,-7.77240422796092361e+01
 1.19284570956234834e-01, 4.00000000008731149e-01,-1.03401797412571494e-01,-4.19384489804032147e-11,-2.78067113660633303e-01,-1.95572728719676614e+00, 1.52164522440329453e+00, 7.10811006712707425e-04, 6.32611125980494962e-04,-2.93183954381995737e-01,-2.07517967810116159e-02, 7.83373622131716907e-01,-6.94903266519271250e-03, 3.45867692703422158e-01, 3.22202397246446623e-03,-7.77239108221995849e+01
 1.19281174033292664e-01, 4.50000000011641532e-01,-1.03401917713964966e-01,-4.19055967792026680e-11,-2.78071016790376102e-01,-1.95572206808452087e+00, 1.52168533573782105e+00, 7.10574955694713204e-04, 6.32580015638765014e-04,-2.93208918091155846e-01,-2.07517767608475651e-02, 7.83375230358545505e-01,-6.94797647471116688e-03, 3.45849054827998603e-01, 3.22215305928785127e-03,-7.77237793773853554e+01
