"calcium_concentration.Cai","environment.time","icab.i_Cab","ical.i_CaL","icat.i_CaT","iha.i_ha","ik1.i_K1","ikr.i_Kr","ikur.i_Kur","ina.i_Na","inab.i_Nab","inak.i_NaK","incx.i_NaCa","ipca.i_pCa","ito.i_to","membrane.V"
 1.85064026627552725e-01, 0.00000000000000000e+00,-1.00190629819979657e-01,-7.48397759278198775e-09,-5.24121339690550414e-01,-1.79550068390307116e+00, 1.70098271702250892e+00, 6.67385836444239159e-03, 6.46543179013418963e-03,-8.48385419880006597e-01,-2.06586425624389752e-02, 7.90840547813054573e-01,-2.38246737310412043e-02, 7.73868474289459152e-01, 9.92544073835521269e-03,-7.71122955065843740e+01
 1.85049200964203270e-01, 5.00000000029103830e-02,-1.00190543653387990e-01,-7.47973388691126079e-09,-5.24186447664271915e-01,-1.79541955933926056e+00, 1.70131923666469653e+00, 6.67139544647990437e-03, 6.46235422355415871e-03,-8.48649285996031399e-01,-2.06584603807283100e-02, 7.90855118585887196e-01,-2.38191085537398546e-02, 7.73759425262256495e-01, 9.92849713871859010e-03,-7.71110993704761540e+01
 1.85034380425126543e-01, 1.00000000005820766e-01,-1.00190457282780948e-01,-7.47549343266686874e-09,-5.24251559493485009e-01,-1.79533842270969002e+00, 1.70165573609516874e+00, 6.66893335733086557e-03, 6.45927765197879845e-03,-8.48913190533040152e-01,-2.06582781801396380e-02, 7.90869690740257036e-01,-2.38135447051884865e-02, 7.73650418450427146e-01, 9.93155408846695120e-03,-7.71099031104221098e+01
 1.85019565008228137e-01, 1.50000000008731149e-01,-1.00190370708050050e-01,-7.47125623058756920e-09,-5.24316675204564819e-01,-1.79525727399240109e+00, 1.70199221537916290e+00, 6.66647209741333315e-03, 6.45620207598539449e-03,-8.49177133543284945e-01,-2.06580959606296674e-02, 7.90884264279574478e-01,-2.38079821843902965e-02, 7.73541453834642456e-01, 9.93461158843805293e-03,-7.71087067261379673e+01
 1.85004754711415781e-01, 2.00000000011641532e-01,-1.00190283929086590e-01,-7.46702228122565249e-09,-5.24381794823881364e-01,-1.79517611316542114e+00, 1.70232867458191639e+00, 6.66401166714449943e-03, 6.45312749614983076e-03,-8.49441115079065834e-01,-2.06579137221550753e-02, 7.90898839207251125e-01,-2.38024209903488007e-02, 7.73432531395592426e-01, 9.93766963947026807e-03,-7.71075102173392679e+01
 1.84989949532603504e-01, 2.50000000000000000e-01,-1.00190196945781865e-01,-7.46279158514813932e-09,-5.24446918377780458e-01,-1.79509494020678462e+00, 1.70266511376856688e+00, 6.66155206694140408e-03, 6.45005391304747256e-03,-8.49705135192655781e-01,-2.06577314646725491e-02, 7.90913415526697361e-01,-2.37968611220696208e-02, 7.73323651114015465e-01, 9.94072824240173174e-03,-7.71063135837417235e+01
 1.84975149469694622e-01, 3.00000000002910383e-01,-1.00190109758026835e-01,-7.45856414293188561e-09,-5.24512045892659762e-01,-1.79501375509443806e+00, 1.70300153300455492e+00, 6.65909329721812646e-03, 6.44698132724964932e-03,-8.49969193936606748e-01,-2.06575491881386061e-02, 7.90927993241338112e-01,-2.37913025785538718e-02, 7.73214812970573262e-01, 9.94378739807395655e-03,-7.71051168250597811e+01
 1.84960354520607412e-01, 3.50000000005820766e-01,-1.00190022365712436e-01,-7.45433995517094766e-09,-5.24577177394854877e-01,-1.79493255780638727e+00, 1.70333793235502062e+00, 6.65663535839001487e-03, 6.44390973932895076e-03,-8.50233291363289290e-01,-2.06573668925098888e-02, 7.90942572354587758e-01,-2.37857453588078277e-02, 7.73106016946041752e-01, 9.94684710732638387e-03,-7.71039199410087690e+01
 1.84945564683257874e-01, 4.00000000008731149e-01,-1.00189934768729422e-01,-7.45011902247166788e-09,-5.24642312910715169e-01,-1.79485134832059345e+00, 1.70367431188521401e+00, 6.65417825087088848e-03, 6.44083914985572360e-03,-8.50497427525199634e-01,-2.06571845777429493e-02, 7.90957152869867453e-01,-2.37801894618366039e-02, 7.72997263021181213e-01, 9.94990737100006836e-03,-7.71027229313034468e+01
 1.84930779955564228e-01, 4.50000000011641532e-01,-1.00189846966968407e-01,-7.44590134545389985e-09,-5.24707452466584900e-01,-1.79477012661500490e+00, 1.70401067166038112e+00, 6.65172197507372335e-03, 6.43776955939892332e-03,-8.50761602474882528e-01,-2.06570022437943153e-02, 7.90971734790600567e-01,-2.37746348866456486e-02, 7.72888551176771466e-01, 9.95296818993669959e-03,-7.71015257956583895e+01
