"calcium_concentration.Cai","environment.time","icab.i_Cab","ical.i_CaL","icat.i_CaT","iha.i_ha","ik1.i_K1","ikr.i_Kr","ikur.i_Kur","ina.i_Na","inab.i_Nab","inak.i_NaK","incx.i_NaCa","ipca.i_pCa","ito.i_to","membrane.V"
 2.76591488856211043e-01, 0.00000000000000000e+00,-9.93825024399589974e-02,-3.54769209116229499e-08,-2.15998515413160813e-01,-1.72658253592733169e+00, 4.35712354670682755e-01, 2.95322512196098935e-03, 5.86314052685003428e-03,-6.49624734499840595e-01,-2.12047761882224739e-02, 7.46644321034059089e-01,-5.43211279287340795e-02, 1.50491601332093583e+00, 9.90302140929000653e-04,-8.06980020373217002e+01
 2.76503662803309624e-01, 5.00000000029103830e-02,-9.93827983360092565e-02,-3.54580611890864092e-08,-2.16202971056317611e-01,-1.72639428183548649e+00, 4.37204509303290967e-01, 2.95379324192954163e-03, 5.88062226968730228e-03,-6.50429269786600650e-01,-2.12042429627030370e-02, 7.46687916783345229e-01,-5.42905488403719258e-02, 1.50418424180003396e+00, 9.94211960168393197e-04,-8.06945010805280987e+01
 2.76415993095369739e-01, 1.00000000005820766e-01,-9.93830920925986711e-02,-3.54392244020727650e-08,-2.16407333750402886e-01,-1.72620612472727508e+00, 4.38695385364751389e-01, 2.95431854889067298e-03, 5.89806912401594392e-03,-6.51233775687068861e-01,-2.12037100116350755e-02, 7.46731489346018296e-01,-5.42600190942538613e-02, 1.50345378760808268e+00, 9.98122030654719590e-04,-8.06910019256789184e+01
 2.76328479299653540e-01, 1.50000000008731149e-01,-9.93833837150278898e-02,-3.54204104672423464e-08,-2.16611603573013289e-01,-1.72601806438614336e+00, 4.40184985233092962e-01, 2.95480134588925469e-03, 5.91548114698117571e-03,-6.52038252176309618e-01,-2.12031773344551200e-02, 7.46775038768940802e-01,-5.42295385541942884e-02, 1.50272464717078491e+00, 1.00203235024488727e-03,-8.06875045690746759e+01
 2.76241120983423127e-01, 2.00000000011641532e-01,-9.93836732086128272e-02,-3.54016193012695314e-08,-2.16815780602242159e-01,-1.72583010059551101e+00, 4.41673311283806658e-01, 2.95524193359821691e-03, 5.93285839566501817e-03,-6.52842699229276180e-01,-2.12026449305997115e-02, 7.46818565098973597e-01,-5.41991070840434214e-02, 1.50199681691316655e+00, 1.00594291682137176e-03,-8.06840090070158453e+01
 2.76153917713966135e-01, 2.50000000000000000e-01,-9.93839605786845937e-02,-3.53828508208482191e-08,-2.17019864916620231e-01,-1.72564223313883303e+00, 4.43160365889370578e-01, 2.95564061032181158e-03, 5.95020092708065627e-03,-6.53647116820575969e-01,-2.12021127995055333e-02, 7.46862068382961430e-01,-5.41687245476965007e-02, 1.50127029325979588e+00, 1.00985372829094948e-03,-8.06805152358039805e+01
 2.76066869058493924e-01, 3.00000000002910383e-01,-9.93842458305898152e-02,-3.53641049426699599e-08,-2.17223856595352122e-01,-1.72545446179937390e+00, 4.44646151421030533e-01, 2.95599767200009850e-03, 5.96750879819333158e-03,-6.54451504925407379e-01,-2.12015809406088176e-02, 7.46905548667784247e-01,-5.41383908090580929e-02, 1.50054507263394532e+00, 1.01376478258934327e-03,-8.06770232517375376e+01
 2.75979974584294130e-01, 3.50000000005820766e-01,-9.93845289696901057e-02,-3.53453815834566846e-08,-2.17427755717959609e-01,-1.72526678636054243e+00, 4.46130670246171646e-01, 2.95631341221168050e-03, 5.98478206588962461e-03,-6.55255863518154902e-01,-2.12010493533462581e-02, 7.46949006000282245e-01,-5.41081057320950964e-02, 1.49982115145886974e+00, 1.01767607767429095e-03,-8.06735330511180564e+01
 2.75893233858628906e-01, 4.00000000008731149e-01,-9.93848100013623587e-02,-3.53266806599388605e-08,-2.17631562364518721e-01,-1.72507920660566461e+00, 4.47613924730081825e-01, 2.95658812217806021e-03, 6.00202078699809197e-03,-6.56060192573325152e-01,-2.12005180371543783e-02, 7.46992440427304949e-01,-5.40778691808014439e-02, 1.49909852615696670e+00, 1.02158761153014750e-03,-8.06700446302460250e+01
 2.75806646448760406e-01, 4.50000000011641532e-01,-9.93850889309986357e-02,-3.53080020888609244e-08,-2.17835276615599788e-01,-1.72489172231804666e+00, 4.49095917235493969e-01, 2.95682209076698942e-03, 6.01922501828389654e-03,-6.56864492065313610e-01,-2.11999869914697228e-02, 7.47035851995699662e-01,-5.40476810192068377e-02, 1.49837719314999651e+00, 1.02549938216666076e-03,-8.06665579854219601e+01
 2.75720211921975988e-01, 5.00000000000000000e-01,-9.93853657640060978e-02,-3.52893457869866824e-08,-2.18038898552207622e-01,-1.72470433328102479e+00, 4.50576650122173017e-01, 2.95701560449616527e-03, 6.03639481644405607e-03,-6.57668761968169924e-01,-2.11994562157289783e-02, 7.47079240752298146e-01,-5.40175411113854309e-02, 1.49765714885930090e+00, 1.02941138761784888e-03,-8.06630731129473872e+01
 2.75633929845487458e-01, 5.50000000002910383e-01,-9.93856405058072268e-02,-3.52707116710776111e-08,-2.18242428256018112e-01,-1.72451703927774869e+00, 4.52056125748644233e-01, 2.95716894753711998e-03, 6.05353023812750957e-03,-6.58473002256534268e-01,-2.11989257093683804e-02, 7.47122606743968021e-01,-5.39874493214207024e-02, 1.49693838970497062e+00, 1.03332362594654162e-03,-8.06595900091207767e+01
 2.75547799786582281e-01, 6.00000000005820766e-01,-9.93859131618394370e-02,-3.52520996579253628e-08,-2.18445865809021866e-01,-1.72432984009150680e+00, 4.53534346469606719e-01, 2.95728240171847043e-03, 6.07063133990511962e-03,-6.59277212904233134e-01,-2.11983954718246055e-02, 7.47165950017535607e-01,-5.39574055134580260e-02, 1.49622091210711416e+00, 1.03723609523751772e-03,-8.06561086702436398e+01
 2.75461821312522503e-01, 6.50000000008731149e-01,-9.93861837375552837e-02,-3.52335096643300601e-08,-2.18649211293761275e-01,-1.72414273550551433e+00, 4.55011314637638109e-01, 2.95735624652963738e-03, 6.08769817828941698e-03,-6.60081393885215029e-01,-2.11978655025342015e-02, 7.47209270619837107e-01,-5.39274095516696361e-02, 1.49550471248502270e+00, 1.04114879360198858e-03,-8.06526290926165217e+01
 2.75375993990570445e-01, 7.00000000011641532e-01,-9.93864522384223514e-02,-3.52149416071057156e-08,-2.18852464793269919e-01,-1.72395572530295738e+00, 4.56487032602823251e-01, 2.95739075912478458e-03, 6.10473080973043987e-03,-6.60885545173317324e-01,-2.11973358009336990e-02, 7.47252568597706945e-01,-5.38974613002631067e-02, 1.49478978725739187e+00, 1.04506171917657605e-03,-8.06491512725398820e+01
 2.75290317388013073e-01, 7.50000000000000000e-01,-9.93867186699231714e-02,-3.51963954030855789e-08,-2.19055626391013808e-01,-1.72376880926705645e+00, 4.57961502712256441e-01, 2.95738621432593786e-03, 6.12172929060983331e-03,-6.61689666742031335e-01,-2.11968063664597847e-02, 7.47295843997963893e-01,-5.38675606234903098e-02, 1.49407613284253227e+00, 1.04897487012197950e-03,-8.06456752063152749e+01
 2.75204791072062749e-01, 8.00000000002910383e-01,-9.93869830375556235e-02,-3.51778709691005501e-08,-2.19258696171126588e-01,-1.72358198718084443e+00, 4.59434727311822166e-01, 2.95734288462698534e-03, 6.13869367726154434e-03,-6.62493758565438684e-01,-2.11962771985486874e-02, 7.47339096867461583e-01,-5.38377073856122768e-02, 1.49336374565755214e+00, 1.05288824462766500e-03,-8.06422008902411562e+01
 2.75119418721732123e-01, 8.50000000005820766e-01,-9.93872451952121233e-02,-3.51593753589886181e-08,-2.19461675023641833e-01,-1.72339525225833579e+00, 4.60906752493304428e-01, 2.95726463637169040e-03, 6.15562462558377765e-03,-6.63297839595500704e-01,-2.11957482809145732e-02, 7.47382328538101381e-01,-5.38079024315176596e-02, 1.49265265636690270e+00, 1.05680193290466650e-03,-8.06387282173909199e+01
 2.75034196295391664e-01, 9.00000000008731149e-01,-9.93875052814335719e-02,-3.51409022250094902e-08,-2.19664562328091811e-01,-1.72320861004820580e+00, 4.62377542165494371e-01, 2.95714860237316799e-03, 6.17252166456923931e-03,-6.64101893144678157e-01,-2.11952196267937674e-02, 7.47425537928727124e-01,-5.37781447648537636e-02, 1.49194283132627170e+00, 1.06071585242050446e-03,-8.06352572746692715e+01
 2.74949123321683864e-01, 9.50000000011641532e-01,-9.93877633031760577e-02,-3.51224514169431174e-08,-2.19867358162652932e-01,-1.72302206039518491e+00, 4.63847098249802137e-01, 2.95699501788068957e-03, 6.18938484457559179e-03,-6.64905919007487745e-01,-2.11946912357704742e-02, 7.47468725074083240e-01,-5.37484342407859306e-02, 1.49123426662953773e+00, 1.06463000057046490e-03,-8.06317880593461922e+01
 2.74864199383692831e-01, 1.00000000000000000e+00,-9.93880192654038458e-02,-3.51040228790414240e-08,-2.20070062616589845e-01,-1.72283560305710193e+00, 4.65315423243629844e-01, 2.95680416344223712e-03, 6.20621422382744339e-03,-6.65709917229256654e-01,-2.11941631072209702e-02, 7.47511890025905568e-01,-5.37187707275010445e-02, 1.49052695882347686e+00, 1.06854437599130389e-03,-8.06283205673266110e+01
 2.74779424064428623e-01, 1.05000000000291038e+00,-9.93882731730958840e-02,-3.50856165555509543e-08,-2.20272675779841803e-01,-1.72264923779159607e+00, 4.66782519642938709e-01, 2.95657631744823549e-03, 6.22300986049522872e-03,-6.66513887855879616e-01,-2.11936352405210741e-02, 7.47555032835963029e-01,-5.36891540931945660e-02, 1.48982090445369120e+00, 1.07245897734822978e-03,-8.06248547945124017e+01
 2.74694796946975572e-01, 1.10000000000582077e+00,-9.93885250312453311e-02,-3.50672323907450139e-08,-2.20475197742668494e-01,-1.72246296435644730e+00, 4.68248389939664389e-01, 2.95631175613517410e-03, 6.23977181266553368e-03,-6.67317830932413814e-01,-2.11931076350470801e-02, 7.47598153555985467e-01,-5.36595842061227887e-02, 1.48911610006584882e+00, 1.07637380332798707e-03,-8.06213907368084932e+01
 2.74610317614393140e-01, 1.15000000000873115e+00,-9.93887748448598340e-02,-3.50488703289021886e-08,-2.20677628595885134e-01,-1.72227678250935279e+00, 4.69713036623460145e-01, 2.95601075358903169e-03, 6.25650013836116445e-03,-6.68121746504017122e-01,-2.11925802901751087e-02, 7.47641252237711607e-01,-5.36300609345676874e-02, 1.48841254220486774e+00, 1.08028885264346538e-03,-8.06179283901187631e+01
 2.74525985649740734e-01, 1.20000000001164153e+00,-9.93890226189613479e-02,-3.50305303143117453e-08,-2.20879968430803125e-01,-1.72209069200798748e+00, 4.71176462181234879e-01, 2.95567358174851419e-03, 6.27319489553579933e-03,-6.68925634615712639e-01,-2.11920532052812874e-02, 7.47684328932877285e-01,-5.36005841468459726e-02, 1.48771022741512859e+00, 1.08420412403245126e-03,-8.06144677503471314e+01
 2.74441800636102406e-01, 1.25000000000000000e+00,-9.93892683585862052e-02,-3.50122122912788852e-08,-2.21082217339170523e-01,-1.72190469261005674e+00, 4.72638669096754505e-01, 2.95530051040874186e-03, 6.28985614206951666e-03,-6.69729495312154421e-01,-2.11915263797419103e-02, 7.47727383693202463e-01,-5.35711537113174319e-02, 1.48700915224068786e+00, 1.08811961625652413e-03,-8.06110088133985130e+01
 2.74357762156488605e-01, 1.30000000000291038e+00,-9.93895120687851574e-02,-3.49939162041034299e-08,-2.21284375413406564e-01,-1.72171878407307610e+00, 4.74099659852351141e-01, 2.95489180722423349e-03, 6.30648393578828442e-03,-6.70533328638564297e-01,-2.11909998129327960e-02, 7.47770416570442298e-01,-5.35417694963504776e-02, 1.48630931322446624e+00, 1.09203532810560333e-03,-8.06075515751747815e+01
 2.74273869793983383e-01, 1.35000000000582077e+00,-9.93897537546231807e-02,-3.49756419971118228e-08,-2.21486442746248430e-01,-1.72153296615469942e+00, 4.75559436926353551e-01, 2.95444773771284244e-03, 6.32307833443467807e-03,-6.71337134639327648e-01,-2.11904735042302214e-02, 7.47813427616311643e-01,-5.35124313703736892e-02, 1.48561070690948238e+00, 1.09595125839104550e-03,-8.06040960315808519e+01
 2.74190123131646146e-01, 1.40000000000873115e+00,-9.93899934211795177e-02,-3.49573896146357417e-08,-2.21688419430985717e-01,-1.72134723861250327e+00, 4.77018002794803775e-01, 2.95396856525878332e-03, 6.33963939568747085e-03,-6.72140913358929670e-01,-2.11899474530103209e-02, 7.47856416882533459e-01,-5.34831392018414800e-02, 1.48491332983804147e+00, 1.09986740595020794e-03,-8.06006421785206300e+01
 2.74106521752536525e-01, 1.45000000001164153e+00,-9.93902310735476913e-02,-3.49391590010174392e-08,-2.21890305561401047e-01,-1.72116160120403938e+00, 4.78475359931032296e-01, 2.95345455111610837e-03, 6.35616717715681810e-03,-6.72944664841720552e-01,-2.11894216586492254e-02, 7.47899384420829039e-01,-5.34538928592425133e-02, 1.48421717855194912e+00, 1.10378376964528316e-03,-8.05971900118980216e+01
 2.74023065239738128e-01, 1.50000000000000000e+00,-9.93904667168354072e-02,-3.49209501006150364e-08,-2.22092101231710831e-01,-1.72097605368688744e+00, 4.79931510805235662e-01, 2.95290595441222246e-03, 6.37266173637948945e-03,-6.73748389131682113e-01,-2.11888961205232082e-02, 7.47942330282903800e-01,-5.34246922111081129e-02, 1.48352224959271606e+00, 1.10770034836213589e-03,-8.05937395276179416e+01
