"calcium_concentration.Cai","environment.time","icab.i_Cab","ical.i_CaL","icat.i_CaT","iha.i_ha","ik1.i_K1","ikr.i_Kr","ikur.i_Kur","ina.i_Na","inab.i_Nab","inak.i_NaK","incx.i_NaCa","ipca.i_pCa","ito.i_to","membrane.V"
 3.16292214978105723e-01, 0.00000000000000000e+00,-9.91214532864691106e-02,-4.18229356987365819e-08,-2.05517252107683318e-01,-1.72657999656879668e+00,-1.12457683261816488e-01,-1.68313487654512227e-03,-1.84492151109168223e-03,-4.14326491180175782e-01,-2.13896374907557411e-02, 7.31487752542045122e-01,-6.77109836904198903e-02, 1.83560824022841396e+00,-1.31896044295969154e-04,-8.19117313308131685e+01
 3.16141751412821748e-01, 5.00000000029103830e-02,-9.91224445977639257e-02,-4.17969291565512440e-08,-2.05809047326247385e-01,-1.72636127646188764e+00,-1.10464585081898978e-01,-1.65290600402253122e-03,-1.81154979211215384e-03,-4.15124095281055261e-01,-2.13890010027588916e-02, 7.31540074470315438e-01,-6.76602972789777796e-02, 1.83436088833337108e+00,-1.29666467810549726e-04,-8.19075523917050532e+01
 3.15991581817416822e-01, 1.00000000005820766e-01,-9.91234322869268408e-02,-4.17711980373494422e-08,-2.06100711117457924e-01,-1.72614265473252493e+00,-1.08473163919733773e-01,-1.62271661232139645e-03,-1.77822978584659731e-03,-4.15921778853759083e-01,-2.13883648171442620e-02, 7.31592370655359647e-01,-6.76097034784181317e-02, 1.83311588916554524e+00,-1.27434892677800765e-04,-8.19033754379240833e+01
 3.15841706191890947e-01, 1.50000000008731149e-01,-9.91244163466282746e-02,-4.17457423101659812e-08,-2.06392243128106778e-01,-1.72592413139521073e+00,-1.06483418740127275e-01,-1.59256666719793808e-03,-1.74496145028886235e-03,-4.16719541928433135e-01,-2.13877289339118593e-02, 7.31644641097817128e-01,-6.75592022703890155e-02, 1.83187324363138004e+00,-1.25201326344215888e-04,-8.18992004694702587e+01
 3.15692124536244179e-01, 2.00000000011641532e-01,-9.91253967695412824e-02,-4.17205619440639091e-08,-2.06683643005055040e-01,-1.72570570646443566e+00,-1.04495348508248986e-01,-1.56245613442381002e-03,-1.71174474344719689e-03,-4.17517384535238512e-01,-2.13870933530616730e-02, 7.31696885798327479e-01,-6.75087936365527524e-02, 1.83063295263202241e+00,-1.22965776256141830e-04,-8.18950274863435510e+01
 3.15542836850519870e-01, 2.50000000000000000e-01,-9.91263735483411540e-02,-4.16956569081417168e-08,-2.06974910395148926e-01,-1.72548737995475587e+00,-1.02508952190254451e-01,-1.53238497979550506e-03,-1.67857962335461915e-03,-4.18315306704120482e-01,-2.13864580745938941e-02, 7.31749104757515978e-01,-6.74584775586010016e-02, 1.82939501706369456e+00,-1.20728249860481060e-04,-8.18908564885452108e+01
 3.15393843134631147e-01, 3.00000000002910383e-01,-9.91273466757067040e-02,-4.16710271715044403e-08,-2.07266044945558142e-01,-1.72526915188052676e+00,-1.00524228750910563e-01,-1.50235316909842461e-03,-1.64546604802929641e-03,-4.19113308465736079e-01,-2.13858230985081582e-02, 7.31801297976055309e-01,-6.74082540181957235e-02, 1.82815943781627022e+00,-1.18488754602011527e-04,-8.18866874760727796e+01
 3.15245143388621474e-01, 3.50000000005820766e-01,-9.91283161443185512e-02,-4.16466727033071695e-08,-2.07557046303267434e-01,-1.72505102225629070e+00,-9.85411771571220313e-02,-1.47236066816023464e-03,-1.61240397553339115e-03,-4.19911389850061822e-01,-2.13851884248046388e-02, 7.31853465454573415e-01,-6.73581229970573875e-02, 1.82692621577544778e+00,-1.16247297927359446e-04,-8.18825204489274938e+01
 3.15096737612490907e-01, 4.00000000008731149e-01,-9.91292819468603259e-02,-4.16225934727259189e-08,-2.07847914115415783e-01,-1.72483299109651922e+00,-9.65597963755764482e-02,-1.44240744281522257e-03,-1.57939336393374870e-03,-4.20709550887321593e-01,-2.13845540534833393e-02, 7.31905607193715224e-01,-6.73080844769062686e-02, 1.82569535182132392e+00,-1.14003887282344398e-04,-8.18783554071093391e+01
 3.14948625806239391e-01, 4.50000000011641532e-01,-9.91302440760184339e-02,-4.15987894489649397e-08,-2.08138648029211254e-01,-1.72461505841568119e+00,-9.45800853733472779e-02,-1.41249345891340632e-03,-1.54643417131194918e-03,-4.21507791607755533e-01,-2.13839199845442633e-02, 7.31957723194126109e-01,-6.72581384394769360e-02, 1.82446684682876792e+00,-1.11758530112657299e-04,-8.18741923506183156e+01
 3.14800807969909946e-01, 5.00000000000000000e-01,-9.91312025244817790e-02,-4.15752606012635750e-08,-2.08429247691846675e-01,-1.72439722422830188e+00,-9.26020431184684800e-02,-1.38261868232920850e-03,-1.51352635577385532e-03,-4.22306112041387072e-01,-2.13832862179875946e-02, 7.32009813456438008e-01,-6.72082848665331162e-02, 1.82324070166779184e+00,-1.09511233864511811e-04,-8.18700312794556453e+01
