"calcium_concentration.Cai","environment.time","icab.i_Cab","ical.i_CaL","icat.i_CaT","iha.i_ha","ik1.i_K1","ikr.i_Kr","ikur.i_Kur","ina.i_Na","inab.i_Nab","inak.i_NaK","incx.i_NaCa","ipca.i_pCa","ito.i_to","membrane.V"
 1.85463696303248493e-01, 0.00000000000000000e+00,-1.00203596362714697e-01,-7.37326044391432591e-09,-5.39388517717039551e-01,-1.77139184020135487e+00, 1.68603653583362112e+00, 8.70112629595399742e-03, 6.79792023425358077e-03,-8.44891888453309869e-01,-2.06667041097121050e-02, 7.90195662347457417e-01,-2.40026530040691119e-02, 7.76809916873221207e-01, 8.17663320934016065e-03,-7.71652245725499455e+01
 1.85448955510940261e-01, 5.00000000029103830e-02,-1.00203507940071088e-01,-7.36904610541764372e-09,-5.39456744821089074e-01,-1.77131178987971505e+00, 1.68637444633022748e+00, 8.70021238501869458e-03, 6.79455529048318338e-03,-8.45154191148996703e-01,-2.06665224916308225e-02, 7.90210193688271390e-01,-2.39971109472656638e-02, 7.76701371055979917e-01, 8.17919774024243942e-03,-7.71640321370187507e+01
 1.85434219927829741e-01, 1.00000000005820766e-01,-1.00203419314203707e-01,-7.36483492322069233e-09,-5.39524975463165468e-01,-1.77123172801649398e+00, 1.68671233485170191e+00, 8.69929821647164730e-03, 6.79119141868554654e-03,-8.45416529695887320e-01,-2.06663408558815757e-02, 7.90224726315756909e-01,-2.39915702523821155e-02, 7.76592868049390650e-01, 8.18176273065323451e-03,-7.71628395854864237e+01
 1.85419489553916989e-01, 1.50000000008731149e-01,-1.00203330485075043e-01,-7.36062689723682952e-09,-5.39593209639405602e-01,-1.77115165461175939e+00, 1.68705020138440021e+00, 8.69838379102719390e-03, 6.78782862138836273e-03,-8.45678904091430872e-01,-2.06661592024643716e-02, 7.90239260229863683e-01,-2.39860309193609920e-02, 7.76484407849486913e-01, 8.18432818063007106e-03,-7.71616469179529929e+01
 1.85404764389202004e-01, 2.00000000011641532e-01,-1.00203241452647487e-01,-7.35642202737938911e-09,-5.39661447345943346e-01,-1.77107156966557922e+00, 1.68738804591469127e+00, 8.69746910939995024e-03, 6.78446690111998273e-03,-8.45941314333075844e-01,-2.06659775313792170e-02, 7.90253795430541417e-01,-2.39804929481446452e-02, 7.76375990452301212e-01, 8.18689409023055925e-03,-7.71604541344184440e+01
 1.85390044433689005e-01, 2.50000000000000000e-01,-1.00203152216883556e-01,-7.35222031356291258e-09,-5.39729688578892253e-01,-1.77099147317804184e+00, 1.68772586842884276e+00, 8.69655417230495026e-03, 6.78110626041033681e-03,-8.46203760418194229e-01,-2.06657958426261501e-02, 7.90268331917737044e-01,-2.39749563386771267e-02, 7.76267615853897253e-01, 8.18946045951153730e-03,-7.71592612348831182e+01
 1.85375329687369500e-01, 3.00000000002910383e-01,-1.00203062777745641e-01,-7.34802175569824723e-09,-5.39797933334423163e-01,-1.77091136514916991e+00, 1.68806366891340764e+00, 8.69563898045655481e-03, 6.77774670178696997e-03,-8.46466242344387054e-01,-2.06656141362050773e-02, 7.90282869691408041e-01,-2.39694210908976586e-02, 7.76159284050245701e-01, 8.19202728853203957e-03,-7.71580682193463474e+01
 1.85360620150247735e-01, 3.50000000005820766e-01,-1.00202973135196244e-01,-7.34382635369989651e-09,-5.39866181608645856e-01,-1.77083124557905225e+00, 1.68840144735466380e+00, 8.69472353457021938e-03, 6.77438822778105455e-03,-8.46728760109025536e-01,-2.06654324121160471e-02, 7.90297408751500896e-01,-2.39638872047501714e-02, 7.76050995037410263e-01, 8.19459457734896674e-03,-7.71568750878084444e+01
 1.85345915822323709e-01, 4.00000000008731149e-01,-1.00202883289197825e-01,-7.33963410748111729e-09,-5.39934433397688984e-01,-1.77075111446775768e+00, 1.68873920373896813e+00, 8.69380783536119299e-03, 6.77103084092329881e-03,-8.46991313709557270e-01,-2.06652506703590630e-02, 7.90311949097965205e-01,-2.39583546801770964e-02, 7.75942748811424887e-01, 8.19716232601985957e-03,-7.71556818402694375e+01
 1.85331216703597451e-01, 4.50000000011641532e-01,-1.00202793239712845e-01,-7.33544501695514659e-09,-5.40002688697678424e-01,-1.77067097181535194e+00, 1.68907693805269066e+00, 8.69289188354499531e-03, 6.76767454374507371e-03,-8.47253903143429410e-01,-2.06650689109341146e-02, 7.90326490730751563e-01,-2.39528235171207506e-02, 7.75834545368322193e-01, 8.19973053460233518e-03,-7.71544884767293127e+01
 1.85316522794073180e-01, 5.00000000000000000e-01,-1.00202702986703820e-01,-7.33125908203642500e-09,-5.40070947504719512e-01,-1.77059081762192583e+00, 1.68941465028210036e+00, 8.69197567983756754e-03, 6.76431933877932271e-03,-8.47516528408012171e-01,-2.06648871338412678e-02, 7.90341033649805569e-01,-2.39472937155251024e-02, 7.75726384704166771e-01, 8.20229920315324393e-03,-7.71532949971884108e+01
 1.85301834093742401e-01, 5.50000000002910383e-01,-1.00202612530133128e-01,-7.32707630263571130e-09,-5.40139209814974985e-01,-1.77051065188750112e+00, 1.68975234041375799e+00, 8.69105922495420728e-03, 6.76096522855662921e-03,-8.47779189500905139e-01,-2.06647053390804081e-02, 7.90355577855085589e-01,-2.39417652753292701e-02, 7.75618266814929513e-01, 8.20486833173166008e-03,-7.71521014016460498e+01
