"calcium_concentration.Cai","environment.time","icab.i_Cab","ical.i_CaL","icat.i_CaT","iha.i_ha","ik1.i_K1","ikr.i_Kr","ikur.i_Kur","ina.i_Na","inab.i_Nab","inak.i_NaK","incx.i_NaCa","ipca.i_pCa","ito.i_to","membrane.V"
 2.18585461557736310e-01, 0.00000000000000000e+00,-1.00339996073868315e-01,-2.42148543934915961e-08,-1.97207349859359782e-01,-1.80000744811885016e+00, 9.01487383800848030e-01, 9.12958082469734165e-03, 1.12793205104696429e-02,-5.95818870330850126e-01,-2.10284118747403499e-02, 7.61020667727166145e-01,-3.63360313343085717e-02, 1.03055035213087232e+00, 6.37215158381884434e-04,-7.95400607555802424e+01
 2.18550061371105747e-01, 5.00000000029103830e-02,-1.00340123306713699e-01,-2.41994429242685538e-08,-1.97292229078569581e-01,-1.79990752804637988e+00, 9.02180218984410143e-01, 9.13243324378600237e-03, 1.12816321754927850e-02,-5.96280477445723323e-01,-2.10281329152712734e-02, 7.61043335503747476e-01,-3.63235710529840952e-02, 1.03027012127592044e+00, 6.37873178414232129e-04,-7.95382292133662645e+01
 2.18514693093238982e-01, 1.00000000005820766e-01,-1.00340249927885733e-01,-2.41840446120349826e-08,-1.97377066175601079e-01,-1.79980762403054095e+00, 9.02872784989119936e-01, 9.13527837749350535e-03, 1.12839333641171300e-02,-5.96742112133039737e-01,-2.10278540087010420e-02, 7.61065998745072858e-01,-3.63111205890864625e-02, 1.02999015925744630e+00, 6.38531203505966218e-04,-7.95363980184661443e+01
 2.18479356629135396e-01, 1.50000000008731149e-01,-1.00340375938866827e-01,-2.41686594412195715e-08,-1.97461861241561371e-01,-1.79970773594767319e+00, 9.03565082614460224e-01, 9.13811624181633080e-03, 1.12862240988590122e-02,-5.97203774499801998e-01,-2.10275751547409455e-02, 7.61088657474688235e-01,-3.62986799127583554e-02, 1.02971046528915400e+00, 6.39189234225531083e-04,-7.95345671689841538e+01
 2.18444051883794288e-01, 2.00000000011641532e-01,-1.00340501341141308e-01,-2.41532873962531864e-08,-1.97546614367659940e-01,-1.79960786367410508e+00, 9.04257112659333062e-01, 9.14094685272519997e-03, 1.12885044022000402e-02,-5.97665464652968104e-01,-2.10272963531022219e-02, 7.61111311716139771e-01,-3.62862489941464111e-02, 1.02943103858491036e+00, 6.39847271142881071e-04,-7.95327366630245507e+01
 2.18408792538342084e-01, 2.50000000000000000e-01,-1.00340625814540937e-01,-2.41379298771750726e-08,-1.97631317108001331e-01,-1.79950801919320402e+00, 9.04948806494212943e-01, 9.14376948994015219e-03, 1.12907732777299194e-02,-5.98127192704197563e-01,-2.10270176314752422e-02, 7.61133959219544520e-01,-3.62738318778406746e-02, 1.02915198738327107e+00, 6.40505228862539144e-04,-7.95309066823917163e+01
 2.18373566880413150e-01, 3.00000000002910383e-01,-1.00340749631659287e-01,-2.41225856745382349e-08,-1.97715976749795103e-01,-1.79940819217178594e+00, 9.05640223495122187e-01, 9.14658479124564119e-03, 1.12930316083295484e-02,-5.98588950325151137e-01,-2.10267389659764894e-02, 7.61156601925679022e-01,-3.62614250977651917e-02, 1.02887321894476425e+00, 6.41163180368701786e-04,-7.95290770702755623e+01
 2.18338373483833864e-01, 3.50000000005820766e-01,-1.00340872825049776e-01,-2.41072546359835350e-08,-1.97800594209008085e-01,-1.79930838131634507e+00, 9.06331371171525735e-01, 9.14939284380381947e-03, 1.12952795149892735e-02,-5.99050736655901805e-01,-2.10264603536137254e-02, 7.61179240077763608e-01,-3.62490282303363776e-02, 1.02859472194707813e+00, 6.41821134531703479e-04,-7.95272478070302071e+01
 2.18303212268027041e-01, 4.00000000008731149e-01,-1.00340995395855712e-01,-2.40919367474241733e-08,-1.97885169568013303e-01,-1.79920858651588977e+00, 9.07022250249814532e-01, 9.15219366279641615e-03, 1.12975170190918375e-02,-5.99512551813838557e-01,-2.10261817941275117e-02, 7.61201873696964459e-01,-3.62366412499603371e-02, 1.02831649571772998e+00, 6.42479091830348067e-04,-7.95254188909522384e+01
 2.18268083152415443e-01, 4.50000000011641532e-01,-1.00341117345222289e-01,-2.40766319947753184e-08,-1.97969702909278400e-01,-1.79910880765942194e+00, 9.07712861455855169e-01, 9.15498726338139987e-03, 1.12997441419878039e-02,-5.99974395916308856e-01,-2.10259032872583997e-02, 7.61224502804446979e-01,-3.62242641310465130e-02, 1.02803853958437408e+00, 6.43137052744784674e-04,-7.95235903203382293e+01
