"calcium_concentration.Cai","environment.time","icab.i_Cab","ical.i_CaL","icat.i_CaT","iha.i_ha","ik1.i_K1","ikr.i_Kr","ikur.i_Kur","ina.i_Na","inab.i_Nab","inak.i_NaK","incx.i_NaCa","ipca.i_pCa","ito.i_to","membrane.V"
 1.93290229993077239e-01, 0.00000000000000000e+00,-9.92416325536485538e-02,-2.03217334406462219e-08,-3.76064866536425346e-01,-1.46012126376059492e+00, 2.03212530077242048e+00, 2.21805888346565533e-02, 7.24753059592813526e-03,-1.82125206757874492e+00,-2.04623724423229000e-02, 8.06461063351586183e-01,-2.42330105838254491e-02, 8.35051819414729724e-01, 5.21452673563673787e-03,-7.58236602381019509e+01
 1.93271495079814670e-01, 5.00000000029103830e-02,-9.92398950655018208e-02,-2.03235875599662299e-08,-3.76260045026877266e-01,-1.45984092829047096e+00, 2.03320279560804806e+00, 2.21876836862460076e-02, 7.24743336403600117e-03,-1.82254597261193574e+00,-2.04616678914464785e-02, 8.06516849008792835e-01,-2.42216810523893551e-02, 8.34910992029604948e-01, 5.21977298928194035e-03,-7.58190344239063876e+01
 1.93252769332042079e-01, 1.00000000005820766e-01,-9.92381530656303301e-02,-2.03254751260346322e-08,-3.76455593557462942e-01,-1.45956004766793379e+00, 2.03428143959331020e+00, 2.21947980779339006e-02, 7.24734039831006083e-03,-1.82384236412247214e+00,-2.04609620775520334e-02, 8.06572732541967596e-01,-2.42103429178891112e-02, 8.34770240088044568e-01, 5.22503034755330675e-03,-7.58144003172128578e+01
 1.93234052747644880e-01, 1.50000000008731149e-01,-9.92364065423895075e-02,-2.03273962139385173e-08,-3.76651513163728635e-01,-1.45927862042062584e+00, 2.03536123396158297e+00, 2.22019320589629948e-02, 7.24725170678977484e-03,-1.82514124879962725e+00,-2.04602549971898522e-02, 8.06628714212073383e-01,-2.41989961487711694e-02, 8.34629563566066546e-01, 5.23029884551110078e-03,-7.58097578953718880e+01
 1.93215345324508486e-01, 2.00000000011641532e-01,-9.92346554841348483e-02,-2.03293508987321478e-08,-3.76847804880752868e-01,-1.45899664507615312e+00, 2.03644217992528809e+00, 2.22090856784444395e-02, 7.24716729744272550e-03,-1.82644263332838075e+00,-2.04595466469102392e-02, 8.06684794280001394e-01,-2.41876407134824986e-02, 8.34488962439693061e-01, 5.23557851826699297e-03,-7.58051071357340618e+01
 1.93196647060523724e-01, 2.50000000000000000e-01,-9.92328998792224304e-02,-2.03313392554362161e-08,-3.77044469743087196e-01,-1.45871412016215896e+00, 2.03752427867555230e+00, 2.22162589853561708e-02, 7.24708717816486409e-03,-1.82774652438902563e+00,-2.04588370232636971e-02, 8.06740973006557893e-01,-2.41762765804736796e-02, 8.34348436684989370e-01, 5.24086940098276045e-03,-7.58004480156512699e+01
 1.93177957953565127e-01, 3.00000000002910383e-01,-9.92311397160068193e-02,-2.03333613590400743e-08,-3.77241508784982915e-01,-1.45843104420599934e+00, 2.03860753138339756e+00, 2.22234520285510585e-02, 7.24701135678040322e-03,-1.82905292865867430e+00,-2.04581261228001104e-02, 8.06797250652527054e-01,-2.41649037181858109e-02, 8.34207986277901825e-01, 5.24617152887652850e-03,-7.57957805124713673e+01
 1.93159278001523521e-01, 3.50000000005820766e-01,-9.92293749828440791e-02,-2.03354172844980816e-08,-3.77438923040045671e-01,-1.45814741573523210e+00, 2.03969193919781588e+00, 2.22306648567448181e-02, 7.24693984104211181e-03,-1.83036185280896646e+00,-2.04574139420699713e-02, 8.06853627478573476e-01,-2.41535220950702331e-02, 8.34067611194502789e-01, 5.25148493721376130e-03,-7.57911046035462448e+01
 1.93140607202284292e-01, 4.00000000008731149e-01,-9.92276056680899549e-02,-2.03375071067317943e-08,-3.77636713541462055e-01,-1.45786323327729628e+00, 2.04077750324696217e+00, 2.22378975185241988e-02, 7.24687263863122745e-03,-1.83167330350757318e+00,-2.04567004776235913e-02, 8.06910103745307361e-01,-2.41421316795753758e-02, 8.33927311410826322e-01, 5.25680966131349039e-03,-7.57864202662264717e+01
 1.93121945553732882e-01, 4.50000000011641532e-01,-9.92258317601000805e-02,-2.03396309006292415e-08,-3.77834881321939764e-01,-1.45757849535958561e+00, 2.04186422463780248e+00, 2.22451500623452175e-02, 7.24680975715762642e-03,-1.83298728741780592e+00,-2.04559857260112610e-02, 8.06966679713267077e-01,-2.41307324401499462e-02, 8.33787086902910923e-01, 5.26214573654699373e-03,-7.57817274778626029e+01
 1.93103293053760117e-01, 5.00000000000000000e-01,-9.92240532472307701e-02,-2.03417887410441642e-08,-3.78033427413648149e-01,-1.45729320050953648e+00, 2.04295210445574282e+00, 2.22524225365311468e-02, 7.24675120415989912e-03,-1.83430381119821684e+00,-2.04552696837834794e-02, 8.07023355642904172e-01,-2.41193243452463395e-02, 8.33646937646838060e-01, 5.26749319833637406e-03,-7.57770262158065577e+01
 1.93084649700240502e-01, 5.50000000002910383e-01,-9.92222701178367555e-02,-2.03439807027983740e-08,-3.78232352848447029e-01,-1.45700734725429459e+00, 2.04404114376584145e+00, 2.22597149892810875e-02, 7.24669698710537439e-03,-1.83562288150411979e+00,-2.04545523474901347e-02, 8.07080131794646771e-01,-2.41079073633071669e-02, 8.33506863618570515e-01, 5.27285208216094620e-03,-7.57723164574061485e+01
 1.93066015491064891e-01, 6.00000000005820766e-01,-9.92204823602743508e-02,-2.03462068606778789e-08,-3.78431658657537195e-01,-1.45672093412121373e+00, 2.04513134361086468e+00, 2.22670274686574132e-02, 7.24664711339028777e-03,-1.83694450498527795e+00,-2.04538337136817329e-02, 8.07137008428802538e-01,-2.40964814627853165e-02, 8.33366864794196416e-01, 5.27822242354805161e-03,-7.57675981800132945e+01
 1.93047390424118698e-01, 6.50000000008731149e-01,-9.92186899628994534e-02,-2.03484672894352191e-08,-3.78631345871690561e-01,-1.45643395963752420e+00, 2.04622270501249126e+00, 2.22743600225942563e-02, 7.24660159033978409e-03,-1.83826868828742085e+00,-2.04531137789085611e-02, 8.07193985805622738e-01,-2.40850466121306124e-02, 8.33226941149767364e-01, 5.28360425807941885e-03,-7.57628713609785649e+01
 1.93028774497287336e-01, 7.00000000011641532e-01,-9.92168929140679612e-02,-2.03507620637887062e-08,-3.78831415521188264e-01,-1.45614642233041369e+00, 2.04731522897096019e+00, 2.22817126988957490e-02, 7.24656042520807099e-03,-1.83959543805184911e+00,-2.04523925397209240e-02, 8.07251064185287137e-01,-2.40736027797930803e-02, 8.33087092661336848e-01, 5.28899762138981822e-03,-7.57581359776525005e+01
 1.93010167708461550e-01, 7.50000000000000000e-01,-9.92150912021363268e-02,-2.03530912584215991e-08,-3.79031868635762270e-01,-1.45585832072711385e+00, 2.04840891646469148e+00, 2.22890855452338339e-02, 7.24652362517845712e-03,-1.84092476091503165e+00,-2.04516699926693205e-02, 8.07308243827884575e-01,-2.40621499342262221e-02, 8.32947319305003320e-01, 5.29440254916559855e-03,-7.57533920073870348e+01
 1.92991570055516010e-01, 8.00000000002910383e-01,-9.92132848154595182e-02,-2.03554549479847014e-08,-3.79232706244824413e-01,-1.45556965335456434e+00, 2.04950376845150428e+00, 2.22964786091569347e-02, 7.24649119736338332e-03,-1.84225666351014250e+00,-2.04509461343036353e-02, 8.07365524993482131e-01,-2.40506880438738149e-02, 8.32807621056746106e-01, 5.29981907715113953e-03,-7.57486394275299801e+01
 1.92972981536341459e-01, 8.50000000005820766e-01,-9.92114737423940851e-02,-2.03578532070921264e-08,-3.79433929377116008e-01,-1.45528041873991421e+00, 2.05059978586667491e+00, 2.23038919380774761e-02, 7.24646314880465509e-03,-1.84359115246472238e+00,-2.04502209611743743e-02, 8.07422907942023205e-01,-2.40392170771896591e-02, 8.32667997892669765e-01, 5.30524724113962988e-03,-7.57438782154332415e+01
 1.92954402148823312e-01, 9.00000000008731149e-01,-9.92096579712960502e-02,-2.03602861103238644e-08,-3.79635539060937222e-01,-1.45499061541018904e+00, 2.05169696962413495e+00, 2.23113255792802764e-02, 7.24643948647336281e-03,-1.84492823440221532e+00,-2.04494944698318283e-02, 8.07480392933394464e-01,-2.40277370026244184e-02, 8.32528449788841440e-01, 5.31068707697943468e-03,-7.57391083484473882e+01
 1.92935831890847009e-01, 9.50000000011641532e-01,-9.92078374905216026e-02,-2.03627537322249857e-08,-3.79837536324088232e-01,-1.45470024189237557e+00, 2.05279532061611336e+00, 2.23187795799206397e-02, 7.24642021727002397e-03,-1.84626791594156425e+00,-2.04487666568263018e-02, 8.07537980227408081e-01,-2.40162477886289756e-02, 8.32388976721332052e-01, 5.31613862057272752e-03,-7.57343298039229893e+01
 1.92917270760303294e-01, 1.00000000000000000e+00,-9.92060122884273615e-02,-2.03652561473047267e-08,-3.80039922193806168e-01,-1.45440929671349983e+00, 2.05389483971277720e+00, 2.23262539870225131e-02, 7.24640534802473667e-03,-1.84761020369680939e+00,-2.04480375187082938e-02, 8.07595670083786299e-01,-2.40047494036573772e-02, 8.32249578666255818e-01, 5.32160190787409060e-03,-7.57295425592119642e+01
 1.92898718755066811e-01, 1.05000000000291038e+00,-9.92041823533684752e-02,-2.03677934300393099e-08,-3.80242697697000198e-01,-1.45411777840029810e+00, 2.05499552776343419e+00, 2.23337488474869977e-02, 7.24639488549711289e-03,-1.84895510427863519e+00,-2.04473070520276856e-02, 8.07653462762227048e-01,-2.39932418161539485e-02, 8.32110255599608717e-01, 5.32707697489696354e-03,-7.57247465916620968e+01
 1.92880175873028359e-01, 1.10000000000582077e+00,-9.92023476737017018e-02,-2.03703656548674034e-08,-3.80445863859894817e-01,-1.45382568547971824e+00, 2.05609738559458721e+00, 2.23412642080796434e-02, 7.24638883637649094e-03,-1.85030262429201331e+00,-2.04465752533349795e-02, 8.07711358522302914e-01,-2.39817249945729997e-02, 8.31971007497512072e-01, 5.33256385770432793e-03,-7.57199418786253204e+01
 1.92861642112073323e-01, 1.15000000000873115e+00,-9.92005082377833414e-02,-2.03729728961928908e-08,-3.80649421708263935e-01,-1.45353301647858446e+00, 2.05720041401113996e+00, 2.23488001154391359e-02, 7.24638720728191729e-03,-1.85165277033775078e+00,-2.04458421191804733e-02, 8.07769357623528750e-01,-2.39701989073655072e-02, 8.31831834336049569e-01, 5.33806259241518047e-03,-7.57151283974522045e+01
 1.92843117470087116e-01, 1.20000000001164153e+00,-9.91986640339696801e-02,-2.03756152283839977e-08,-3.80853372267368651e-01,-1.45323976992368076e+00, 2.05830461379604390e+00, 2.23563566160753582e-02, 7.24639000476229225e-03,-1.85300554901208403e+00,-2.04451076461144646e-02, 8.07827460325344471e-01,-2.39586635229824610e-02, 8.31692736091307783e-01, 5.34357321520313559e-03,-7.57103061254933039e+01
 1.92824607117252578e-01, 1.25000000000000000e+00,-9.91967896228499457e-02,-2.03783755102332477e-08,-3.81060841314029619e-01,-1.45294278813256117e+00, 2.05942122550393591e+00, 2.23641156518956906e-02, 7.24645678250349957e-03,-1.85438550492648879e+00,-2.04443643457728058e-02, 8.07886258968081750e-01,-2.39470519001007513e-02, 8.31553751574543698e-01, 5.34914958415557643e-03,-7.57054258969859148e+01
