"calcium_concentration.Cai","environment.time","icab.i_Cab","ical.i_CaL","icat.i_CaT","iha.i_ha","ik1.i_K1","ikr.i_Kr","ikur.i_Kur","ina.i_Na","inab.i_Nab","inak.i_NaK","incx.i_NaCa","ipca.i_pCa","ito.i_to","membrane.V"
 1.82984358636844396e-01, 0.00000000000000000e+00,-1.00143631195678248e-01,-6.84727769706194137e-09,-5.45281013122544400e-01,-1.77746969717506476e+00, 1.76646328641495098e+00, 1.13165342725661251e-03, 7.48330269099844320e-03,-8.99352039688572247e-01,-2.06226149530620191e-02, 7.93719499892349800e-01,-2.29530712489426011e-02, 7.58616199158652083e-01, 1.32279506364464533e-02,-7.68757518694031461e+01
 1.82970400622511825e-01, 5.00000000029103830e-02,-1.00143487396186059e-01,-6.84489046553856637e-09,-5.45349993825823609e-01,-1.77738884633538774e+00, 1.76680610867001353e+00, 1.13096884768266385e-03, 7.47965649171936087e-03,-8.99629476713300180e-01,-2.06224231789957878e-02, 7.93734810881136066e-01,-2.29476736872723103e-02, 7.58514136798412619e-01, 1.32319776090793553e-02,-7.68744927535215083e+01
 1.82956447631668045e-01, 1.00000000005820766e-01,-1.00143343349242742e-01,-6.84253166028013123e-09,-5.45418984973144005e-01,-1.77730797779892002e+00, 1.76714892591942818e+00, 1.13028539002530022e-03, 7.47601161542132530e-03,-8.99906968984184541e-01,-2.06222313738858853e-02, 7.93750124203391749e-01,-2.29422773138356663e-02, 7.58412115276015486e-01, 1.32360055220615627e-02,-7.68732334338189247e+01
 1.82942499663360930e-01, 1.50000000008731149e-01,-1.00143199054660709e-01,-6.84019914607215949e-09,-5.45487986595491581e-01,-1.77722709153924252e+00, 1.76749173823543448e+00, 1.12960305313204181e-03, 7.47236806258626957e-03,-9.00184516584404459e-01,-2.06220395376770955e-02, 7.93765439863439837e-01,-2.29368821278452435e-02, 7.58310134580708395e-01, 1.32400343767371705e-02,-7.68719739099328052e+01
 1.82928556716519308e-01, 2.00000000011641532e-01,-1.00143054512256677e-01,-6.83789069807610659e-09,-5.45556998723781272e-01,-1.77714618752993059e+00, 1.76783454569021670e+00, 1.12892183585190111e-03, 7.46872583369431915e-03,-9.00462119596950106e-01,-2.06218476703141848e-02, 7.93780757865604647e-01,-2.29314881284819333e-02, 7.58208194700868199e-01, 1.32440641744507124e-02,-7.68707141815005031e+01
 1.82914618789956934e-01, 2.50000000000000000e-01,-1.00142909721851733e-01,-6.83560400183518899e-09,-5.45626021388836424e-01,-1.77706526574458157e+00, 1.76817734835579143e+00, 1.12824173703557438e-03, 7.46508492922478596e-03,-9.00739778104542643e-01,-2.06216557717419646e-02, 7.93796078214205725e-01,-2.29260953148966475e-02, 7.58106295624033644e-01, 1.32480949165458307e-02,-7.68694542481597267e+01
 1.82900685882356417e-01, 3.00000000002910383e-01,-1.00142764683271115e-01,-6.83333665327690791e-09,-5.45695054621470166e-01,-1.77698432615672042e+00, 1.76852014630440535e+00, 1.12756275553465668e-03, 7.46144534965193298e-03,-9.01017492189955971e-01,-2.06214638419050939e-02, 7.93811400913576271e-01,-2.29207036862039866e-02, 7.58004437336785464e-01, 1.32521266043699962e-02,-7.68681941095470762e+01
 1.82886757992293342e-01, 3.50000000005820766e-01,-1.00142619396344473e-01,-6.83108615872222773e-09,-5.45764098452363511e-01,-1.77690336873994026e+00, 1.76886293960794028e+00, 1.12688489020283450e-03, 7.45780709545134333e-03,-9.01295261935533554e-01,-2.06212718807483805e-02, 7.93826725968035607e-01,-2.29153132414916666e-02, 7.57902619824924129e-01, 1.32561592392674774e-02,-7.68669337653002316e+01
 1.82872835118220223e-01, 4.00000000008731149e-01,-1.00142473860905745e-01,-6.82884993488807488e-09,-5.45833152912147068e-01,-1.77682239346780579e+00, 1.76920572833832401e+00, 1.12620813989511011e-03, 7.45417016709575605e-03,-9.01573087423510611e-01,-2.06210798882165841e-02, 7.93842053381908386e-01,-2.29099239798141313e-02, 7.57800843073352492e-01, 1.32601928225841523e-02,-7.68656732150564466e+01
 1.82858917258470532e-01, 4.50000000011641532e-01,-1.00142328076793172e-01,-6.82662530889320507e-09,-5.45902218031379505e-01,-1.77674140031388239e+00, 1.76954851256740375e+00, 1.12553250346798437e-03, 7.45053456505598895e-03,-9.01850968735933511e-01,-2.06208878642544537e-02, 7.93857383159519259e-01,-2.29045359001944573e-02, 7.57699107066104882e-01, 1.32642273556660938e-02,-7.68644124584530033e+01
