"calcium_concentration.Cai","environment.time","icab.i_Cab","ical.i_CaL","icat.i_CaT","iha.i_ha","ik1.i_K1","ikr.i_Kr","ikur.i_Kur","ina.i_Na","inab.i_Nab","inak.i_NaK","incx.i_NaCa","ipca.i_pCa","ito.i_to","membrane.V"
 3.23969269238820301e-01, 0.00000000000000000e+00,-9.91048742770271190e-02,-1.81113550851769686e-07,-1.26969801024046036e-01,-1.80568346769001087e+00,-2.45513044551192827e-01,-5.00989094858949550e-03,-3.26922578277509665e-03,-3.22165530067847483e-01,-2.14316132041149146e-02, 7.28035250109927423e-01,-7.04202234098372654e-02, 1.89912968402157500e+00,-1.42496698223198591e-04,-8.21873279658096152e+01
 3.23793219566335277e-01, 5.00000000029103830e-02,-9.91065834108453836e-02,-1.70662658352221209e-07,-1.27192303862167427e-01,-1.80549297001677900e+00,-2.43729379950152092e-01,-4.96674153490104641e-03,-3.24421404655903444e-03,-3.22929930553072508e-01,-2.14310570516574317e-02, 7.28081018064993923e-01,-7.03628919601522462e-02, 1.89767588980759006e+00,-1.41585928985776035e-04,-8.21836764794247472e+01
 3.23617460857751782e-01, 1.00000000005820766e-01,-9.91082817357530205e-02,-1.55474242267104386e-07,-1.27414914050825001e-01,-1.80530161613105733e+00,-2.41939784267693248e-01,-4.92358240057664230e-03,-3.21914388855180965e-03,-3.23695092091878189e-01,-2.14304988751215994e-02, 7.28126951940443523e-01,-7.03056242821868821e-02, 1.89622435494482833e+00,-1.40670344277475228e-04,-8.21800117037080611e+01
 3.23441993528915728e-01, 1.50000000008731149e-01,-9.91099695519869622e-02,-1.35195749800030352e-07,-1.27637624298239827e-01,-1.80510944462010747e+00,-2.40144564046569725e-01,-4.88041984430694770e-03,-3.19401934293006128e-03,-3.24460991161782619e-01,-2.14299387682548963e-02, 7.28173044014205351e-01,-7.02484216578668497e-02, 1.89477508419889196e+00,-1.39750081913644225e-04,-8.21763342541699870e+01
 3.23266817995672973e-01, 2.00000000011641532e-01,-9.91116471597641574e-02,-1.09474676057123910e-07,-1.27860427267712379e-01,-1.80491649407458277e+00,-2.38344025471955295e-01,-4.83726012719948566e-03,-3.16884443526797756e-03,-3.25227604261579317e-01,-2.14293768248047904e-02, 7.28219286564613766e-01,-7.01912853673170439e-02, 1.89332808233032845e+00,-1.38825280630635727e-04,-8.21726447463209553e+01
 3.23091934673920333e-01, 2.50000000000000000e-01,-9.91133148592812374e-02,-7.79585641544181265e-08,-1.28083315577752405e-01,-1.80472280308858468e+00,-2.36538474368774038e-01,-4.79410947293396408e-03,-3.14362318255204890e-03,-3.25994907911191234e-01,-2.14288131385189304e-02, 7.28265671870399478e-01,-7.01342166888860308e-02, 1.89188335409504327e+00,-1.37896080096445734e-04,-8.21689437956724760e+01
 3.22917343979401750e-01, 3.00000000002910383e-01,-9.91149729507165289e-02,-4.02950052391751079e-08,-1.28306281802532035e-01,-1.80452841025943100e+00,-2.34728216196540718e-01,-4.75097406785406420e-03,-3.11835959315879836e-03,-3.26762878652639310e-01,-2.14282478031444547e-02, 7.28312192210748055e-01,-7.00772168990867611e-02, 1.89044090424260625e+00,-1.36962620919550199e-04,-8.21652320177327908e+01
 3.22743046328014149e-01, 3.50000000005820766e-01,-9.91166217342271810e-02, 3.86836143321829923e-09,-1.28529318471689746e-01,-1.80433335418799978e+00,-2.32913556049676729e-01,-4.70786006118559860e-03,-3.09305766690667330e-03,-3.27531493048775380e-01,-2.14276809124290188e-02, 7.28358839865221874e-01,-7.00202872727044429e-02, 1.88900073751876763e+00,-1.36025044660040029e-04,-8.21615100280134243e+01
 3.22569042135603334e-01, 4.00000000008731149e-01,-9.91182615099511916e-02, 5.48838485497835707e-08,-1.28752418070780583e-01,-1.80413767347849263e+00,-2.31094798652645678e-01,-4.66477356512702383e-03,-3.06772139503337692e-03,-3.28300727684243954e-01,-2.14271125601200839e-02, 7.28405607113820075e-01,-6.99634290827371857e-02, 1.88756285866376317e+00,-1.35083493837562322e-04,-8.21577784420247923e+01
 3.22395317647886814e-01, 4.50000000011641532e-01,-9.91198864401468260e-02, 6.76246319274989298e-08,-1.28975727899457965e-01,-1.80394062157955282e+00,-2.29266154117490101e-01,-4.62160033668681559e-03,-3.04227560982597194e-03,-3.29070949349942854e-01,-2.14265409346290903e-02, 7.28452643015398249e-01,-6.99066162488846954e-02, 1.88612715530166497e+00,-1.34134978743678525e-04,-8.21540253655625037e+01
