"calcium_concentration.Cai","environment.time","icab.i_Cab","ical.i_CaL","icat.i_CaT","iha.i_ha","ik1.i_K1","ikr.i_Kr","ikur.i_Kur","ina.i_Na","inab.i_Nab","inak.i_NaK","incx.i_NaCa","ipca.i_pCa","ito.i_to","membrane.V"
 1.74926585108139465e-01, 0.00000000000000000e+00,-1.00371363109735559e-01,-6.05056810810539593e-09,-4.81248573965345594e-01,-1.68037923840543679e+00, 1.80284984424661388e+00, 1.42437135184768381e-03, 5.09490563423759153e-03,-1.03616019191563247e+00,-2.06020683308424275e-02, 7.95359087816081445e-01,-2.06354097007504025e-02, 7.00400834742666012e-01, 5.38116447228818330e-03,-7.67408505302451971e+01
 1.74913960858361167e-01, 5.00000000029103830e-02,-1.00371094749468495e-01,-6.04751695407171600e-09,-4.81317575926079544e-01,-1.68028544051885431e+00, 1.80323685859196448e+00, 1.42391017287205827e-03, 5.09272554868008074e-03,-1.03651540466237480e+00,-2.06018476725814553e-02, 7.95376686897723228e-01,-2.06301635263893418e-02, 7.00310766646031313e-01, 5.38309511060168153e-03,-7.67394017716812158e+01
 1.74901340931127497e-01, 1.00000000005820766e-01,-1.00370825988994022e-01,-6.04446836861565068e-09,-4.81386604964817277e-01,-1.68019160046759319e+00, 1.80362393441639113e+00, 1.42344986799247480e-03, 5.09054648783523796e-03,-1.03687075894987335e+00,-2.06016269338265626e-02, 7.95394292205164777e-01,-2.06249179338862700e-02, 7.00220733052162592e-01, 5.38502666853692656e-03,-7.67379524846246426e+01
 1.74888725325947153e-01, 1.50000000008731149e-01,-1.00370556828127275e-01,-6.04142235094211646e-09,-4.81455661099761068e-01,-1.68009771822656462e+00, 1.80401107172721109e+00, 1.42299043752677941e-03, 5.08836845257182920e-03,-1.03722625485364572e+00,-2.06014061145264431e-02, 7.95411903742262782e-01,-2.06196729226553847e-02, 7.00130733954270168e-01, 5.38695914678329491e-03,-7.67365026687386234e+01
 1.74876114042328890e-01, 2.00000000011641532e-01,-1.00370287266683386e-01,-6.03837890025603726e-09,-4.81524744349109579e-01,-1.68000379377068176e+00, 1.80439827053163349e+00, 1.42253188179267110e-03, 5.08619144375851897e-03,-1.03758189244919352e+00,-2.06011852146297941e-02, 7.95429521512873272e-01,-2.06144284921109151e-02, 7.00040769345566027e-01, 5.38889254603040855e-03,-7.67350523236863467e+01
 1.74863507079785097e-01, 2.50000000000000000e-01,-1.00370017304477588e-01,-6.03533801576321713e-09,-4.81593854731037607e-01,-1.67990982707488334e+00, 1.80478553083667137e+00, 1.42207420110786013e-03, 5.08401546226459628e-03,-1.03793767181189778e+00,-2.06009642340853859e-02, 7.95447145520846499e-01,-2.06091846416685300e-02, 6.99950839219289245e-01, 5.39082686696765612e-03,-7.67336014491313847e+01
 1.74850904437817201e-01, 3.00000000002910383e-01,-1.00369746941324833e-01,-6.03229969666681229e-09,-4.81662992263776346e-01,-1.67981581811402703e+00, 1.80517285264957672e+00, 1.42161739578951685e-03, 5.08184050895737604e-03,-1.03829359301743462e+00,-2.06007431728417803e-02, 7.95464775770049148e-01,-2.06039413707394883e-02, 6.99860943568600846e-01, 5.39276211028638566e-03,-7.67321500447360592e+01
 1.74838306115937592e-01, 3.50000000005820766e-01,-1.00369476177040409e-01,-6.02926394217263175e-09,-4.81732156965492486e-01,-1.67972176686305108e+00, 1.80556023597716453e+00, 1.42116146615507504e-03, 5.07966658470601282e-03,-1.03864965614115334e+00,-2.06005220308477371e-02, 7.95482412264330585e-01,-2.05986986787394695e-02, 6.99771082386741572e-01, 5.39469827667652963e-03,-7.67306981101639707e+01
 1.74825712113654996e-01, 4.00000000008731149e-01,-1.00369205011439463e-01,-6.02623075148560440e-09,-4.81801348854369316e-01,-1.67962767329686624e+00, 1.80594768082627288e+00, 1.42070641252170634e-03, 5.07749369037899505e-03,-1.03900586125849048e+00,-2.06003008080519606e-02, 7.95500055007546170e-01,-2.05934565650827059e-02, 6.99681255666926738e-01, 5.39663536682889744e-03,-7.67292456450782794e+01
 1.74813122430478168e-01, 4.50000000011641532e-01,-1.00368933444337158e-01,-6.02320012381065912e-09,-4.81870567948585793e-01,-1.67953353739038458e+00, 1.80633518720364439e+00, 1.42025223520645012e-03, 5.07532182684476262e-03,-1.03936220844486615e+00,-2.06000795044031411e-02, 7.95517704003550152e-01,-2.05882150291834230e-02, 6.99591463402372549e-01, 5.39857338143458296e-03,-7.67277926491421454e+01
