"calcium_concentration.Cai","environment.time","icab.i_Cab","ical.i_CaL","icat.i_CaT","iha.i_ha","ik1.i_K1","ikr.i_Kr","ikur.i_Kur","ina.i_Na","inab.i_Nab","inak.i_NaK","incx.i_NaCa","ipca.i_pCa","ito.i_to","membrane.V"
 1.84081420276297841e-01, 0.00000000000000000e+00,-1.00294599482074157e-01,-8.05084790050853567e-09,-4.90427843598461033e-01,-1.80885683743572878e+00, 1.66293279252634330e+00, 8.45009370795092758e-03, 5.03682799660955857e-03,-8.14310509049381848e-01,-2.06790525697022470e-02, 7.89207359748925863e-01,-2.37427058331951789e-02, 7.66650816229033860e-01, 2.76402519073134807e-03,-7.72462998836840598e+01
 1.84066376169465362e-01, 5.00000000029103830e-02,-1.00294540606497784e-01,-8.04619004212126506e-09,-4.90487951145267331e-01,-1.80878262680467361e+00, 1.66326621824769227e+00, 8.44921115880270870e-03, 5.03441818143927043e-03,-8.14567136522018065e-01,-2.06788753211285675e-02, 7.89221549878219242e-01,-2.37371238033666082e-02, 7.66540466605310389e-01, 2.76492612635913368e-03,-7.72451361366848062e+01
 1.84051337193399833e-01, 1.00000000005820766e-01,-1.00294481543400385e-01,-8.04153558762598288e-09,-4.90548058965502354e-01,-1.80870840653989085e+00, 1.66359961817988800e+00, 8.44832831706745710e-03, 5.03200908508545826e-03,-8.14823795267434647e-01,-2.06786980584134500e-02, 7.89235741019566617e-01,-2.37315431479435124e-02, 7.66430159327091909e-01, 2.76582722802013858e-03,-7.72439722968381943e+01
 1.84036303345762903e-01, 1.50000000008731149e-01,-1.00294422292710322e-01,-8.03688453471231909e-09,-4.90608167084762292e-01,-1.80863417662451287e+00, 1.66393299237808989e+00, 8.44744518345265025e-03, 5.02960070793669924e-03,-8.15080485323545267e-01,-2.06785207815220369e-02, 7.89249933175717011e-01,-2.37259638659361762e-02, 7.66319894373210353e-01, 2.76672849593358932e-03,-7.72428083639154153e+01
 1.84021274624216552e-01, 2.00000000011641532e-01,-1.00294362854355973e-01,-8.03223688107049757e-09,-4.90668275528647613e-01,-1.80855993704166718e+00, 1.66426634089743453e+00, 8.44656175866492949e-03, 5.02719305037947588e-03,-8.15337206728261710e-01,-2.06783434904194742e-02, 7.89264126349420669e-01,-2.37203859563550612e-02, 7.66209671722502095e-01, 2.76762993031884124e-03,-7.72416443376876032e+01
 1.84006251026427342e-01, 2.50000000000000000e-01,-1.00294303228265727e-01,-8.02759262439268606e-09,-4.90728384322745181e-01,-1.80848568777450613e+00, 1.66459966379290702e+00, 8.44567804341015901e-03, 5.02478611279876756e-03,-8.15593959519422262e-01,-2.06781661850709599e-02, 7.89278320543421841e-01,-2.37148094182123778e-02, 7.66099491353841033e-01, 2.76853153139505715e-03,-7.72404802179262759e+01
 1.83991232550048983e-01, 3.00000000002910383e-01,-1.00294243414367962e-01,-8.02295176236760130e-09,-4.90788493492698707e-01,-1.80841142880611283e+00, 1.66493296111975386e+00, 8.44479403839254461e-03, 5.02237989557533654e-03,-8.15850743735088035e-01,-2.06779888654415323e-02, 7.89292515760478985e-01,-2.37092342505156421e-02, 7.65989353246009252e-01, 2.76943329938230103e-03,-7.72393160044018998e+01
 1.83976219192748564e-01, 3.50000000005820766e-01,-1.00294183412591123e-01,-8.01831429268860218e-09,-4.90848603064103384e-01,-1.80833716011963741e+00, 1.66526623293289089e+00, 8.44390974431614288e-03, 5.01997439908990345e-03,-8.16107559413095207e-01,-2.06778115314963963e-02, 7.89306712003337352e-01,-2.37036604522773003e-02, 7.65879257377889755e-01, 2.77033523449995121e-03,-7.72381516968859501e+01
 1.83961210952188980e-01, 4.00000000008731149e-01,-1.00294123222863615e-01,-8.01368021304829651e-09,-4.90908713062575552e-01,-1.80826288169820382e+00, 1.66559947928729124e+00, 8.44302516188379787e-03, 5.01756962372033790e-03,-8.16364406591354896e-01,-2.06776341832006806e-02, 7.89320909274745741e-01,-2.36980880225083727e-02, 7.65769203728338232e-01, 2.77123733696774512e-03,-7.72369872951495609e+01
 1.83946207826033492e-01, 4.50000000011641532e-01,-1.00294062845113940e-01,-8.00904952113988601e-09,-4.90968823513736441e-01,-1.80818859352493666e+00, 1.66593270023789208e+00, 8.44214029179743766e-03, 5.01516556984237406e-03,-8.16621285307777223e-01,-2.06774568205195311e-02, 7.89335107577453954e-01,-2.36925169602199628e-02, 7.65659192276215705e-01, 2.77213960700552252e-03,-7.72358227989638522e+01
 1.83931209811949853e-01, 5.00000000000000000e-01,-1.00294002279270586e-01,-8.00442221465851130e-09,-4.91028934443193121e-01,-1.80811429558298076e+00, 1.66626589583949047e+00, 8.44125513475829474e-03, 5.01276223783029239e-03,-8.16878195600196810e-01,-2.06772794434181319e-02, 7.89349306914207571e-01,-2.36869472644249644e-02, 7.65549223000418722e-01, 2.77304204483295623e-03,-7.72346582081002850e+01
 1.83916216907593105e-01, 5.50000000002910383e-01,-1.00293941525261984e-01,-7.99979829129587030e-09,-4.91089045876609676e-01,-1.80803998785541653e+00, 1.66659906614714193e+00, 8.44036969146592757e-03, 5.01035962805415364e-03,-8.17135137506673104e-01,-2.06771020518615282e-02, 7.89363507287763944e-01,-2.36813789341315563e-02, 7.65439295879754344e-01, 2.77394465067061329e-03,-7.72334935223292831e+01
 1.83901229110631503e-01, 6.00000000005820766e-01,-1.00293880583016651e-01,-7.99517774874829975e-09,-4.91149157839601502e-01,-1.80796567032538658e+00, 1.66693221121556689e+00, 8.43948396261970900e-03, 5.00795774088395786e-03,-8.17392111065039728e-01,-2.06769246458149043e-02, 7.89377708700868208e-01,-2.36758119683528646e-02, 7.65329410893128892e-01, 2.77484742473836470e-03,-7.72323287414222932e+01
 1.83886246418729304e-01, 6.50000000008731149e-01,-1.00293819452463143e-01,-7.99056058471137867e-09,-4.91209270357805705e-01,-1.80789134297601062e+00, 1.66726533109954711e+00, 8.43859794891783574e-03, 5.00555657668687575e-03,-8.17649116313205138e-01,-2.06767472252433922e-02, 7.89391911156270054e-01,-2.36702463661005655e-02, 7.65219568019422480e-01, 2.77575036725645052e-03,-7.72311638651504069e+01
 1.83871268829550905e-01, 7.00000000011641532e-01,-1.00293758133529962e-01,-7.98594679688128665e-09,-4.91269383456863495e-01,-1.80781700579040772e+00, 1.66759842585382767e+00, 8.43771165105759204e-03, 5.00315613582795124e-03,-8.17906153289076676e-01,-2.06765697901121273e-02, 7.89406114656718838e-01,-2.36646821263864562e-02, 7.65109767237519223e-01, 2.77665347844521272e-03,-7.72299988932847015e+01
 1.83856296340765418e-01, 7.50000000000000000e-01,-1.00293696626145706e-01,-7.98133638295613555e-09,-4.91329497162402540e-01,-1.80774265875171847e+00, 1.66793149553301601e+00, 8.43682506973556651e-03, 5.00075641867077890e-03,-8.18163222030486970e-01,-2.06763923403862973e-02, 7.89420319204959808e-01,-2.36591192482241107e-02, 7.65000008526340869e-01, 2.77755675852482675e-03,-7.72288338255965954e+01
 1.83841328950029026e-01, 8.00000000002910383e-01,-1.00293634930238892e-01,-7.97672934063060608e-09,-4.91389611500107126e-01,-1.80766830184301730e+00, 1.66826454019196579e+00, 8.43593820564662519e-03, 4.99835742557470149e-03,-8.18420322575492576e-01,-2.06762148760309301e-02, 7.89434524803749982e-01,-2.36535577306223425e-02, 7.64890291864717020e-01, 2.77846020771634495e-03,-7.72276686618564980e+01
 1.83826366655011342e-01, 8.50000000005820766e-01,-1.00293573045738160e-01,-7.97212566760400456e-09,-4.91449726495613415e-01,-1.80759393504744059e+00, 1.66859755988521519e+00, 8.43505105948554913e-03, 4.99595915689907567e-03,-8.18677454961924678e-01,-2.06760373970112064e-02, 7.89448731455835273e-01,-2.36479975725949858e-02, 7.64780617231578863e-01, 2.77936382624015873e-03,-7.72265034018357852e+01
 1.83811409453377816e-01, 9.00000000008731149e-01,-1.00293510972572095e-01,-7.96752536157488292e-09,-4.91509842174578215e-01,-1.80751955834810296e+00, 1.66893055466735407e+00, 8.43416363194590332e-03, 4.99356161300040097e-03,-8.18934619227689065e-01,-2.06758599032922548e-02, 7.89462939163965371e-01,-2.36424387731543374e-02, 7.64670984605829940e-01, 2.78026761431701035e-03,-7.72253380453055058e+01
 1.83796457342794123e-01, 9.50000000011641532e-01,-1.00293448710669295e-01,-7.96292842024239527e-09,-4.91569958562663500e-01,-1.80744517172812125e+00, 1.66926352459292504e+00, 8.43327592372025876e-03, 4.99116479423300508e-03,-8.19191815410690860e-01,-2.06756823948392073e-02, 7.89477147930888301e-01,-2.36368813313129408e-02, 7.64561393966378677e-01, 2.78117157216772057e-03,-7.72241725920367372e+01
