"calcium_concentration.Cai","environment.time","icab.i_Cab","ical.i_CaL","icat.i_CaT","iha.i_ha","ik1.i_K1","ikr.i_Kr","ikur.i_Kur","ina.i_Na","inab.i_Nab","inak.i_NaK","incx.i_NaCa","ipca.i_pCa","ito.i_to","membrane.V"
 1.76504973397231119e-01, 0.00000000000000000e+00,-1.01071761292462328e-01,-8.69092249283630651e-09,-2.93415781368085438e-01,-1.71277048297243240e+00, 1.36563235099049085e+00, 1.77651335419803003e-03, 5.68620176073017514e-03,-7.32711612138870372e-01,-2.08272450846351924e-02, 7.77302559683307637e-01,-2.29922705512859392e-02, 7.11690611669803519e-01, 1.63751814117929213e-03,-7.82192758066353946e+01
 1.76489427235174079e-01, 5.00000000029103830e-02,-1.01071826830044328e-01,-8.68513687695444239e-09,-2.93453496565842575e-01,-1.71271381836598646e+00, 1.36595813908991870e+00, 1.77510972046627841e-03, 5.68394969851584823e-03,-7.32959868971495010e-01,-2.08270922934532636e-02, 7.77314874697970004e-01,-2.29867477508406172e-02, 7.11579137932935590e-01, 1.63809148638339465e-03,-7.82182726376067450e+01
 1.76473886126859075e-01, 1.00000000005820766e-01,-1.01071892225861854e-01,-8.67935561960348770e-09,-2.93491205606606409e-01,-1.71265714951406300e+00, 1.36628388960594083e+00, 1.77370772203884973e-03, 5.68169794336585623e-03,-7.33208143860324180e-01,-2.08269395010705557e-02, 7.77327189727750723e-01,-2.29812264259167710e-02, 7.11467705898844005e-01, 1.63866488898772996e-03,-7.82172694606942684e+01
 1.76458350069286840e-01, 1.50000000008731149e-01,-1.01071957479913072e-01,-8.67357871561216236e-09,-2.93528908507492803e-01,-1.71260047640698243e+00, 1.36660960258489705e+00, 1.77230735723796521e-03, 5.67944649618373158e-03,-7.33456436823756386e-01,-2.08267867074654195e-02, 7.77339504774386736e-01,-2.29757065754560598e-02, 7.11356315541588513e-01, 1.63923834909197679e-03,-7.82162662757557570e+01
 1.76442819059458189e-01, 2.00000000011641532e-01,-1.01072022592196123e-01,-8.66780615980938319e-09,-2.93566605285623117e-01,-1.71254379903505893e+00, 1.36693527807312365e+00, 1.77090862438082988e-03, 5.67719535787068047e-03,-7.33704747880187358e-01,-2.08266339126161777e-02, 7.77351819839613878e-01,-2.29701881984002224e-02, 7.11244966835233750e-01, 1.63981186679590277e-03,-7.82152630826489457e+01
 1.76427293094378324e-01, 2.50000000000000000e-01,-1.01072087562709217e-01,-8.66203794702595955e-09,-2.93604295958113937e-01,-1.71248711738862780e+00, 1.36726091611682810e+00, 1.76951152177998758e-03, 5.67494452932608678e-03,-7.33953077047938995e-01,-2.08264811165012192e-02, 7.77364134925164985e-01,-2.29646712936926040e-02, 7.11133659753879765e-01, 1.64038544219915193e-03,-7.82142598812318965e+01
 1.76411772171038983e-01, 3.00000000002910383e-01,-1.01072152391450662e-01,-8.65627407208786845e-09,-2.93641980542120595e-01,-1.71243043145796969e+00, 1.36758651676249054e+00, 1.76811604774173344e-03, 5.67269401144500710e-03,-7.34201424345546694e-01,-2.08263283190987837e-02, 7.77376450032783550e-01,-2.29591558602718800e-02, 7.11022394271534353e-01, 1.64095907540194640e-03,-7.82132566713617621e+01
 1.76396256286445424e-01, 3.50000000005820766e-01,-1.01072217078418708e-01,-8.65051452982634445e-09,-2.93679659054771502e-01,-1.71237374123341990e+00, 1.36791208005626941e+00, 1.76672220056851566e-03, 5.67044380512196633e-03,-7.34449789791327468e-01,-2.08261755203872530e-02, 7.77388765164201856e-01,-2.29536418970816072e-02, 7.10911170362306888e-01, 1.64153276650404493e-03,-7.82122534528966185e+01
 1.76380745437598407e-01, 4.00000000008731149e-01,-1.01072281623611704e-01,-8.64475931507113979e-09,-2.93717331513211943e-01,-1.71231704670529306e+00, 1.36823760604440658e+00, 1.76532997855734686e-03, 5.66819391124847097e-03,-7.34698173403667942e-01,-2.08260227203449604e-02, 7.77401080321156068e-01,-2.29481294030638473e-02, 7.10799988000277994e-01, 1.64210651560545151e-03,-7.82112502256942150e+01
 1.76365239621498665e-01, 4.50000000011641532e-01,-1.01072346027028026e-01,-8.63900842265222179e-09,-2.93754997934593032e-01,-1.71226034786390291e+00, 1.36856309477312554e+00, 1.76393938000020617e-03, 5.66594433071364138e-03,-7.34946575200951968e-01,-2.08258699189502461e-02, 7.77413395505382687e-01,-2.29426183771606097e-02, 7.10688847159532844e-01, 1.64268032280623778e-03,-7.82102469896122869e+01
 1.76349738835151482e-01, 5.00000000000000000e-01,-1.01072410288666079e-01,-8.63326184740143547e-09,-2.93792658336060941e-01,-1.71220364469958319e+00, 1.36888854628851742e+00, 1.76255040318440870e-03, 5.66369506440475567e-03,-7.35194995201489565e-01,-2.08257171161814886e-02, 7.77425710718613328e-01,-2.29371088183157532e-02, 7.10577747814193139e-01, 1.64325418820634528e-03,-7.82092437445089104e+01
 1.76334243075548569e-01, 5.50000000002910383e-01,-1.01072474408524349e-01,-8.62751958414581992e-09,-2.93830312734800592e-01,-1.71214693720261502e+00, 1.36921396063694600e+00, 1.76116304639103321e-03, 5.66144611320476207e-03,-7.35443433423804693e-01,-2.08255643120169240e-02, 7.77438025962591484e-01,-2.29316007254683069e-02, 7.10466689938287876e-01, 1.64382811190629387e-03,-7.82082404902412520e+01
 1.76318752339695212e-01, 6.00000000005820766e-01,-1.01072538386601310e-01,-8.62178162771763871e-09,-2.93867961147970036e-01,-1.71209022536332811e+00, 1.36953933786447113e+00, 1.75977730789733840e-03, 5.65919747799618292e-03,-7.35691889886202266e-01,-2.08254115064349481e-02, 7.77450341239049880e-01,-2.29260940975621920e-02, 7.10355673505947416e-01, 1.64440209400616710e-03,-7.82072372266673455e+01
 1.76303266624592114e-01, 6.50000000008731149e-01,-1.01072602222895519e-01,-8.61604797294769295e-09,-2.93905603592744091e-01,-1.71203350917203800e+00, 1.36986467801721301e+00, 1.75839318597511727e-03, 5.65694915965841288e-03,-7.35940364607057251e-01,-2.08252586994138872e-02, 7.77462656549723574e-01,-2.29205889335398622e-02, 7.10244698491273252e-01, 1.64497613460625977e-03,-7.82062339536449684e+01
 1.76287785927240065e-01, 7.00000000011641532e-01,-1.01072665917405505e-01,-8.61031861466699056e-09,-2.93943240086303625e-01,-1.71197678861905755e+00, 1.37018998114127899e+00, 1.75701067889114343e-03, 5.65470115906847783e-03,-7.36188857604741731e-01,-2.08251058909320816e-02, 7.77474971896348843e-01,-2.29150852323437570e-02, 7.10133764868372097e-01, 1.64555023380694100e-03,-7.82052306710318703e+01
 1.76272310244644292e-01, 7.50000000000000000e-01,-1.01072729470129921e-01,-8.60459354770841384e-09,-2.93980870645824344e-01,-1.71192006369471628e+00, 1.37051524728266139e+00, 1.75562978490755809e-03, 5.65245347710166546e-03,-7.36437368897553735e-01,-2.08249530809678993e-02, 7.77487287280658190e-01,-2.29095829929180893e-02, 7.10022872611386302e-01, 1.64612439170847718e-03,-7.82042273786860846e+01
 1.76256839573796537e-01, 8.00000000002910383e-01,-1.01072792881067464e-01,-8.59887276690005901e-09,-2.94018495288520920e-01,-1.71186333438929461e+00, 1.37084047648760299e+00, 1.75425050228024144e-03, 5.65020611462882690e-03,-7.36685898504005565e-01,-2.08248002694995937e-02, 7.77499602704393999e-01,-2.29040822142022697e-02, 7.09912021694365958e-01, 1.64669860841167915e-03,-7.82032240764648066e+01
