"calcium_concentration.Cai","environment.time","icab.i_Cab","ical.i_CaL","icat.i_CaT","iha.i_ha","ik1.i_K1","ikr.i_Kr","ikur.i_Kur","ina.i_Na","inab.i_Nab","inak.i_NaK","incx.i_NaCa","ipca.i_pCa","ito.i_to","membrane.V"
 2.76207653625267169e-01, 0.00000000000000000e+00,-9.93663609903321227e-02,-3.52016850993915693e-08,-3.25096709780330284e-01,-1.61747918297935067e+00, 4.56652746362344653e-01, 5.38424714380375882e-03, 4.40121837944908601e-03,-6.69345333067091541e-01,-2.11972763075051959e-02, 7.47257431563123409e-01,-5.41302840847277256e-02, 1.50171798584746519e+00, 6.94929645055974727e-04,-8.06487606612223829e+01
 2.76129605757214736e-01, 5.00000000029103830e-02,-9.93664140703666571e-02,-3.51864948730288386e-08,-3.25379215323335858e-01,-1.61730524941892595e+00, 4.58147742003646219e-01, 5.39462261146580763e-03, 4.41368747653534017e-03,-6.70149968361798298e-01,-2.11967394810973764e-02, 7.47301311082178898e-01,-5.41024317013769490e-02, 1.50106774374262608e+00, 6.97569565800596034e-04,-8.06452360623595155e+01
 2.76051689795863031e-01, 1.00000000005820766e-01,-9.93664652724164515e-02,-3.51714114958247776e-08,-3.25661583844043756e-01,-1.61713138151213887e+00, 4.59641603765258644e-01, 5.40494710481867046e-03, 4.42613308609690094e-03,-6.70954608672169384e-01,-2.11962028760739572e-02, 7.47345171742326619e-01,-5.40746209184958943e-02, 1.50041861254005160e+00, 7.00209928794496097e-04,-8.06417129170228293e+01
 2.75973905361174332e-01, 1.50000000008731149e-01,-9.93665146008703704e-02,-3.51564351927751534e-08,-3.25943815530845615e-01,-1.61695757900915971e+00, 4.61134334218323838e-01, 5.41522078899552960e-03, 4.43855524981907543e-03,-6.71759254041677467e-01,-2.11956664917463955e-02, 7.47389013600425645e-01,-5.40468516149086586e-02, 1.49977058909007721e+00, 7.02850733871254003e-04,-8.06381912206915104e+01
 2.75896252073110970e-01, 2.00000000011641532e-01,-9.93665620601291849e-02,-3.51415661888567343e-08,-3.26225910572802702e-01,-1.61678384166012523e+00, 4.62625935931075150e-01, 5.42544382859977154e-03, 4.45095400933524701e-03,-6.72563904513649002e-01,-2.11951303274261239e-02, 7.47432836713330606e-01,-5.40191236694707935e-02, 1.49912367024263338e+00, 7.05491980881724516e-04,-8.06346709688447589e+01
 2.75818729551657760e-01, 2.50000000000000000e-01,-9.93666076546056432e-02,-3.51268047090315647e-08,-3.26507869159563868e-01,-1.61661016921519463e+00, 4.64116411468424472e-01, 5.43561638770308740e-03, 4.46332940622351775e-03,-6.73368560131028304e-01,-2.11945943824247418e-02, 7.47476641137881037e-01,-5.39914369610771383e-02, 1.49847785284743740e+00, 7.08133669693286182e-04,-8.06311521569627701e+01
 2.75741337416731791e-01, 3.00000000002910383e-01,-9.93666513887245112e-02,-3.51121509782297797e-08,-3.26789691481691735e-01,-1.61643656142434677e+00, 4.65605763393668048e-01, 5.44573862985775307e-03, 4.47568148202083255e-03,-6.74173220937315132e-01,-2.11940586560533904e-02, 7.47520426930950554e-01,-5.39637913686298321e-02, 1.49783313375324578e+00, 7.10775800192856282e-04,-8.06276347805227118e+01
 2.75664075288317989e-01, 3.50000000005820766e-01,-9.93666932669223513e-02,-3.50976052213753538e-08,-3.27071377730170421e-01,-1.61626301803767958e+00, 4.67093994265925627e-01, 5.45581071808016842e-03, 4.48801027820178514e-03,-6.74977886975159258e-01,-2.11935231476236552e-02, 7.47564194149371586e-01,-5.39361867710863169e-02, 1.49718950980899135e+00, 7.13418372282326879e-04,-8.06241188350047793e+01
 2.75586942786378630e-01, 4.00000000008731149e-01,-9.93667332936477576e-02,-3.50831676633689214e-08,-3.27352928096732665e-01,-1.61608953880521256e+00, 4.68581106641840162e-01, 5.46583281486308879e-03, 4.50031583619270661e-03,-6.75782558287297941e-01,-2.11929878564469827e-02, 7.47607942849985663e-01,-5.39086230474272662e-02, 1.49654697786303270e+00, 7.16061385881568277e-04,-8.06206043158881869e+01
 2.75509939530875936e-01, 4.50000000011641532e-01,-9.93667714733611346e-02,-3.50688385290920193e-08,-3.27634342773776677e-01,-1.61591612347693392e+00, 4.70067103075189674e-01, 5.47580508217399876e-03, 4.51259819736852738e-03,-6.76587234916320002e-01,-2.11924527818348231e-02, 7.47651673089631430e-01,-5.38811000766644468e-02, 1.49590553476334853e+00, 7.18704840927717457e-04,-8.06170912186520923e+01
