"calcium_concentration.Cai","environment.time","icab.i_Cab","ical.i_CaL","icat.i_CaT","iha.i_ha","ik1.i_K1","ikr.i_Kr","ikur.i_Kur","ina.i_Na","inab.i_Nab","inak.i_NaK","incx.i_NaCa","ipca.i_pCa","ito.i_to","membrane.V"
 1.29167912129868112e-01, 0.00000000000000000e+00,-1.02858619414058272e-01,-3.83876482120663377e-11,-4.16715274855020190e-01,-1.87712251406322483e+00, 1.53238622925024814e+00, 3.09984392065314532e-04, 9.69475955877236654e-04,-2.98246690232648159e-01,-2.07464236271789407e-02, 7.83805196724784103e-01,-9.56867853073364340e-03, 4.01821682469505725e-01, 3.22957298027264040e-03,-7.76886327292954064e+01
 1.29164505950748548e-01, 5.00000000029103830e-02,-1.02858723059012017e-01,-3.83575076536233981e-11,-4.16720758731366936e-01,-1.87711585875913434e+00, 1.53242778787017619e+00, 3.09903617598042956e-04, 9.69444829728441522e-04,-2.98271934064796129e-01,-2.07464027900098220e-02, 7.83806870171033121e-01,-9.56760911236162470e-03, 4.01801816288334612e-01, 3.22970541264826737e-03,-7.76884959203353560e+01
 1.29161100467577866e-01, 1.00000000005820766e-01,-1.02858826680749110e-01,-3.83273907074155332e-11,-4.16726242070384834e-01,-1.87710920417733673e+00, 1.53246934118114164e+00, 3.09822888369332703e-04, 9.69413752575591929e-04,-2.98297176624591931e-01,-2.07463819551341709e-02, 7.83808543431496640e-01,-9.56653990156883238e-03, 4.01781954558880161e-01, 3.22983783206248244e-03,-7.76883591264333404e+01
 1.29157695680201717e-01, 1.50000000008731149e-01,-1.02858930279273508e-01,-3.82972973571610691e-11,-4.16731724872155929e-01,-1.87710255031768902e+00, 1.53251088918417477e+00, 3.09742204358844900e-04, 9.69382724390130206e-04,-2.98322417912027849e-01,-2.07463611225515883e-02, 7.83810216506207302e-01,-9.56547089830918351e-03, 4.01762097280010611e-01, 3.22997023851727101e-03,-7.76882223475867733e+01
 1.29154291588465725e-01, 2.00000000011641532e-01,-1.02859033854589263e-01,-3.82672275866084788e-11,-4.16737207136761934e-01,-1.87709589718004510e+00, 1.53255243188031254e+00, 3.09661565546262899e-04, 9.69351745143550727e-04,-2.98347657927096277e-01,-2.07463402922616891e-02, 7.83811889395196859e-01,-9.56440210253652924e-03, 4.01742244450594144e-01, 3.23010263201463236e-03,-7.76880855837930540e+01
 1.29150888192216623e-01, 2.50000000000000000e-01,-1.02859137406700218e-01,-3.82371813795450546e-11,-4.16742688864283228e-01,-1.87708924476426509e+00, 1.53259396927056857e+00, 3.09580971911313366e-04, 9.69320814807397737e-04,-2.98372896669782006e-01,-2.07463194642640743e-02, 7.83813562098496952e-01,-9.56333351420513011e-03, 4.01722396069505494e-01, 3.23023501255649808e-03,-7.76879488350496530e+01
 1.29147485491298231e-01, 3.00000000002910383e-01,-1.02859240935610510e-01,-3.82071587197619662e-11,-4.16748170054804634e-01,-1.87708259307020064e+00, 1.53263550135599957e+00, 3.09500423433675860e-04, 9.69289933353242373e-04,-2.98398134140092086e-01,-2.07462986385583484e-02, 7.83815234616140888e-01,-9.56226513326830299e-03, 4.01702552135602409e-01, 3.23036738014493728e-03,-7.76878121013538987e+01
 1.29144083485557393e-01, 3.50000000005820766e-01,-1.02859344441324010e-01,-3.81771595911067222e-11,-4.16753650708406198e-01,-1.87707594209770878e+00, 1.53267702813763274e+00, 3.09419920093123829e-04, 9.69259100752736975e-04,-2.98423370338011196e-01,-2.07462778151441193e-02, 7.83816906948160641e-01,-9.56119695968026852e-03, 4.01682712647760509e-01, 3.23049973478191799e-03,-7.76876753827032189e+01
 1.29140682174839982e-01, 4.00000000008731149e-01,-1.02859447923844757e-01,-3.81471839774482213e-11,-4.16759130825169577e-01,-1.87706929184664562e+00, 1.53271854961649034e+00, 3.09339461869424814e-04, 9.69228316977558931e-04,-2.98448605263531619e-01,-2.07462569940209882e-02, 7.83818579094587853e-01,-9.56012899339502877e-03, 4.01662877604849644e-01, 3.23063207646940090e-03,-7.76875386790950557e+01
 1.29137281558992040e-01, 4.50000000011641532e-01,-1.02859551383176692e-01,-3.81172318626854575e-11,-4.16764610405176317e-01,-1.87706264231686948e+00, 1.53276006579360358e+00, 3.09259048742370588e-04, 9.69197581999442438e-04,-2.98473838916645473e-01,-2.07462361751885663e-02, 7.83820251055454387e-01,-9.55906123436661703e-03, 4.01643047005741216e-01, 3.23076440520937399e-03,-7.76874019905268227e+01
 1.29133881637860548e-01, 5.00000000000000000e-01,-1.02859654819323756e-01,-3.80873032307562054e-11,-4.16770089448506353e-01,-1.87705599350823560e+00, 1.53280157666999473e+00, 3.09178680691798730e-04, 9.69166895790181220e-04,-2.98499071297337382e-01,-2.07462153586464651e-02, 7.83821922830792550e-01,-9.55799368254930254e-03, 4.01623220849311624e-01, 3.23089672100379316e-03,-7.76872653169959619e+01
 1.29130482411289660e-01, 5.50000000002910383e-01,-1.02859758232290016e-01,-3.80573980656022721e-11,-4.16775567955244286e-01,-1.87704934542059965e+00, 1.53284308224671162e+00, 3.09098357697496081e-04, 9.69136258321582657e-04,-2.98524302405614284e-01,-2.07461945443942856e-02, 7.83823594420635317e-01,-9.55692633789650796e-03, 4.01603399134421390e-01, 3.23102902385470191e-03,-7.76871286584998302e+01
 1.29127083879126470e-01, 6.00000000005820766e-01,-1.02859861622079371e-01,-3.80275163512216547e-11,-4.16781045925469884e-01,-1.87704269805381729e+00, 1.53288458252477633e+00, 3.09018079739343968e-04, 9.69105669565537941e-04,-2.98549532241460747e-01,-2.07461737324316255e-02, 7.83825265825013662e-01,-9.55585920036258578e-03, 4.01583581859947913e-01, 3.23116131376405746e-03,-7.76869920150358695e+01
 1.29123686041217267e-01, 6.50000000008731149e-01,-1.02859964988695832e-01,-3.79976580716337796e-11,-4.16786523359264360e-01,-1.87703605140774732e+00, 1.53292607750521115e+00, 3.08937846797219327e-04, 9.69075129493968839e-04,-2.98574760804868777e-01,-2.07461529227581098e-02, 7.83826937043959893e-01,-9.55479226990162654e-03, 4.01563769024764428e-01, 3.23129359073382133e-03,-7.76868553866015219e+01
 1.29120288897408314e-01, 7.00000000011641532e-01,-1.02860068332143340e-01,-3.79678232108881747e-11,-4.16792000256708983e-01,-1.87702940548224495e+00, 1.53296756718905081e+00, 3.08857658851024140e-04, 9.69044638078854471e-04,-2.98599988095830382e-01,-2.07461321153733329e-02, 7.83828608077506650e-01,-9.55372554646768783e-03, 4.01543960627743501e-01, 3.23142585476599150e-03,-7.76867187731941868e+01
 1.29116892447546927e-01, 7.50000000000000000e-01,-1.02860171652425822e-01,-3.79380117530731226e-11,-4.16797476617883467e-01,-1.87702276027717119e+00, 1.53300905157729939e+00, 3.08777515880700939e-04, 9.69014195292218733e-04,-2.98625214114330184e-01,-2.07461113102769164e-02, 7.83830278925684576e-01,-9.55265903001523142e-03, 4.01524156667764587e-01, 3.23155810586247790e-03,-7.76865821748113632e+01
