"calcium_concentration.Cai","environment.time","icab.i_Cab","ical.i_CaL","icat.i_CaT","iha.i_ha","ik1.i_K1","ikr.i_Kr","ikur.i_Kur","ina.i_Na","inab.i_Nab","inak.i_NaK","incx.i_NaCa","ipca.i_pCa","ito.i_to","membrane.V"
 2.12004634915920420e-01, 0.00000000000000000e+00,-1.00658813551015552e-01,-2.19463802414130510e-08,-2.47175848799168874e-01,-1.81335978043719948e+00, 8.14137035902927853e-01, 8.02661097618115153e-03, 7.58545031080245895e-03,-3.74164484625777727e-01,-2.10631478874920945e-02, 7.58196243372491918e-01,-3.48452249451811566e-02, 9.78745706602494270e-01, 3.53513811174780844e-04,-7.97681242585315857e+01
 2.11972439806200730e-01, 5.00000000029103830e-02,-1.00659193163465721e-01,-2.19299836558440946e-08,-2.47255065735541096e-01,-1.81329216326760401e+00, 8.14606441829209604e-01, 8.02893152937241353e-03, 7.58537357793819412e-03,-3.74386443123744694e-01,-2.10629634717868740e-02, 7.58211247946384836e-01,-3.48345628455708628e-02, 9.78493748058103741e-01, 3.53786275105430817e-04,-7.97669134548612675e+01
 2.11940274880930146e-01, 1.00000000005820766e-01,-1.00659572292129559e-01,-2.19135999459600607e-08,-2.47334216586729022e-01,-1.81322458274692511e+00, 8.15075558378317466e-01, 8.03124703767619207e-03, 7.58529108939817644e-03,-3.74608380851618517e-01,-2.10627791460327000e-02, 7.58226245100907192e-01,-3.48239102613261201e-02, 9.78242040663328094e-01, 3.54058641284935504e-04,-7.97657032417754692e+01
 2.11908140123924726e-01, 1.50000000008731149e-01,-1.00659950936466791e-01,-2.18972291018945375e-08,-2.47413301443717731e-01,-1.81315703878841838e+00, 8.15544386139502753e-01, 8.03355751059284771e-03, 7.58520285901736081e-03,-3.74830297835710091e-01,-2.10625949100331986e-02, 7.58241234852170320e-01,-3.48132671854589001e-02, 9.77990584256885231e-01, 3.54330909926453769e-04,-7.97644936179848258e+01
 2.11876035519000416e-01, 2.00000000011641532e-01,-1.00660329095937626e-01,-2.18808711137826450e-08,-2.47492320397575627e-01,-1.81308953130533723e+00, 8.16012925701703473e-01, 8.03586295761241944e-03, 7.58510890060909004e-03,-3.75052194102316439e-01,-2.10624107635919849e-02, 7.58256217216284001e-01,-3.48026336109826667e-02, 9.77739378677521032e-01, 3.54603081243686522e-04,-7.97632845822000007e+01
 2.11843961049982599e-01, 2.50000000000000000e-01,-1.00660706770002550e-01,-2.18645259717657370e-08,-2.47571273539431730e-01,-1.81302206021094814e+00, 8.16481177653433421e-01, 8.03816338821423428e-03, 7.58500922796543405e-03,-3.75274069677656696e-01,-2.10622267065127336e-02, 7.58271192209354128e-01,-3.47920095309151162e-02, 9.77488423764084513e-01, 3.54875155450809499e-04,-7.97620761331319699e+01
 2.11811916700668568e-01, 3.00000000002910383e-01,-1.00661083958122968e-01,-2.18481936659724320e-08,-2.47650160960567439e-01,-1.81295462541845787e+00, 8.16949142583301091e-01, 8.04045881186930302e-03, 7.58490385485679607e-03,-3.75495924588130248e-01,-2.10620427385989628e-02, 7.58286159847498031e-01,-3.47813949382662496e-02, 9.77237719355233292e-01, 3.55147132762775647e-04,-7.97608682694906861e+01
 2.11779902454883651e-01, 3.50000000005820766e-01,-1.00661460659760324e-01,-2.18318741865470980e-08,-2.47728982752278309e-01,-1.81288722684112336e+00, 8.17416821079221645e-01, 8.04274923803663042e-03, 7.58479279503242784e-03,-3.75717758859929252e-01,-2.10618588596543296e-02, 7.58301120146820939e-01,-3.47707898260564696e-02, 9.76987265289873008e-01, 3.55419013394855043e-04,-7.97596609899871112e+01
 2.11747918296443904e-01, 4.00000000008731149e-01,-1.00661836874376673e-01,-2.18155675236308670e-08,-2.47807739005966032e-01,-1.81281986439218201e+00, 8.17884213728929721e-01, 8.04503467616555536e-03, 7.58467606221999418e-03,-3.75939572519296938e-01,-2.10616750694824668e-02, 7.58316073123430967e-01,-3.47601941873045758e-02, 9.76737061406866558e-01, 3.55690797562933751e-04,-7.97584542933318943e+01
 2.11715959840336365e-01, 4.50000000011641532e-01,-1.00662212743038201e-01,-2.17992735777641113e-08,-2.47886429350835963e-01,-1.81275253872460262e+00, 8.18351316980249877e-01, 8.04731509109234133e-03, 7.58455362744969025e-03,-3.76161365556465066e-01,-2.10614913695151007e-02, 7.58331018660976297e-01,-3.47496068194663651e-02, 9.76487073371905545e-01, 3.55962482996950789e-04,-7.97572481889252316e+01
