"calcium_concentration.Cai","environment.time","icab.i_Cab","ical.i_CaL","icat.i_CaT","iha.i_ha","ik1.i_K1","ikr.i_Kr","ikur.i_Kur","ina.i_Na","inab.i_Nab","inak.i_NaK","incx.i_NaCa","ipca.i_pCa","ito.i_to","membrane.V"
 3.19001178469926427e-01, 0.00000000000000000e+00,-9.91103391401514516e-02,-2.42596544775078053e-08,-1.47459879754478190e-01,-1.80706050122564976e+00,-1.54525189243557820e-01,-2.56796900287649399e-03,-2.74630323428479888e-03,-3.66518402080129591e-01,-2.14030175764344834e-02, 7.30387650377094078e-01,-6.86477109269930802e-02, 1.85805077350476910e+00,-3.04662154607270757e-04,-8.19995799054752155e+01
 3.18836647078567625e-01, 5.00000000029103830e-02,-9.91116277897689663e-02,-2.46434756100993761e-08,-1.47701991586080938e-01,-1.80684089866580111e+00,-1.52547567896581332e-01,-2.53409358770953453e-03,-2.71014337999907944e-03,-3.67312425441325419e-01,-2.14023908619420423e-02, 7.30439187102686072e-01,-6.85930210725553546e-02, 1.85668853540403389e+00,-3.01027558157771348e-04,-8.19954651354951949e+01
 3.18672408617763081e-01, 1.00000000005820766e-01,-9.91129118448721147e-02,-2.50532978583203145e-08,-1.47944042495408323e-01,-1.80662123645238815e+00,-1.50570385760129599e-01,-2.50025221160525991e-03,-2.67401773120541685e-03,-3.68106749654862120e-01,-2.14017640621433462e-02, 7.30490729996122856e-01,-6.85384193468952657e-02, 1.85532861302490937e+00,-2.97386891577941753e-04,-8.19913498054265801e+01
 3.18508463197092750e-01, 1.50000000008731149e-01,-9.91141913505291516e-02,-2.54882351799393599e-08,-1.48186031036404292e-01,-1.80640152135597676e+00,-1.48593694439567769e-01,-2.46644568908267097e-03,-2.63792717673776156e-03,-3.68901371220197394e-01,-2.14011371933128178e-02, 7.30542277718215449e-01,-6.84839059651353027e-02, 1.85397100838772655e+00,-2.93740256144434889e-04,-8.19872340221211715e+01
 3.18344810926136534e-01, 2.00000000011641532e-01,-9.91154663518039047e-02,-2.59474016599349558e-08,-1.48427955755708690e-01,-1.80618176014774701e+00,-1.46617545466600080e-01,-2.43267483271775208e-03,-2.60187260343193276e-03,-3.69696286640707861e-01,-2.14005102717249075e-02, 7.30593828929862799e-01,-6.84294811421166382e-02, 1.85261572350714454e+00,-2.90087753650969664e-04,-8.19831178924307409e+01
 3.18181451914522018e-01, 2.50000000000000000e-01,-9.91167368937554832e-02,-2.64299115106112737e-08,-1.48669815192618376e-01,-1.80596195959955552e+00,-1.44641990299843370e-01,-2.39894045315644251e-03,-2.56585489613792798e-03,-3.70491492423461799e-01,-2.13998833136542291e-02, 7.30645382292036349e-01,-6.83751450924166143e-02, 1.85126276039255089e+00,-2.86429486409758003e-04,-8.19790015232082681e+01
 3.18018386271733899e-01, 3.00000000002910383e-01,-9.91180030214396934e-02,-2.69348790724102299e-08,-1.48911607879400221e-01,-1.80574212648368193e+00,-1.42667080322513712e-01,-2.36524335907826230e-03,-2.52987493767952093e-03,-3.71286985080148180e-01,-2.13992563353748513e-02, 7.30696936465841551e-01,-6.83208980302865421e-02, 1.84991212104649172e+00,-2.82765557247532983e-04,-8.19748850213031517e+01
 3.17855614107399820e-01, 3.50000000005820766e-01,-9.91192647799069709e-02,-2.74614188132955301e-08,-1.49153332340899863e-01,-1.80552226757320988e+00,-1.40692866845853498e-01,-2.33158435725787849e-03,-2.49393360891845542e-03,-3.72082761125692218e-01,-2.13986293531614018e-02, 7.30748490112425819e-01,-6.82667401697478332e-02, 1.84856380746704851e+00,-2.79096069512160675e-04,-8.19707684935683716e+01
 3.17693135531099680e-01, 4.00000000008731149e-01,-9.91205222142038239e-02,-2.80086453295185661e-08,-1.49394987094854187e-01,-1.80530238964177014e+00,-1.38719401106827650e-01,-2.29796425252869977e-03,-2.45803178871402492e-03,-3.72878817079184688e-01,-2.13980023832883066e-02, 7.30800041893041152e-01,-6.82126717245303132e-02, 1.84721782164626536e+00,-2.75421127068594610e-04,-8.19666520468556996e+01
 3.17530950652413491e-01, 4.50000000011641532e-01,-9.91217753693725834e-02,-2.85756733456755674e-08,-1.49636570651852235e-01,-1.80508249946360588e+00,-1.36746734268702680e-01,-2.26438384779563667e-03,-2.42217035393515112e-03,-3.73675149463653489e-01,-2.13973754420300026e-02, 7.30851590469027146e-01,-6.81586929080887777e-02, 1.84587416557055306e+00,-2.71740834300119086e-04,-8.19625357880169076e+01
 3.17369059580968171e-01, 5.00000000000000000e-01,-9.91230242904511255e-02,-2.91616177147123292e-08,-1.49878081515295525e-01,-1.80486260381363839e+00,-1.34774917421649931e-01,-2.23084394404812238e-03,-2.38635017947274241e-03,-3.74471754805836166e-01,-2.13967485456611102e-02, 7.30903134501797447e-01,-6.81048039336205474e-02, 1.84453284122108618e+00,-2.68055296109603804e-04,-8.19584198239050181e+01
 3.17207462426249531e-01, 5.50000000002910383e-01,-9.91242690224742318e-02,-2.97655934187733465e-08,-1.50119518181710015e-01,-1.80464270946720418e+00,-1.32804001580392517e-01,-2.19734534032283357e-03,-2.35057213819834252e-03,-3.75268629637109719e-01,-2.13961217104557053e-02, 7.30954672652899373e-01,-6.80510050140035322e-02, 1.84319385057225116e+00,-2.64364617915172106e-04,-8.19543042613693729e+01
 3.17046159297884655e-01, 6.00000000005820766e-01,-9.91255096104716182e-02,-3.03867155683233316e-08,-1.50360879140354869e-01,-1.80442282320044334e+00,-1.30834037687738963e-01,-2.16388883376636247e-03,-2.31483710102951433e-03,-3.76065770492103768e-01,-2.13954949526883945e-02, 7.31006203583923875e-01,-6.79972963618919873e-02, 1.84185719559399774e+00,-2.60668905656840136e-04,-8.19501892072629801e+01
 3.16885150305453500e-01, 6.50000000008731149e-01,-9.91267460994693372e-02,-3.10240994029528650e-08,-1.50602162873534173e-01,-1.80420295179004375e+00,-1.28865076612252938e-01,-2.13047521959813238e-03,-2.27914593688870399e-03,-3.76863173909630256e-01,-2.13948682886336283e-02, 7.31057725956566595e-01,-6.79436781896547437e-02, 1.84052287825028316e+00,-2.56968265792137482e-04,-8.19460747684376116e+01
 3.16724435558535966e-01, 7.00000000011641532e-01,-9.91279785344895553e-02,-3.16768602913228884e-08,-1.50843367856557026e-01,-1.80398310201330214e+00,-1.26897169148882910e-01,-2.09710529112353558e-03,-2.24349951271572787e-03,-3.77660836432455682e-01,-2.13942417345658366e-02, 7.31109238432611996e-01,-6.78901507093924023e-02, 1.83919090049947265e+00,-2.53262805297215714e-04,-8.19419610517450678e+01
 3.16564015166758694e-01, 7.50000000000000000e-01,-9.91292069605501369e-02,-3.23441137310644501e-08,-1.51084492557697653e-01,-1.80376328064818492e+00,-1.24930366019527020e-01,-2.06377983974588780e-03,-2.20789869347900840e-03,-3.78458754607070791e-01,-2.13936153067596328e-02, 7.31160739673919147e-01,-6.78367141329538903e-02, 1.83786126429473429e+00,-2.49552631667794350e-04,-8.19378481640383001e+01
 3.16403889239608216e-01, 8.00000000002910383e-01,-9.91304314226662264e-02,-3.30249753496392740e-08,-1.51325535438506131e-01,-1.80354349447307993e+00,-1.22964717870824261e-01,-2.03049965493125447e-03,-2.17234434213646336e-03,-3.79256924984623656e-01,-2.13929890214890929e-02, 7.31212228342480897e-01,-6.77833686718758849e-02, 1.83653397158249998e+00,-2.45837852914827684e-04,-8.19337362121667212e+01
 3.16244057886711283e-01, 8.50000000005820766e-01,-9.91316519658481388e-02,-3.37185609032373729e-08,-1.51566494953417341e-01,-1.80332375026717329e+00,-1.21000275277583266e-01,-1.99726552426877143e-03,-2.13683731969841438e-03,-3.80055344119528571e-01,-2.13923628950288373e-02, 7.31263703100335172e-01,-6.77301145374770569e-02, 1.83520902430479738e+00,-2.42118577570754151e-04,-8.19296253029832968e+01
 3.16084521217647796e-01, 9.00000000008731149e-01,-9.91328686351028165e-02,-3.44239862775967181e-08,-1.51807369550061716e-01,-1.80310405481019354e+00,-1.19037088740562180e-01,-1.96407823343511213e-03,-2.10137848518809466e-03,-3.80854008570397917e-01,-2.13917369436532993e-02, 7.31315162609624259e-01,-6.76769519407974529e-02, 1.83388642439770688e+00,-2.38394914685046571e-04,-8.19255155433398130e+01
 3.15925279341997711e-01, 9.50000000011641532e-01,-9.91340814754334831e-02,-3.51403674878414495e-08,-1.52048157669224721e-01,-1.80288441488247808e+00,-1.17075208687080448e-01,-1.93093856620689028e-03,-2.06596869565337134e-03,-3.81652914899812623e-01,-2.13911111836369121e-02, 7.31366605532580483e-01,-6.76238810926151485e-02, 1.83256617379176223e+00,-2.34666973825050946e-04,-8.19214070400880559e+01
 3.15766332369387170e-01, 1.00000000000000000e+00,-9.91352905318394623e-02,-3.58668206782831343e-08,-1.52288857744806411e-01,-1.80266483726503512e+00,-1.15114685471641012e-01,-1.89784730447310280e-03,-2.03060880617851039e-03,-3.82452059674092404e-01,-2.13904856312543031e-02, 7.31418030531510444e-01,-6.75709022034627627e-02, 1.83124827441233773e+00,-2.30934865076807357e-04,-8.19172999000810051e+01
 3.15607680409303593e-01, 1.05000000000291038e+00,-9.91364958493175519e-02,-3.66024621232670049e-08,-1.52529468204131352e-01,-1.80244532873928698e+00,-1.13155569373708645e-01,-1.86480522819950181e-03,-1.99529966984458374e-03,-3.83251439464228683e-01,-2.13898603027795342e-02, 7.31469436268856299e-01,-6.75180154835674645e-02, 1.82993272817812813e+00,-2.27198699040406142e-04,-8.19131942301680596e+01
 3.15449315524279461e-01, 1.10000000000582077e+00,-9.91376962257962124e-02,-3.72851364547247769e-08,-1.52770023407307082e-01,-1.80222572184770469e+00,-1.11196596933410816e-01,-1.83179169509278274e-03,-1.96001922913395348e-03,-3.84050878198446743e-01,-2.13892347949522846e-02, 7.31520855894523647e-01,-6.74652137879069025e-02, 1.82861947026973115e+00,-2.23456085059523711e-04,-8.19090873826946222e+01
 3.15291226292039484e-01, 1.15000000000873115e+00,-9.91388899195460582e-02,-3.78261649033092042e-08,-1.53010573445383463e-01,-1.80200577366278769e+00,-1.09235937843604858e-01,-1.79877684040015981e-03,-1.92473556028532108e-03,-3.84850124979444430e-01,-2.13886085228362638e-02, 7.31572337490437707e-01,-6.74124867941737205e-02, 1.82730840694255292e+00,-2.19703533535078605e-04,-8.19049755171906213e+01
 3.15133428826378459e-01, 1.20000000001164153e+00,-9.91400794560105825e-02,-3.83465295176878741e-08,-1.53251045377770484e-01,-1.80178583748530663e+00,-1.07276256378249474e-01,-1.76580408104848319e-03,-1.88949511358831165e-03,-3.85649519699976184e-01,-2.13879823370832119e-02, 7.31623811128281454e-01,-6.73598493456628727e-02, 1.82599967280572306e+00,-2.15946120141748501e-04,-8.19008642187131812e+01
 3.14975923084042597e-01, 1.25000000000000000e+00,-9.91412648565963561e-02,-3.88441860541319831e-08,-1.53491438341273656e-01,-1.80156591678357736e+00,-1.05317578224652722e-01,-1.73287379979114001e-03,-1.85429831660268492e-03,-3.86449055645126716e-01,-2.13873562459973958e-02, 7.31675276125205998e-01,-6.73073015143654946e-02, 1.82469326848323021e+00,-2.12183904986170893e-04,-8.18967535417849462e+01
 3.14818709021640719e-01, 1.30000000000291038e+00,-9.91424461427138776e-02,-3.93170905619566531e-08,-1.53731751469069367e-01,-1.80134601502603053e+00,-1.03359929030859804e-01,-1.69998637840025483e-03,-1.81914559584372190e-03,-3.87248726103487817e-01,-2.13867302578825379e-02, 7.31726731798451269e-01,-6.72548433721022604e-02, 1.82338919459218118e+00,-2.08416948414575937e-04,-8.18926435409249933e+01
 3.14661786595919202e-01, 1.35000000000582077e+00,-9.91436233357755464e-02,-3.97631993824235146e-08,-1.53971983890302422e-01,-1.80112613568159086e+00,-1.01403334409059825e-01,-1.66714219772517709e-03,-1.78403737684397338e-03,-3.88048524365762926e-01,-2.13861043810428947e-02, 7.31778177465260748e-01,-6.72024749906151714e-02, 1.82208745174509401e+00,-2.04645311019272365e-04,-8.18885342706559527e+01
 3.14505155763578514e-01, 1.40000000000873115e+00,-9.91447964571971069e-02,-4.01804691490803270e-08,-1.54212134730383227e-01,-1.80090628221942928e+00,-9.94478199333596602e-02,-1.63434163765619747e-03,-1.74897408411373370e-03,-3.88848443725698212e-01,-2.13854786237825424e-02, 7.31829612442937760e-01,-6.71501964415074093e-02, 1.82078804054839405e+00,-2.00869053634308587e-04,-8.18844257854993032e+01
 3.14348816481319182e-01, 1.45000000001164153e+00,-9.91459655283973840e-02,-4.05668567873463428e-08,-1.54452203110934855e-01,-1.80068645810901962e+00,-9.74934111403359255e-02,-1.60158507713500497e-03,-1.71395614115144967e-03,-3.89648477479850819e-01,-2.13848529944055815e-02, 7.31881036048832367e-01,-6.70980077962592125e-02, 1.81949096160280988e+00,-1.97088237336447581e-04,-8.18803181399764952e+01
 3.14192768705886971e-01, 1.50000000000000000e+00,-9.91471305707978950e-02,-4.09203195141287009e-08,-1.54692188149740562e-01,-1.80046666682020429e+00,-9.55401335296409138e-02,-1.56887289416594617e-03,-1.67898397045501365e-03,-3.90448618927356106e-01,-2.13842275012162582e-02, 7.31932447600325609e-01,-6.70459091262433776e-02, 1.81819621550376187e+00,-1.93302923446249224e-04,-8.18762113886101872e+01
 3.14037012393891535e-01, 1.55000000000291038e+00,-9.91482916058242653e-02,-4.12388148379192200e-08,-1.54932088961039965e-01,-1.80024691182294116e+00,-9.35880125617444131e-02,-1.53620546577932474e-03,-1.64405799348177101e-03,-3.91248861370859236e-01,-2.13836021525183051e-02, 7.31983846414890227e-01,-6.69939005026657652e-02, 1.81690380283987563e+00,-1.89513173523584268e-04,-8.18721055859194564e+01
 3.13881547502078861e-01, 1.60000000000582077e+00,-9.91494486549043264e-02,-4.15203005578517965e-08,-1.55171904655127063e-01,-1.80002719658767973e+00,-9.16370736613472681e-02,-1.50358316808966129e-03,-1.60917863071005857e-03,-3.92049198115118624e-01,-2.13829769566159823e-02, 7.32035231810000186e-01,-6.69419819966564494e-02, 1.81561372419525524e+00,-1.85719049374127957e-04,-8.18680007864269328e+01
 3.13726373987149421e-01, 1.65000000000873115e+00,-9.91506017394693517e-02,-4.17627347637801992e-08,-1.55411634338646631e-01,-1.79980752458511351e+00,-8.96873422151590743e-02,-1.47100637625951526e-03,-1.57434630159977718e-03,-3.92849622467937254e-01,-2.13823519218133626e-02, 7.32086603103191957e-01,-6.68901536792100293e-02, 1.81432598014799096e+00,-1.81920613044923954e-04,-8.18638970446540810e+01
 3.13571491805803682e-01, 1.70000000001164153e+00,-9.91517508809539316e-02,-4.19640758358069667e-08,-1.55651277114541298e-01,-1.79958789928623974e+00,-8.77388435724824611e-02,-1.43847546451031610e-03,-1.53956142460322742e-03,-3.93650127739930411e-01,-2.13817270564145359e-02, 7.32137959612046640e-01,-6.68384156212013247e-02, 1.81304057127055263e+00,-1.78117926825368693e-04,-8.18597944151223800e+01
 3.13416900914787078e-01, 1.75000000000000000e+00,-9.91528961007955567e-02,-4.21222824438611748e-08,-1.55890832081998443e-01,-1.79936832416242143e+00,-8.57916030457770429e-02,-1.40599080613279569e-03,-1.50482441717551905e-03,-3.94450707244292043e-01,-2.13811023687237693e-02, 7.32189300654178754e-01,-6.67867678934007947e-02, 1.81175749813017695e+00,-1.74311053248153410e-04,-8.18556929523544596e+01
 3.13262601270710095e-01, 1.80000000000291038e+00,-9.91540374204360336e-02,-4.22353135474680371e-08,-1.56130298336746104e-01,-1.79914880268513544e+00,-8.38456459084521849e-02,-1.37355277345115436e-03,-1.47013569573551327e-03,-3.95251354297727397e-01,-2.13804778670447782e-02, 7.32240625547292967e-01,-6.67352105664155426e-02, 1.81047676128739132e+00,-1.70500055084776093e-04,-8.18515927108693973e+01
 3.13108592830318277e-01, 1.85000000000582077e+00,-9.91551748613195422e-02,-4.23011283950502610e-08,-1.56369674970651129e-01,-1.79892933832635160e+00,-8.19009973982741529e-02,-1.34116173788088162e-03,-1.43549567572691101e-03,-3.96052062219054146e-01,-2.13798535596818155e-02, 7.32291933609097168e-01,-6.66837437107797582e-02, 1.80919836129826894e+00,-1.66684995352014899e-04,-8.18474937451898370e+01
 3.12954875550312039e-01, 1.90000000000873115e+00,-9.91563084448939813e-02,-4.23176865236846127e-08,-1.56608961072014941e-01,-1.79870993455828154e+00,-7.99576827151473046e-02,-1.30881806989267607e-03,-1.40090477157892978e-03,-3.96852824330135079e-01,-2.13792294549389854e-02, 7.32343224157359862e-01,-6.66323673968953895e-02, 1.80792229871295018e+00,-1.62865937307394643e-04,-8.18433961098372578e+01
 3.12801449387391906e-01, 1.95000000001164153e+00,-9.91574381926106641e-02,-4.22829477585892230e-08,-1.56848155725520189e-01,-1.79849059485343865e+00,-7.80157270216835369e-02,-1.27652213902288499e-03,-1.36636339671673628e-03,-3.97653633955644292e-01,-2.13786055611203535e-02, 7.32394496509896187e-01,-6.65810816950477696e-02, 1.80664857407603208e+00,-1.59042944450084951e-04,-8.18392998593331100e+01
 3.12648314298302865e-01, 2.00000000000000000e+00,-9.91585641259241368e-02,-4.21948722126775262e-08,-1.57087258012177877e-01,-1.79827132268470047e+00,-7.60751554438054284e-02,-1.24427431388442872e-03,-1.33187196357239320e-03,-3.98454484422833877e-01,-2.13779818865301903e-02, 7.32445749984554584e-01,-6.65298866754211321e-02, 1.80537718792695379e+00,-1.55216080521864823e-04,-8.18352050482000237e+01
 3.12495470239656237e-01, 2.05000000000291038e+00,-9.91596862662933454e-02,-4.20514202859412752e-08,-1.57326267009622156e-01,-1.79805212152506022e+00,-7.41359930685492191e-02,-1.21207496213117318e-03,-1.29743088354601849e-03,-3.99255369062465948e-01,-2.13773584394722146e-02, 7.32496983899273313e-01,-6.64787824080397410e-02, 1.80410814079853132e+00,-1.51385409502550631e-04,-8.18311117309571046e+01
 3.12342917168197176e-01, 2.10000000000582077e+00,-9.91608046351798722e-02,-4.18505526650850075e-08,-1.57565181791709003e-01,-1.79783299484799941e+00,-7.21982649474385563e-02,-1.17992445051487036e-03,-1.26304056706596037e-03,-4.00056281207413378e-01,-2.13767352282506831e-02, 7.32548197571993631e-01,-6.64277689628577778e-02, 1.80284143321919554e+00,-1.47550995616394268e-04,-8.18270199621269825e+01
 3.12190655040626153e-01, 2.15000000000873115e+00,-9.91619192540492411e-02,-4.15902303229019407e-08,-1.57804001428811291e-01,-1.79761394612724223e+00,-7.02619960942964250e-02,-1.14782314484961848e-03,-1.22870142355005246e-03,-4.00857214193592326e-01,-2.13761122611696892e-02, 7.32599390320718968e-01,-6.63768464097005684e-02, 1.80157706571152554e+00,-1.43712903327506515e-04,-8.18229297962311222e+01
 3.12038677179913460e-01, 2.20000000001164153e+00,-9.91630298988736142e-02,-4.13694361875273487e-08,-1.58042738145027811e-01,-1.79739493133217887e+00,-6.83268563024520131e-02,-1.11576564671825979e-03,-1.19440769373107408e-03,-4.01658286441905987e-01,-2.13754894321960924e-02, 7.32650570859001204e-01,-6.63260115568848896e-02, 1.80031498370198517e+00,-1.39870497322155355e-04,-8.18188405370961362e+01
 3.11886968256354813e-01, 2.25000000000000000e+00,-9.91641360257782684e-02,-4.14189014320508137e-08,-1.58281421395962046e-01,-1.79717584446440215e+00,-6.63920527279865391e-02,-1.08373905725198008e-03,-1.16014559073086875e-03,-4.02459779468247514e-01,-2.13748664861616727e-02, 7.32701760154569337e-01,-6.62752569615341763e-02, 1.79905506073719090e+00,-1.36022223706691131e-04,-8.18147505093841261e+01
 3.11735546431602839e-01, 2.30000000000291038e+00,-9.91652383302602108e-02,-4.14593375078816954e-08,-1.58520014194929171e-01,-1.79695681936103946e+00,-6.44585855730353680e-02,-1.05175957058955844e-03,-1.12593246213120966e-03,-4.03261343304835540e-01,-2.13742437451467961e-02, 7.32752931740735858e-01,-6.62245916458037570e-02, 1.79779744849463596e+00,-1.32170063933424096e-04,-8.18106618277527815e+01
 3.11584411503073699e-01, 2.35000000000582077e+00,-9.91663368280216867e-02,-4.14911265935064748e-08,-1.58758515938080491e-01,-1.79673785835424127e+00,-6.25264713972168429e-02,-1.01982741628193888e-03,-1.09176857121577034e-03,-4.04062974283646958e-01,-2.13736212147095858e-02, 7.32804085161058882e-01,-6.61740156016958486e-02, 1.79654214614707697e+00,-1.28314064718729973e-04,-8.18065745286946395e+01
 3.11433563268139091e-01, 2.40000000000873115e+00,-9.91674315347751550e-02,-4.15146508126515482e-08,-1.58996926019414009e-01,-1.79651896377629194e+00,-6.05957267347484174e-02,-9.87942823264518089e-04,-1.05765418058661694e-03,-4.04864668738653677e-01,-2.13729989004079815e-02, 7.32855219959143600e-01,-6.61235288211361322e-02, 1.79528915286127955e+00,-1.24454272914498941e-04,-8.18024886487010292e+01
 3.11283001524170877e-01, 2.45000000001164153e+00,-9.91685224662434139e-02,-4.15302922342870061e-08,-1.59235243830715911e-01,-1.79630013795967414e+00,-5.86663680950194749e-02,-9.56106019867216132e-04,-1.02358955217450999e-03,-4.05666423005588084e-01,-2.13723768077999192e-02, 7.32906335678627618e-01,-6.60731312959890460e-02, 1.79403846779840892e+00,-1.20590735509104870e-04,-8.17984042242632370e+01
 3.11132726068584553e-01, 2.50000000000000000e+00,-9.91696096381590314e-02,-4.15384328726474716e-08,-1.59473468761502368e-01,-1.79608138323713540e+00,-5.67384119632373188e-02,-9.24317233825679434e-04,-9.89574947250424809e-04,-4.06468233421711345e-01,-2.13717549424435292e-02, 7.32957431863163977e-01,-6.60228230180729542e-02, 1.79279009011441270e+00,-1.16723499628530077e-04,-8.17943212918738283e+01
 3.10982736698664497e-01, 2.55000000000291038e+00,-9.91706930662657332e-02,-4.15394546872637048e-08,-1.59711600199307469e-01,-1.79586270194142594e+00,-5.48118747981147098e-02,-8.92576692243747310e-04,-9.55610626384920570e-04,-4.07270096326745157e-01,-2.13711333098963764e-02, 7.33008508056483543e-01,-6.59726039791015961e-02, 1.79154401895858983e+00,-1.12852612531541733e-04,-8.17902398880217021e+01
 3.10833033211826204e-01, 2.60000000000582077e+00,-9.91717727663165155e-02,-4.15337395829754745e-08,-1.59949637529278127e-01,-1.79564409640568923e+00,-5.28867730353489163e-02,-8.60884621651342836e-04,-9.21696849509617551e-04,-4.08072008061472591e-01,-2.13705119157165876e-02, 7.33059563802303527e-01,-6.59224741707728629e-02, 1.79030025347579147e+00,-1.08978121616489000e-04,-8.17861600491994096e+01
 3.10683615405441593e-01, 2.65000000000873115e+00,-9.91728487540749493e-02,-4.15216694099723406e-08,-1.60187580134462326e-01,-1.79542556896320038e+00,-5.09631230853301379e-02,-8.29241247967241668e-04,-8.87833875876896600e-04,-4.08873964968670345e-01,-2.13698907654620990e-02, 7.33110598644388767e-01,-6.58724335847102882e-02, 1.78905879280499014e+00,-1.05100074416515125e-04,-8.17820818118982515e+01
 3.10534483076882417e-01, 2.70000000001164153e+00,-9.91739210453148473e-02,-4.15036259638219842e-08,-1.60425427395750275e-01,-1.79520712194743437e+00,-4.90409413337765526e-02,-7.97646796510064447e-04,-8.54021964071196410e-04,-4.09675963392875764e-01,-2.13692698646908569e-02, 7.33161612126534523e-01,-6.58224822124782033e-02, 1.78781963607966210e+00,-1.01218518600636642e-04,-8.17780052126095711e+01
 3.10385636023563727e-01, 2.75000000000000000e+00,-9.91749896558200422e-02,-4.14799909855118971e-08,-1.60663178691816344e-01,-1.79498875769212418e+00,-4.71202441422815532e-02,-7.66101492007790455e-04,-8.20261372018733607e-04,-4.10477999680153138e-01,-2.13686492189609709e-02, 7.33212603792554596e-01,-6.57726200455965443e-02, 1.78658278242816926e+00,-9.73335019746487896e-05,-8.17739302878258627e+01
 3.10237074042770788e-01, 2.80000000000291038e+00,-9.91760546013856215e-02,-4.14511461614568265e-08,-1.60900833399406057e-01,-1.79477047853101346e+00,-4.52010478461356488e-02,-7.34605558562497407e-04,-7.86552356949305983e-04,-4.11280070179027124e-01,-2.13680288338300266e-02, 7.33263573186338169e-01,-6.57228470754834676e-02, 1.78534823097234185e+00,-9.34450724765122429e-05,-8.17698570740360964e+01
 3.10088796931918709e-01, 2.85000000000582077e+00,-9.91771158978159983e-02,-4.14174731235791174e-08,-1.61138390892931915e-01,-1.79455228679823153e+00,-4.32833687576748560e-02,-7.03159219705862953e-04,-7.52895175455232436e-04,-4.12082171239081585e-01,-2.13674087148561440e-02, 7.33314519851762547e-01,-6.56731632935425441e-02, 1.78411598082965916e+00,-8.95532781829126468e-05,-8.17657856077327665e+01
