"calcium_concentration.Cai","environment.time","icab.i_Cab","ical.i_CaL","icat.i_CaT","iha.i_ha","ik1.i_K1","ikr.i_Kr","ikur.i_Kur","ina.i_Na","inab.i_Nab","inak.i_NaK","incx.i_NaCa","ipca.i_pCa","ito.i_to","membrane.V"
 1.73966289345697966e-01, 0.00000000000000000e+00,-1.00257178541034733e-01,-5.28998602311629284e-09,-5.40232759643852978e-01,-1.61914884875437326e+00, 1.87947811116261487e+00, 6.56737832865799125e-04, 5.58258889982392315e-03,-1.11464652809024312e+00,-2.05574583683152332e-02, 7.98913075918760152e-01,-1.99976882862060203e-02, 6.93560073927432130e-01, 3.82093475894759987e-03,-7.64479584129721843e+01
 1.73954646552524572e-01, 5.00000000029103830e-02,-1.00256776291540298e-01,-5.28760494264693650e-09,-5.40321037183905339e-01,-1.61904082602404387e+00, 1.87989860141079768e+00, 6.57022095105266055e-04, 5.58037033699256956e-03,-1.11504797488797691e+00,-2.05572082746947812e-02, 7.98932977679154610e-01,-1.99924650441878522e-02, 6.93477266330646991e-01, 3.82244852522913275e-03,-7.64463163929869438e+01
 1.73943008002805599e-01, 1.00000000005820766e-01,-1.00256373437640725e-01,-5.28522626714983307e-09,-5.40409370637097264e-01,-1.61893273369760404e+00, 1.88031922622005498e+00, 6.57306672768905010e-04, 5.57815311118103029e-03,-1.11544965838789545e+00,-2.05569580408550834e-02, 7.98952890342442101e-01,-1.99872418473802486e-02, 6.93394492061664813e-01, 3.82396335078722142e-03,-7.64446734523752411e+01
 1.73931373695814406e-01, 1.50000000008731149e-01,-1.00255969978468987e-01,-5.28284999529093296e-09,-5.40497760112320313e-01,-1.61882457165327565e+00, 1.88073998585869839e+00, 6.57591566123785125e-04, 5.57593722297442147e-03,-1.11585157901080390e+00,-2.05567076665393519e-02, 7.98972813928593872e-01,-1.99820186933924483e-02, 6.93311751112252850e-01, 3.82547923753912477e-03,-7.64430295894511289e+01
 1.73919743630825741e-01, 2.00000000011641532e-01,-1.00255565913156763e-01,-5.28047612573367690e-09,-5.40586205718593837e-01,-1.61871633976911733e+00, 1.88116088059512876e+00, 6.57876775437259056e-04, 5.57372267295686008e-03,-1.11625373717807075e+00,-2.05564571514904662e-02, 7.98992748457607593e-01,-1.99767955798312580e-02, 6.93229043474189122e-01, 3.82699618740522073e-03,-7.64413848025264002e+01
 1.73908117807119011e-01, 2.50000000000000000e-01,-1.00255161240834723e-01,-5.27810465713969162e-09,-5.40674707565039547e-01,-1.61860803792305474e+00, 1.88158191069771297e+00, 6.58162300976877215e-04, 5.57150946171209097e-03,-1.11665613331151015e+00,-2.05562064954510244e-02, 7.99012693949499808e-01,-1.99715725043025025e-02, 6.93146369139286511e-01, 3.82851420230856171e-03,-7.64397390899110860e+01
 1.73896496223964719e-01, 3.00000000002910383e-01,-1.00254755960632019e-01,-5.27573558816602542e-09,-5.40763265760984879e-01,-1.61849966599275930e+00, 1.88200307643525866e+00, 6.58448143010715962e-04, 5.56929758982086139e-03,-1.11705876783385150e+00,-2.05559556981630732e-02, 7.99032650424331359e-01,-1.99663494644050747e-02, 6.93063728099295284e-01, 3.83003328417660504e-03,-7.64380924499115793e+01
 1.73884878880644939e-01, 3.50000000005820766e-01,-1.00254350071676934e-01,-5.27336891746929397e-09,-5.40851880415807229e-01,-1.61839122385583578e+00, 1.88242437807629326e+00, 6.58734301806884618e-04, 5.56708705786484234e-03,-1.11746164116803537e+00,-2.05557047593685448e-02, 7.99052617902170192e-01,-1.99611264577399181e-02, 6.92981120346049306e-01, 3.83155343493860609e-03,-7.64364448808334629e+01
 1.73873265776439578e-01, 4.00000000008731149e-01,-1.00253943573096443e-01,-5.27100464370291753e-09,-5.40940551639038203e-01,-1.61828271138969138e+00, 1.88284581588954936e+00, 6.59020777633858310e-04, 5.56487786642404728e-03,-1.11786475373768179e+00,-2.05554536788089444e-02, 7.99072596403116342e-01,-1.99559034819040415e-02, 6.92898545871368676e-01, 3.83307465652738683e-03,-7.64347963809795914e+01
 1.73861656910629908e-01, 4.50000000011641532e-01,-1.00253536464016371e-01,-5.26864276551780920e-09,-5.41029279540336638e-01,-1.61817412847157294e+00, 1.88326739014383970e+00, 6.59307570760393627e-04, 5.56267001607745233e-03,-1.11826810596697324e+00,-2.05552024562254444e-02, 7.99092585947295153e-01,-1.99506805344919491e-02, 6.92816004667083596e-01, 3.83459695087888649e-03,-7.64331469486505881e+01
 1.73850052282501832e-01, 5.00000000000000000e-01,-1.00253128743561473e-01,-5.26628328156306310e-09,-5.41118064229463513e-01,-1.61806547497859721e+00, 1.88368910110792909e+00, 6.59594681455442098e-04, 5.56046350740363286e-03,-1.11867169828053781e+00,-2.05549510913589500e-02, 7.99112586554852622e-01,-1.99454576130972776e-02, 6.92733496725059461e-01, 3.83612031993169934e-03,-7.64314965821453427e+01
 1.73838451891332457e-01, 5.50000000002910383e-01,-1.00252720410854881e-01,-5.26392619048321226e-09,-5.41206905816385420e-01,-1.61795675078762269e+00, 1.88411094905103416e+00, 6.59882109988492579e-04, 5.55825834097824038e-03,-1.11907553110391711e+00,-2.05546995839498078e-02, 7.99132598245977155e-01,-1.99402347153066171e-02, 6.92651022037099384e-01, 3.83764476562890172e-03,-7.64298452797590357e+01
 1.73826855736410352e-01, 6.00000000005820766e-01,-1.00252311465019006e-01,-5.26157149092233893e-09,-5.41295804411118464e-01,-1.61784795577544105e+00, 1.88453293424207158e+00, 6.60169856629060276e-04, 5.55605451737777641e-03,-1.11947960486286280e+00,-2.05544479337382395e-02, 7.99152621040865374e-01,-1.99350118387086744e-02, 6.92568580595089744e-01, 3.83917028991533288e-03,-7.64281930397860947e+01
 1.73815263817021948e-01, 6.50000000008731149e-01,-1.00251901905174884e-01,-5.25921918152133986e-09,-5.41384760123832409e-01,-1.61773908981864900e+00, 1.88495505695016519e+00, 6.60457921647030974e-04, 5.55385203717711443e-03,-1.11988391998380554e+00,-2.05541961404640504e-02, 7.99172654959745654e-01,-1.99297889808881697e-02, 6.92486172390902821e-01, 3.84069689473943467e-03,-7.64265398605181900e+01
 1.73803676132455065e-01, 7.00000000011641532e-01,-1.00251491730442399e-01,-5.25686926091860710e-09,-5.41473773064824915e-01,-1.61763015279368449e+00, 1.88537731744450254e+00, 6.60746305312568012e-04, 5.55165090095004719e-03,-1.12028847689373756e+00,-2.05539442038667197e-02, 7.99192700022871350e-01,-1.99245661394274118e-02, 6.92403797416421662e-01, 3.84222458205274410e-03,-7.64248857402448039e+01
 1.73792092682002131e-01, 7.50000000000000000e-01,-1.00251080939940326e-01,-5.25452172775070465e-09,-5.41562843344494893e-01,-1.61752114457684892e+00, 1.88579971599423302e+00, 6.61035007896040188e-04, 5.54945110927002917e-03,-1.12069327602009428e+00,-2.05536921236854388e-02, 7.99212756250516909e-01,-1.99193433119077175e-02, 6.92321455663563734e-01, 3.84375335380952345e-03,-7.64232306772536134e+01
 1.73780513464946801e-01, 8.00000000002910383e-01,-1.00250669532785996e-01,-5.25217658064965196e-09,-5.41651971073446314e-01,-1.61741206504419233e+00, 1.88622225286893297e+00, 6.61324029668343763e-04, 5.54725266270749817e-03,-1.12109831779122548e+00,-2.05534398996588610e-02, 7.99232823662998304e-01,-1.99141204959034646e-02, 6.92239147124185106e-01, 3.84528321196846634e-03,-7.64215746698286722e+01
 1.73768938480584167e-01, 8.50000000005820766e-01,-1.00250257508095755e-01,-5.24983381824700608e-09,-5.41741156362332776e-01,-1.61730291407169191e+00, 1.88664492833789699e+00, 6.61613370900415439e-04, 5.54505556183384866e-03,-1.12150360263568860e+00,-2.05531875315255012e-02, 7.99252902280641275e-01,-1.99088976889910500e-02, 6.92156871790224448e-01, 3.84681415849011258e-03,-7.64199177162531811e+01
 1.73757367728207240e-01, 9.00000000008731149e-01,-1.00249844864984783e-01,-5.24749343917114358e-09,-5.41830399321961753e-01,-1.61719369153513748e+00, 1.88706774267059263e+00, 6.61903031863549812e-04, 5.54285980721871702e-03,-1.12190913098272005e+00,-2.05529350190234751e-02, 7.99272992123801762e-01,-1.99036748887430302e-02, 6.92074629653606554e-01, 3.84834619533853690e-03,-7.64182598148076977e+01
 1.73745801207110279e-01, 9.50000000011641532e-01,-1.00249431602566969e-01,-5.24515544204793217e-09,-5.41919700063267396e-01,-1.61708439731014941e+00, 1.88749069613657317e+00, 6.62193012829333997e-04, 5.54066539943077682e-03,-1.12231490326211580e+00,-2.05526823618905410e-02, 7.99293093212861683e-01,-1.98984520927293490e-02, 6.91992420706266764e-01, 3.84987932448100463e-03,-7.64166009637704775e+01
 1.73734238916592315e-01, 1.00000000000000000e+00,-1.00249017719955202e-01,-5.24281982550141977e-09,-5.42009058697284996e-01,-1.61697503127222220e+00, 1.88791378900532747e+00, 6.62483314069550592e-04, 5.53847233903826969e-03,-1.12272091990411393e+00,-2.05524295598642041e-02, 7.99313205568223273e-01,-1.98932292985191349e-02, 6.91910244940175168e-01, 3.85141354788745864e-03,-7.64149411614180565e+01
 1.73722680855943529e-01, 1.05000000000291038e+00,-1.00248603216260848e-01,-5.24048658815110810e-09,-5.42098475335255570e-01,-1.61686559329659274e+00, 1.88833702154677563e+00, 6.62773935856518981e-04, 5.53628062660646309e-03,-1.12312718133986822e+00,-2.05521766126814144e-02, 7.99333329210331067e-01,-1.98880065036745012e-02, 6.91828102347240459e-01, 3.85294886753231348e-03,-7.64132804060233042e+01
