"calcium_concentration.Cai","environment.time","icab.i_Cab","ical.i_CaL","icat.i_CaT","iha.i_ha","ik1.i_K1","ikr.i_Kr","ikur.i_Kur","ina.i_Na","inab.i_Nab","inak.i_NaK","incx.i_NaCa","ipca.i_pCa","ito.i_to","membrane.V"
 3.10584827444894573e-01, 0.00000000000000000e+00,-9.91653912905843954e-02,-5.22339652445860328e-08,-2.02544996164919888e-01,-1.73616925849276549e+00,-4.22003796668576001e-02,-8.49014751915740540e-04,-7.45416515301787074e-04,-4.34480485989212961e-01,-2.13670584100397465e-02, 7.33343299209927912e-01,-6.58104690622905719e-02, 1.78823796047332895e+00,-1.76397998085780079e-04,-8.17634856389914404e+01
 3.10441633585242460e-01, 5.00000000029103830e-02,-9.91663288546434096e-02,-4.81518839280724199e-08,-2.02823777775239966e-01,-1.73596068665707537e+00,-4.02726157179790559e-02,-8.10100848431182527e-04,-7.11094171947516994e-04,-4.35281280176954832e-01,-2.13664346761901561e-02, 7.33394541500627439e-01,-6.57621898812045247e-02, 1.78704810543971049e+00,-1.68466237079416736e-04,-8.17593904387834129e+01
 3.10298717815774450e-01, 1.00000000005820766e-01,-9.91672631271899724e-02,-4.35174185893828089e-08,-2.03102431606976885e-01,-1.73575223261527767e+00,-3.83466674477231997e-02,-7.71235863886505189e-04,-6.76829756950606573e-04,-4.36082115849915852e-01,-2.13658113029351372e-02, 7.33445753294857727e-01,-6.57139989179444800e-02, 1.78586049935828139e+00,-1.60529869616531421e-04,-8.17552976061027579e+01
 3.10156079776448323e-01, 1.50000000008731149e-01,-9.91681941139710421e-02,-4.12022148532949520e-08,-2.03380957435663701e-01,-1.73554389697893585e+00,-3.64225381871115736e-02,-7.32419852428241053e-04,-6.42623299268827862e-04,-4.36882991967889267e-01,-2.13651882917467624e-02, 7.33496934472613549e-01,-6.56658960696654137e-02, 1.78467513996922755e+00,-1.52588943967132187e-04,-8.17512071506145475e+01
 3.10013719252348052e-01, 2.00000000011641532e-01,-9.91691218175638628e-02,-4.07430305563444077e-08,-2.03659355058757874e-01,-1.73533568034800023e+00,-3.45002311709204090e-02,-6.93652866290216000e-04,-6.08474826098329299e-04,-4.37683907638508396e-01,-2.13645656440678670e-02, 7.33548084916301413e-01,-6.56178812745766560e-02, 1.78349202621363023e+00,-1.44643508009340206e-04,-8.17471190817919222e+01
 3.09871631472076248e-01, 2.50000000000000000e-01,-9.91700463629918150e-02,-3.90180715917559826e-08,-2.03937625376266918e-01,-1.73512758639725551e+00,-3.25797729008056036e-02,-6.54935423852340856e-04,-5.74384773926907635e-04,-4.38484856961135816e-01,-2.13639433688836110e-02, 7.33599203888752216e-01,-6.55699532614820862e-02, 1.78231111915724050e+00,-1.36693708134145737e-04,-8.17430334586279628e+01
 3.09729819156513708e-01, 3.00000000002910383e-01,-9.91709676681914315e-02,-3.77532897150253474e-08,-2.04215767314986640e-01,-1.73491961304152942e+00,-3.06611462077698710e-02,-6.16267168635351980e-04,-5.40352810634283027e-04,-4.39285843399418008e-01,-2.13633214610339239e-02, 7.33650291814826994e-01,-6.55221127272100495e-02, 1.78113244212710264e+00,-1.28739506083660901e-04,-8.17389502472437073e+01
 3.09588282748755494e-01, 3.50000000005820766e-01,-9.91718857142538240e-02,-3.72985364870597005e-08,-2.04493780406589859e-01,-1.73471175997309368e+00,-2.87443474079663794e-02,-5.77648014303298288e-04,-5.06378841523635751e-04,-4.40086867523050873e-01,-2.13626999197245419e-02, 7.33701348760731786e-01,-6.54743597710470276e-02, 1.77995599951699668e+00,-1.20780920577064820e-04,-8.17348694424242126e+01
 3.09447022248801662e-01, 4.00000000008731149e-01,-9.91728004943799590e-02,-3.76537256079249786e-08,-2.04771664296612338e-01,-1.73450402720781383e+00,-2.68293752699208243e-02,-5.39077923653767839e-04,-4.72462815064464208e-04,-4.40887929378123045e-01,-2.13620787449554511e-02, 7.33752374727424161e-01,-6.54266943754063940e-02, 1.77878179203365816e+00,-1.12817980693293406e-04,-8.17307910441694787e+01
 3.09306037656652155e-01, 4.50000000011641532e-01,-9.91737120017734952e-02,-3.88187708794404455e-08,-2.05049418630738084e-01,-1.73429641476155139e+00,-2.49162285627879884e-02,-5.00556859500997917e-04,-4.38604679746311746e-04,-4.41689029010736145e-01,-2.13614579367266653e-02, 7.33803369715863130e-01,-6.53791165227177729e-02, 1.77760982037931048e+00,-1.04850715500255046e-04,-8.17267150524795056e+01
