-32.47999999999999, -174.31111111111022
-31.999999999999993, -116.1111111111104
-31.679999999999993, -38.42222222222176
-31.43999999999999, 47.62222222222272
-31.279999999999994, 125.35555555555607
-31.279999999999994, 208.68888888888932
-31.199999999999992, 297.5555555555561
-31.039999999999992, 405.8444444444449
-30.71999999999999, 489.0888888888891
-30.39999999999999, 600.1111111111112
-30.15999999999999, 697.2666666666668
-29.83999999999999, 788.8444444444445
-29.43999999999999, 855.4000000000001
-29.039999999999992, 933.0666666666666
-28.639999999999993, 985.7333333333332
-27.839999999999993, 1038.2888888888888
-26.879999999999992, 1082.4666666666665
-25.679999999999993, 1118.2444444444443
-23.999999999999993, 1153.8888888888887
-22.319999999999993, 1175.6444444444442
-20.319999999999993, 1194.533333333333
-18.479999999999993, 1210.6888888888886
