-32.312641594925225, 80.81105573176296
-32.117806977797905, 184.79836882646146
-31.83960126869052, 297.23606705935686
-31.810602628001803, 387.13185319438185
-31.53602174898051, 488.33257816039895
-31.258722247394644, 597.9610330765747
-30.985047575894875, 696.3525147258724
-30.545536927956498, 808.8355233348439
-29.947439963751695, 912.9361123697328
-29.51608518350702, 1000.1359311282284
-28.849116447666514, 1067.7390122338015
-28.43769823289533, 1093.1354780244676
-27.70276393294064, 1121.4318078840054
-26.647938377888536, 1141.391028545537
-25.109198006343455, 1161.4861803352967
-23.572270049841414, 1175.9628454916176
-21.79429089261441, 1187.698232895333
