-30.336202990484807, -42.2292705029447
-29.992750339827808, 22.47394653375659
-29.64295423652015, 106.84186678749461
-29.369279565020378, 205.2333484367923
-29.014046216583587, 306.45672859084766
-28.583597643860436, 390.8473040326237
-28.38966923425464, 492.0253738106029
-27.952877208880828, 596.0806524694156
-27.523334843679194, 677.6619845944723
-27.175351155414585, 756.4114182147713
-26.58812868146805, 826.8010874490259
-26.250113275940187, 874.6488445854101
-25.751699139102854, 919.7326687811509
-25.089261440869954, 973.2895333031265
-24.426823742637062, 1026.846397825102
-23.445400996828276, 1069.2569098323515
-21.903035795197102, 1100.5890348889895
-20.12233801540553, 1120.7521522428635
-17.857725419120978, 1141.0512007249658
-15.837788853647488, 1152.8545536927954
-13.495242410512013, 1164.7485274127773
-11.152695967376534, 1176.6425011327592
