-32.3198912550974, -191.66289080199317
-31.806977797915707, -101.63117353874009
-31.448119619392827, 10.82917988219333
-31.166289080199352, 134.50385138196702
-30.955142727684628, 289.0575441776168
-30.495695514272757, 463.34390575441796
-29.96193928409605, 617.9882193022204
-29.346624376982323, 775.4644313547803
-28.492976891708196, 921.7716357045765
-28.072496601721788, 975.2605346624377
-27.494336202990482, 1017.5577707294972
-26.83733574988672, 1054.2591753511554
-25.61576801087449, 1091.11916628908
-24.316266425011325, 1119.5740824648844
-23.178975985500678, 1145.1744449478929
-21.800634345265067, 1168.0335296782964
-20.183960126869056, 1179.7236067059355
-19.132759401903037, 1188.4458541005888
